SecurityID,TradingTime,CommissionOrderNo,CommissionPx,COmmissionAmount,TradeMark,OrderCategory,CommissionNo,ChannelNo,SerialNo
600519,2023-03-21 09:35:23.740,1050550,1775.69,100,S,A,996620,6,1488987
600519,2023-03-21 09:35:23.830,1050719,1733.98,400,S,A,996765,6,1489226
600519,2023-03-21 09:35:24.940,856893,1730.0,100,B,D,998739,6,1492609
600519,2023-03-21 09:35:25.070,1047438,1732.47,100,B,D,998994,6,1492948
600519,2023-03-21 09:35:25.150,1053330,1728.0,100,B,A,999109,6,1493161
600519,2023-03-21 09:35:25.380,1053873,1734.99,100,S,A,999606,6,1493899
600519,2023-03-21 09:35:25.720,1046243,1733.98,300,S,D,1000247,6,1494817
600519,2023-03-21 09:35:25.780,1054641,1755.0,100,S,A,1000373,6,1494991
600519,2023-03-21 09:35:25.860,1054777,1732.86,300,S,A,1000516,6,1495175
600519,2023-03-21 09:35:25.900,1054842,1732.03,100,S,A,1000575,6,1495296
600519,2023-03-21 09:35:26.220,1037442,1732.0,200,B,D,1001205,6,1496317
600519,2023-03-21 09:35:26.280,1055604,1730.0,100,B,A,1001318,6,1496507
600519,2023-03-21 09:35:26.280,1055605,1732.47,100,B,A,1001319,6,1496508
600519,2023-03-21 09:35:26.660,1056281,1731.08,100,B,A,1001961,6,1497535
600519,2023-03-21 09:35:27.220,1057341,1736.0,100,S,A,1002924,6,1499158
600519,2023-03-21 09:35:27.420,1057803,1733.98,200,B,A,1003368,6,1499748
600519,2023-03-21 09:35:27.430,1057811,1798.32,100,S,A,1003374,6,1499760
600519,2023-03-21 09:35:27.730,1058326,1732.86,100,S,A,1003843,6,1500536
600519,2023-03-21 09:35:28.000,1058907,1734.89,100,S,A,1004320,6,1501452
600519,2023-03-21 09:35:28.230,1059354,1760.0,100,S,A,1004684,6,1502122
600519,2023-03-21 09:35:28.370,1059728,1732.0,100,B,A,1005074,6,1502690
600519,2023-03-21 09:35:28.700,1060271,1732.3,100,B,A,1005592,6,1503516
600519,2023-03-21 09:35:28.720,1060289,1737.0,100,S,A,1005610,6,1503535
600519,2023-03-21 09:35:28.910,1060586,1732.51,200,B,A,1005893,6,1503974
600519,2023-03-21 09:35:28.950,1060633,1731.01,100,B,A,1005934,6,1504039
600519,2023-03-21 09:35:29.450,1061492,1696.0,1200,B,A,1006719,6,1505328
600519,2023-03-21 09:35:29.540,1061634,1736.8,100,S,A,1006860,6,1505557
600519,2023-03-21 09:35:29.540,1061648,1728.1,100,B,A,1006879,6,1505588
600519,2023-03-21 09:35:29.910,1039888,1731.52,100,B,D,1007434,6,1506518
600519,2023-03-21 09:35:30.090,1062646,1728.0,100,B,A,1007760,6,1506971
600519,2023-03-21 09:35:30.250,958301,1735.0,50,S,D,1008005,6,1507360
600519,2023-03-21 09:35:30.250,1017870,1733.99,400,S,D,1008027,6,1507387
600519,2023-03-21 09:35:30.740,1063846,1735.0,100,S,A,1008863,6,1508872
600519,2023-03-21 09:35:31.400,1043360,1730.03,100,B,D,1009927,6,1510530
600519,2023-03-21 09:35:31.410,1064987,1766.0,100,S,A,1009936,6,1510544
600519,2023-03-21 09:35:31.720,1065460,1732.3,100,B,A,1010361,6,1511306
600519,2023-03-21 09:35:32.170,1066219,1745.0,100,S,A,1011051,6,1512547
600519,2023-03-21 09:35:32.760,1067139,1732.86,100,B,A,1011930,6,1513999
600519,2023-03-21 09:35:32.760,685594,1720.37,100,B,D,1011942,6,1514019
600519,2023-03-21 09:35:32.940,1067438,1732.86,1700,B,A,1012173,6,1514473
600519,2023-03-21 09:35:33.040,1067593,1725.0,100,B,A,1012298,6,1514692
600519,2023-03-21 09:35:33.530,1068468,1745.0,100,S,A,1013145,6,1516080
600519,2023-03-21 09:35:33.580,1068543,1755.0,100,S,A,1013209,6,1516182
600519,2023-03-21 09:35:33.640,1068664,1799.89,1000,S,A,1013310,6,1516357
600519,2023-03-21 09:35:33.670,321337,1725.0,100,B,D,1013357,6,1516422
600519,2023-03-21 09:35:33.960,1069173,1734.86,200,S,A,1013824,6,1517131
600519,2023-03-21 09:35:34.040,850173,1740.0,100,S,D,1013944,6,1517316
600519,2023-03-21 09:35:34.080,1069377,1733.06,100,B,A,1014005,6,1517412
600519,2023-03-21 09:35:34.530,1070111,1744.3,100,S,A,1014659,6,1518514
600519,2023-03-21 09:35:34.830,1070585,1746.0,100,S,A,1015055,6,1519211
600519,2023-03-21 09:35:35.260,1071267,1752.0,100,S,A,1015715,6,1520330
600519,2023-03-21 09:35:35.500,1071713,1768.0,100,S,A,1016127,6,1520967
600519,2023-03-21 09:35:35.500,947587,1736.68,100,S,D,1016150,6,1521017
600519,2023-03-21 09:35:35.930,1072460,1732.47,100,B,A,1016840,6,1522099
600519,2023-03-21 09:35:36.200,1072946,1732.47,100,B,A,1017278,6,1522806
600519,2023-03-21 09:35:36.260,1073095,1732.87,200,B,A,1017392,6,1523050
600519,2023-03-21 09:35:37.000,1074465,1724.39,100,B,A,1018643,6,1525056
600519,2023-03-21 09:35:37.210,342946,1752.0,100,S,D,1018977,6,1525592
600519,2023-03-21 09:35:37.430,1075221,1738.0,100,S,A,1019327,6,1526150
600519,2023-03-21 09:35:37.770,1075715,1736.0,100,S,A,1019767,6,1526874
600519,2023-03-21 09:35:37.860,1075875,1780.0,100,S,A,1019919,6,1527137
600519,2023-03-21 09:35:38.430,1076866,1758.0,100,S,A,1020789,6,1528580
600519,2023-03-21 09:35:39.370,1078406,1900.0,100,S,A,1022189,6,1530930
600519,2023-03-21 09:35:39.880,1079236,1740.8,100,S,A,1022978,6,1532225
600519,2023-03-21 09:35:40.120,1079649,1734.86,100,S,A,1023409,6,1532897
600519,2023-03-21 09:35:40.180,1056281,1731.08,100,B,D,1023521,6,1533068
600519,2023-03-21 09:35:40.230,890657,1735.8,100,S,D,1023587,6,1533174
600519,2023-03-21 09:35:40.260,1079649,1734.86,100,S,D,1023643,6,1533238
600519,2023-03-21 09:35:40.530,1080394,1734.86,100,S,A,1024147,6,1534062
600519,2023-03-21 09:35:41.000,1081080,1734.86,400,B,A,1024824,6,1535169
600519,2023-03-21 09:35:41.080,358948,1753.89,100,S,D,1024936,6,1535344
600519,2023-03-21 09:35:41.720,1082240,1732.87,100,B,A,1025901,6,1536840
600519,2023-03-21 09:35:41.780,10167,1695.0,100,B,D,1025980,6,1536991
600519,2023-03-21 09:35:41.970,1082621,1768.0,100,S,A,1026251,6,1537435
600519,2023-03-21 09:35:42.700,1083749,1718.0,100,B,A,1027327,6,1539313
600519,2023-03-21 09:35:42.800,1083904,1818.0,100,S,A,1027487,6,1539562
600519,2023-03-21 09:35:43.070,1084387,1733.0,100,B,A,1027937,6,1540288
600519,2023-03-21 09:35:43.140,1084524,1735.0,100,S,A,1028075,6,1540495
600519,2023-03-21 09:35:43.310,1084803,1733.0,100,B,A,1028345,6,1540917
600519,2023-03-21 09:35:43.490,254875,1746.0,100,S,D,1028613,6,1541330
600519,2023-03-21 09:35:43.660,1085323,1902.0,100,S,A,1028847,6,1541701
600519,2023-03-21 09:35:44.120,1085998,1732.89,100,B,A,1029477,6,1542707
600519,2023-03-21 09:35:44.980,1087191,1734.86,600,B,A,1030616,6,1544486
600519,2023-03-21 09:35:45.050,297630,1738.0,100,S,D,1030725,6,1544638
600519,2023-03-21 09:35:46.180,994880,1735.0,100,S,D,1032373,6,1547223
600519,2023-03-21 09:35:46.310,1089159,1734.87,100,B,A,1032578,6,1547538
600519,2023-03-21 09:35:46.370,1089243,1732.9,100,B,A,1032657,6,1547651
600519,2023-03-21 09:35:46.480,1089428,1734.87,100,S,A,1032818,6,1547922
600519,2023-03-21 09:35:46.650,1089661,1818.0,100,S,A,1033029,6,1548289
600519,2023-03-21 09:35:47.110,1090301,1600.0,100,B,A,1033642,6,1549242
600519,2023-03-21 09:35:48.640,862239,1736.0,100,S,D,1035944,6,1552873
600519,2023-03-21 09:35:49.700,1094188,1732.87,300,B,A,1037268,6,1554964
600519,2023-03-21 09:35:50.650,1095670,1734.86,100,S,A,1038642,6,1557143
600519,2023-03-21 09:35:50.780,1062646,1728.0,100,B,D,1038871,6,1557459
600519,2023-03-21 09:35:51.280,1096665,1734.86,100,S,A,1039581,6,1558524
600519,2023-03-21 09:35:51.770,1060633,1731.01,100,B,D,1040250,6,1559729
600519,2023-03-21 09:35:51.790,1097362,1734.86,300,S,A,1040259,6,1559741
600519,2023-03-21 09:35:52.090,1097828,1733.19,100,B,A,1040702,6,1560397
600519,2023-03-21 09:35:52.150,1097903,1729.0,100,B,A,1040771,6,1560501
600519,2023-03-21 09:35:52.290,1098107,1734.86,200,S,A,1040951,6,1560801
600519,2023-03-21 09:35:52.410,1089428,1734.87,100,S,D,1041169,6,1561102
600519,2023-03-21 09:35:52.560,1098532,1735.5,1000,S,A,1041391,6,1561413
600519,2023-03-21 09:35:52.630,1098637,1720.0,200,B,A,1041485,6,1561581
600519,2023-03-21 09:35:52.870,1098956,1730.0,100,B,A,1041820,6,1562041
600519,2023-03-21 09:35:53.320,1099616,1750.0,100,S,A,1042428,6,1562972
600519,2023-03-21 09:35:53.370,1099695,1734.86,50,S,A,1042505,6,1563083
600519,2023-03-21 09:35:53.580,1099974,1734.85,100,S,A,1042800,6,1563553
600519,2023-03-21 09:35:53.830,1100309,1735.99,100,S,A,1043142,6,1564072
600519,2023-03-21 09:35:53.840,1100337,1740.0,100,S,A,1043169,6,1564113
600519,2023-03-21 09:35:54.030,1100558,1766.89,100,S,A,1043393,6,1564457
600519,2023-03-21 09:35:54.110,1100672,1734.85,100,S,A,1043484,6,1564662
600519,2023-03-21 09:35:54.180,1085998,1732.89,100,B,D,1043605,6,1564893
600519,2023-03-21 09:35:54.760,1101926,1724.86,100,B,A,1044580,6,1566569
600519,2023-03-21 09:35:54.950,1102282,1733.0,100,S,A,1044878,6,1567004
600519,2023-03-21 09:35:54.950,1102283,1733.0,100,S,A,1044879,6,1567005
600519,2023-03-21 09:35:54.980,1102324,1733.0,100,S,A,1044912,6,1567050
600519,2023-03-21 09:35:55.050,1102480,1734.84,100,S,A,1045060,6,1567294
600519,2023-03-21 09:35:55.090,1102528,1755.0,100,S,A,1045097,6,1567357
600519,2023-03-21 09:35:55.100,1100672,1734.85,100,S,D,1045128,6,1567410
600519,2023-03-21 09:35:55.140,1102658,1788.0,100,S,A,1045201,6,1567528
600519,2023-03-21 09:35:55.140,1102664,1734.84,100,S,A,1045205,6,1567534
600519,2023-03-21 09:35:55.190,1102789,1785.0,100,S,A,1045311,6,1567701
600519,2023-03-21 09:35:55.320,1103016,1740.0,100,S,A,1045502,6,1568001
600519,2023-03-21 09:35:55.560,1103472,1732.9,200,S,A,1045894,6,1568722
600519,2023-03-21 09:35:56.090,1104296,1733.0,100,S,A,1046606,6,1570118
600519,2023-03-21 09:35:56.100,1104333,1734.84,100,S,A,1046634,6,1570164
600519,2023-03-21 09:35:56.210,1018462,1732.0,200,B,D,1046809,6,1570514
600519,2023-03-21 09:35:56.280,1104614,1734.86,100,S,A,1046894,6,1570638
600519,2023-03-21 09:35:56.570,1105115,1734.85,200,S,A,1047339,6,1571349
600519,2023-03-21 09:35:56.710,1105370,1730.0,100,B,A,1047546,6,1571687
600519,2023-03-21 09:35:56.910,1105717,1732.86,100,S,A,1047878,6,1572247
600519,2023-03-21 09:35:56.910,1105717,1732.86,100,S,D,1047880,6,1572249
600519,2023-03-21 09:35:57.110,1104333,1734.84,100,S,D,1048128,6,1572619
600519,2023-03-21 09:35:57.150,1102664,1734.84,100,S,D,1048203,6,1572771
600519,2023-03-21 09:35:57.150,1106069,1735.0,100,S,A,1048204,6,1572772
600519,2023-03-21 09:35:57.860,293406,1755.0,100,S,D,1049200,6,1574389
600519,2023-03-21 09:35:57.960,1107215,1732.47,100,S,A,1049321,6,1574589
600519,2023-03-21 09:35:57.980,1107236,1732.47,200,S,A,1049339,6,1574622
600519,2023-03-21 09:35:58.000,1107258,1732.47,100,S,A,1049357,6,1574648
600519,2023-03-21 09:35:58.100,1107460,1732.99,100,S,A,1049525,6,1574957
600519,2023-03-21 09:35:58.360,1107828,1734.84,100,S,A,1049887,6,1575591
600519,2023-03-21 09:35:58.750,1108427,1738.0,100,S,A,1050484,6,1576574
600519,2023-03-21 09:35:59.010,1108768,1732.47,300,S,A,1050870,6,1577200
600519,2023-03-21 09:36:00.000,1108768,1732.47,300,S,D,1052332,6,1579593
600519,2023-03-21 09:36:00.100,1107460,1732.99,100,S,D,1052585,6,1579953
600519,2023-03-21 09:36:00.190,137621,1833.52,100,S,D,1052747,6,1580204
600519,2023-03-21 09:36:00.190,137622,1692.48,100,B,D,1052748,6,1580205
600519,2023-03-21 09:36:00.430,1111103,1754.0,100,S,A,1053115,6,1580767
600519,2023-03-21 09:36:00.560,1111372,1798.26,100,S,A,1053364,6,1581148
600519,2023-03-21 09:36:00.560,1111373,1727.74,100,B,A,1053365,6,1581149
600519,2023-03-21 09:36:00.810,1105115,1734.85,200,S,D,1053871,6,1581899
600519,2023-03-21 09:36:00.980,1102324,1733.0,100,S,D,1054116,6,1582309
600519,2023-03-21 09:36:00.990,1098107,1734.86,200,S,D,1054138,6,1582336
600519,2023-03-21 09:36:01.050,1104296,1733.0,100,S,D,1054256,6,1582546
600519,2023-03-21 09:36:01.110,1112460,1732.47,100,S,A,1054370,6,1582715
600519,2023-03-21 09:36:01.200,1112625,1733.0,400,S,A,1054508,6,1582968
600519,2023-03-21 09:36:01.300,1112828,1733.0,100,S,A,1054689,6,1583227
600519,2023-03-21 09:36:02.240,998049,1736.0,100,S,D,1056253,6,1585630
600519,2023-03-21 09:36:02.640,1115240,1753.0,100,S,A,1057004,6,1586913
600519,2023-03-21 09:36:03.150,1116212,1732.46,100,S,A,1057917,6,1588565
600519,2023-03-21 09:36:03.270,1116447,1732.0,100,S,A,1058146,6,1588920
600519,2023-03-21 09:36:03.580,1117007,1735.69,100,S,A,1058635,6,1589956
600519,2023-03-21 09:36:03.800,268094,1744.0,200,S,D,1059077,6,1590701
600519,2023-03-21 09:36:03.850,1117538,1761.0,100,S,A,1059182,6,1590926
600519,2023-03-21 09:36:04.010,1107258,1732.47,100,S,D,1059395,6,1591306
600519,2023-03-21 09:36:05.060,1119908,1733.0,100,S,A,1061449,6,1594614
600519,2023-03-21 09:36:05.220,1120195,1732.99,100,S,A,1061745,6,1595072
600519,2023-03-21 09:36:05.450,1120653,1732.99,600,S,A,1062136,6,1595813
600519,2023-03-21 09:36:05.470,1120670,1732.99,100,S,A,1062153,6,1595831
600519,2023-03-21 09:36:05.470,180432,1740.0,200,S,D,1062163,6,1595841
600519,2023-03-21 09:36:05.550,1112625,1733.0,400,S,D,1062345,6,1596120
600519,2023-03-21 09:36:05.620,1121070,1731.0,200,S,A,1062555,6,1596643
600519,2023-03-21 09:36:05.710,1121231,1735.0,100,S,A,1062748,6,1596891
600519,2023-03-21 09:36:05.750,1121298,1732.0,400,S,A,1062821,6,1597008
600519,2023-03-21 09:36:05.790,1121413,1732.98,100,S,A,1062923,6,1597172
600519,2023-03-21 09:36:05.810,1121484,1732.98,100,S,A,1062970,6,1597307
600519,2023-03-21 09:36:05.820,1121523,1731.0,100,S,A,1063000,6,1597356
600519,2023-03-21 09:36:05.820,1121413,1732.98,100,S,D,1063023,6,1597392
600519,2023-03-21 09:36:06.020,1121843,1731.0,400,S,A,1063332,6,1597855
600519,2023-03-21 09:36:06.440,1122629,1767.83,200,S,A,1064148,6,1599194
600519,2023-03-21 09:36:06.510,1120653,1732.99,600,S,D,1064286,6,1599447
600519,2023-03-21 09:36:06.720,1123130,1753.0,100,S,A,1064656,6,1600040
600519,2023-03-21 09:36:07.130,1124006,1734.85,100,S,A,1065544,6,1601390
600519,2023-03-21 09:36:07.310,1124401,1734.83,100,S,A,1065878,6,1602080
600519,2023-03-21 09:36:07.520,1124820,1734.82,100,S,A,1066337,6,1602954
600519,2023-03-21 09:36:07.560,1124888,1734.83,100,S,A,1066410,6,1603080
600519,2023-03-21 09:36:07.810,1125409,1734.82,100,S,A,1066941,6,1603893
600519,2023-03-21 09:36:07.830,858864,1736.0,100,S,D,1066973,6,1603947
600519,2023-03-21 09:36:07.910,1125594,1734.82,80,S,A,1067112,6,1604189
600519,2023-03-21 09:36:07.910,1125596,1734.82,20,S,A,1067114,6,1604191
600519,2023-03-21 09:36:07.990,1125748,1731.0,100,S,A,1067250,6,1604420
600519,2023-03-21 09:36:08.020,1125812,1734.81,100,S,A,1067308,6,1604518
600519,2023-03-21 09:36:08.050,1125881,1734.81,100,S,A,1067363,6,1604622
600519,2023-03-21 09:36:08.080,1125933,1734.81,100,S,A,1067418,6,1604704
600519,2023-03-21 09:36:08.100,1126003,1734.83,100,S,A,1067484,6,1604797
600519,2023-03-21 09:36:08.210,1126221,1730.03,100,B,A,1067709,6,1605120
600519,2023-03-21 09:36:08.430,1126682,1730.03,300,B,A,1068139,6,1605774
600519,2023-03-21 09:36:08.580,1127055,1730.04,100,B,A,1068442,6,1606338
600519,2023-03-21 09:36:08.720,1127349,1730.04,100,B,A,1068733,6,1606817
600519,2023-03-21 09:36:08.880,1127714,1730.04,100,B,A,1069072,6,1607412
600519,2023-03-21 09:36:08.920,1127789,1760.0,100,S,A,1069147,6,1607534
600519,2023-03-21 09:36:08.990,1127887,1668.0,100,B,A,1069232,6,1607678
600519,2023-03-21 09:36:09.120,1128180,1730.04,100,B,A,1069500,6,1608123
600519,2023-03-21 09:36:09.120,1128217,1730.04,100,B,A,1069534,6,1608192
600519,2023-03-21 09:36:09.190,1128388,1730.05,100,B,A,1069709,6,1608430
600519,2023-03-21 09:36:09.310,1128609,1730.05,100,B,A,1069937,6,1608749
600519,2023-03-21 09:36:09.360,1128721,1730.04,300,B,A,1070038,6,1608913
600519,2023-03-21 09:36:09.430,1126682,1730.03,300,B,D,1070178,6,1609139
600519,2023-03-21 09:36:09.510,1128963,1731.0,100,B,A,1070300,6,1609328
600519,2023-03-21 09:36:09.590,1129113,1731.0,100,B,A,1070449,6,1609581
600519,2023-03-21 09:36:09.590,1129115,1730.05,100,B,A,1070451,6,1609583
600519,2023-03-21 09:36:09.590,1129117,1730.05,100,B,A,1070453,6,1609585
600519,2023-03-21 09:36:09.590,1129118,1731.0,100,B,A,1070454,6,1609586
600519,2023-03-21 09:36:09.590,1129119,1720.0,100,B,A,1070455,6,1609587
600519,2023-03-21 09:36:09.620,1128721,1730.04,300,B,D,1070510,6,1609668
600519,2023-03-21 09:36:09.660,1129277,1730.06,100,B,A,1070633,6,1609859
600519,2023-03-21 09:36:09.680,1129297,1730.05,300,B,A,1070658,6,1609889
600519,2023-03-21 09:36:09.700,1129356,1731.0,100,B,A,1070708,6,1609959
600519,2023-03-21 09:36:09.720,1129368,1731.0,100,B,A,1070721,6,1609984
600519,2023-03-21 09:36:09.780,1129511,1734.8,100,S,A,1070866,6,1610209
600519,2023-03-21 09:36:09.810,1129589,1734.8,100,S,A,1070934,6,1610335
600519,2023-03-21 09:36:09.850,1129711,1734.8,100,S,A,1071065,6,1610499
600519,2023-03-21 09:36:09.910,1129817,1732.0,100,S,A,1071174,6,1610686
600519,2023-03-21 09:36:09.930,1105370,1730.0,100,B,D,1071221,6,1610826
600519,2023-03-21 09:36:09.990,1129954,1731.0,600,S,A,1071309,6,1610951
600519,2023-03-21 09:36:10.110,1126003,1734.83,100,S,D,1071578,6,1611449
600519,2023-03-21 09:36:10.180,1129954,1731.0,400,S,D,1071682,6,1611665
600519,2023-03-21 09:36:10.340,1130812,1730.07,500,B,A,1072142,6,1612338
600519,2023-03-21 09:36:10.370,1130835,1732.0,200,S,A,1072163,6,1612376
600519,2023-03-21 09:36:10.440,1129297,1730.05,300,B,D,1072281,6,1612573
600519,2023-03-21 09:36:10.760,1131559,1745.0,100,S,A,1072884,6,1613512
600519,2023-03-21 09:36:10.870,1131748,1731.0,600,B,A,1073051,6,1613812
600519,2023-03-21 09:36:11.030,1131984,1730.03,100,B,A,1073259,6,1614200
600519,2023-03-21 09:36:11.380,1132643,1731.0,100,B,A,1073904,6,1615157
600519,2023-03-21 09:36:11.410,1127714,1730.04,100,B,D,1073938,6,1615198
600519,2023-03-21 09:36:11.790,908250,1765.02,100,S,D,1074594,6,1616279
600519,2023-03-21 09:36:11.820,867269,1752.0,100,S,D,1074664,6,1616388
600519,2023-03-21 09:36:12.430,921465,1736.0,100,S,D,1075684,6,1618196
600519,2023-03-21 09:36:12.790,1135431,1769.89,100,S,A,1076366,6,1619312
600519,2023-03-21 09:36:12.830,1135557,1738.0,100,S,A,1076475,6,1619477
600519,2023-03-21 09:36:13.010,1135898,1730.12,100,B,A,1076785,6,1619997
600519,2023-03-21 09:36:13.550,1136980,1733.0,800,B,A,1077801,6,1621809
600519,2023-03-21 09:36:13.780,1137294,1734.79,100,S,A,1078085,6,1622304
600519,2023-03-21 09:36:13.780,1137354,1769.0,200,S,A,1078146,6,1622390
600519,2023-03-21 09:36:13.820,1129589,1734.8,100,S,D,1078201,6,1622465
600519,2023-03-21 09:36:13.820,1125881,1734.81,100,S,D,1078202,6,1622466
600519,2023-03-21 09:36:13.820,1125409,1734.82,100,S,D,1078203,6,1622467
600519,2023-03-21 09:36:13.820,1124888,1734.83,100,S,D,1078204,6,1622468
600519,2023-03-21 09:36:13.820,1129711,1734.8,100,S,D,1078210,6,1622477
600519,2023-03-21 09:36:13.820,1125933,1734.81,100,S,D,1078211,6,1622478
600519,2023-03-21 09:36:13.840,1125594,1734.82,80,S,D,1078226,6,1622498
600519,2023-03-21 09:36:13.840,1125596,1734.82,20,S,D,1078230,6,1622507
600519,2023-03-21 09:36:13.940,1137593,1735.0,400,S,A,1078393,6,1622735
600519,2023-03-21 09:36:13.990,1098532,1735.5,1000,S,D,1078477,6,1622861
600519,2023-03-21 09:36:14.060,1137801,1734.8,100,S,A,1078613,6,1623079
600519,2023-03-21 09:36:14.200,1137801,1734.8,100,S,D,1078854,6,1623525
600519,2023-03-21 09:36:14.660,1137294,1734.79,100,S,D,1079732,6,1624948
600519,2023-03-21 09:36:14.660,1129511,1734.8,100,S,D,1079751,6,1624981
600519,2023-03-21 09:36:14.670,1139092,1736.0,100,S,A,1079778,6,1625017
600519,2023-03-21 09:36:14.770,1125812,1734.81,100,S,D,1079947,6,1625277
600519,2023-03-21 09:36:14.770,1124820,1734.82,100,S,D,1079951,6,1625282
600519,2023-03-21 09:36:15.020,1139696,1734.8,100,S,A,1080370,6,1625909
600519,2023-03-21 09:36:15.050,1139696,1734.8,100,S,D,1080429,6,1626019
600519,2023-03-21 09:36:15.100,1096665,1734.86,100,S,D,1080497,6,1626143
600519,2023-03-21 09:36:15.140,1139956,1734.82,100,S,A,1080592,6,1626294
600519,2023-03-21 09:36:15.260,1140165,1734.79,100,S,A,1080816,6,1626604
600519,2023-03-21 09:36:15.350,1140165,1734.79,100,S,D,1080958,6,1626835
600519,2023-03-21 09:36:15.380,1140432,1765.0,100,S,A,1081026,6,1627012
600519,2023-03-21 09:36:15.460,142502,1720.03,100,B,D,1081164,6,1627230
600519,2023-03-21 09:36:15.540,1140693,1730.13,100,B,A,1081253,6,1627399
600519,2023-03-21 09:36:15.540,1140696,1734.78,100,S,A,1081256,6,1627403
600519,2023-03-21 09:36:15.570,1140788,1730.12,100,B,A,1081303,6,1627540
600519,2023-03-21 09:36:15.600,1140840,1730.13,100,B,A,1081346,6,1627625
600519,2023-03-21 09:36:15.600,1140841,1734.81,20,S,A,1081347,6,1627626
600519,2023-03-21 09:36:15.600,1140844,1734.78,100,S,A,1081351,6,1627630
600519,2023-03-21 09:36:15.610,1140866,1734.81,80,S,A,1081376,6,1627660
600519,2023-03-21 09:36:15.660,1140696,1734.78,100,S,D,1081438,6,1627781
600519,2023-03-21 09:36:15.660,1140844,1734.78,100,S,D,1081467,6,1627829
600519,2023-03-21 09:36:15.680,1140841,1734.81,20,S,D,1081488,6,1627859
600519,2023-03-21 09:36:15.680,1140866,1734.81,80,S,D,1081492,6,1627863
600519,2023-03-21 09:36:15.770,1141168,1734.77,100,S,A,1081675,6,1628163
600519,2023-03-21 09:36:15.770,1141171,1730.14,100,B,A,1081677,6,1628167
600519,2023-03-21 09:36:15.780,1139956,1734.82,100,S,D,1081681,6,1628172
600519,2023-03-21 09:36:15.820,1141290,1730.13,100,B,A,1081766,6,1628323
600519,2023-03-21 09:36:15.820,1141291,1730.14,100,B,A,1081767,6,1628324
600519,2023-03-21 09:36:15.820,1141168,1734.77,100,S,D,1081771,6,1628329
600519,2023-03-21 09:36:15.830,1141335,1730.14,100,B,A,1081807,6,1628404
600519,2023-03-21 09:36:15.970,1141534,1730.15,100,B,A,1081979,6,1628668
600519,2023-03-21 09:36:15.980,1141573,1730.15,100,B,A,1082003,6,1628717
600519,2023-03-21 09:36:16.020,1141601,1730.15,100,B,A,1082026,6,1628758
600519,2023-03-21 09:36:16.030,1141637,1734.82,100,S,A,1082068,6,1628808
600519,2023-03-21 09:36:16.080,1141743,1750.0,100,S,A,1082168,6,1628951
600519,2023-03-21 09:36:16.220,1124401,1734.83,100,S,D,1082375,6,1629308
600519,2023-03-21 09:36:16.220,1141984,1730.15,100,B,A,1082384,6,1629326
600519,2023-03-21 09:36:16.240,1142015,1736.0,100,S,A,1082414,6,1629365
600519,2023-03-21 09:36:16.530,1141637,1734.82,100,S,D,1082843,6,1630163
600519,2023-03-21 09:36:16.530,1142551,1730.16,100,B,A,1082849,6,1630172
600519,2023-03-21 09:36:16.560,1142583,1730.16,100,B,A,1082885,6,1630259
600519,2023-03-21 09:36:16.710,1142826,1730.16,100,B,A,1083108,6,1630621
600519,2023-03-21 09:36:16.780,1142975,1730.17,100,B,A,1083259,6,1630821
600519,2023-03-21 09:36:16.810,1143054,1730.17,100,B,A,1083331,6,1630916
600519,2023-03-21 09:36:16.830,1143107,1730.17,100,B,A,1083381,6,1630978
600519,2023-03-21 09:36:16.900,1143216,1732.0,300,B,A,1083498,6,1631157
600519,2023-03-21 09:36:17.020,1143452,1730.18,100,B,A,1083710,6,1631497
600519,2023-03-21 09:36:17.050,1143500,1730.18,100,B,A,1083806,6,1631609
600519,2023-03-21 09:36:17.080,1143572,1730.18,100,B,A,1083855,6,1631769
600519,2023-03-21 09:36:17.150,823128,1720.0,100,B,D,1083964,6,1632147
600519,2023-03-21 09:36:17.250,1143850,1734.79,300,S,A,1084083,6,1632386
600519,2023-03-21 09:36:17.380,1144117,1732.0,100,B,A,1084294,6,1632777
600519,2023-03-21 09:36:17.430,1144173,1730.11,100,B,A,1084344,6,1632871
600519,2023-03-21 09:36:17.530,1144368,1730.19,100,B,A,1084506,6,1633144
600519,2023-03-21 09:36:17.570,1144459,1730.19,100,B,A,1084581,6,1633285
600519,2023-03-21 09:36:17.590,1144498,1730.19,100,B,A,1084621,6,1633340
600519,2023-03-21 09:36:17.700,1144735,1736.0,100,S,A,1084801,6,1633705
600519,2023-03-21 09:36:17.780,1144850,1730.2,100,B,A,1084905,6,1633858
600519,2023-03-21 09:36:17.790,1144915,1734.83,400,S,A,1084954,6,1633946
600519,2023-03-21 09:36:17.810,1144948,1730.2,100,B,A,1084983,6,1633980
600519,2023-03-21 09:36:17.830,1144984,1730.2,100,B,A,1085017,6,1634024
600519,2023-03-21 09:36:18.010,705801,1720.0,100,B,D,1085248,6,1634428
600519,2023-03-21 09:36:18.020,1145220,1734.78,100,S,A,1085256,6,1634444
600519,2023-03-21 09:36:18.020,1145224,1730.21,100,B,A,1085257,6,1634448
600519,2023-03-21 09:36:18.050,1145220,1734.78,100,S,D,1085300,6,1634512
600519,2023-03-21 09:36:18.060,1145298,1730.21,100,B,A,1085322,6,1634537
600519,2023-03-21 09:36:18.090,1145352,1730.21,100,B,A,1085369,6,1634612
