TradingTime,SecurityID,CommissionOrderNo,CommissionPx,COmmissionAmount,TradeMark,OrderCategory,CommissionNo,ChannelNo,SerialNo
2023-03-21 09:16:03,600519.0,137959.0,1774.62,100.0,S,A,92500.0,6.0,105743.0
2023-03-21 09:16:06,600519.0,138331.0,1720.0,900.0,S,A,92501.0,6.0,105744.0
2023-03-21 09:16:07,600519.0,138397.0,1760.0,100.0,S,A,92502.0,6.0,105745.0
2023-03-21 09:16:08,600519.0,138543.0,1748.0,100.0,S,A,92504.0,6.0,105747.0
2023-03-21 09:16:09,600519.0,138580.0,1902.56,100.0,B,A,92505.0,6.0,105748.0
2023-03-21 09:16:11,600519.0,138827.0,1643.12,100.0,S,A,92507.0,6.0,105750.0
2023-03-21 09:16:12,600519.0,138867.0,1757.9,100.0,S,A,92508.0,6.0,105751.0
2023-03-21 09:16:15,600519.0,139103.0,1749.0,100.0,S,A,92510.0,6.0,105753.0
2023-03-21 09:16:17,600519.0,138331.0,1720.0,900.0,S,D,92511.0,6.0,105754.0
2023-03-21 09:16:20,600519.0,139523.0,1715.0,100.0,B,A,92513.0,6.0,105756.0
2023-03-21 09:16:21,600519.0,138580.0,1902.56,100.0,B,D,92514.0,6.0,105757.0
2023-03-21 09:16:22,600519.0,139642.0,1902.0,100.0,S,A,92515.0,6.0,105758.0
2023-03-21 09:16:23,600519.0,110217.0,1779.0,100.0,S,D,92516.0,6.0,105759.0
2023-03-21 09:16:24,600519.0,139799.0,1729.6,100.0,B,A,92518.0,6.0,105761.0
2023-03-21 09:16:29,600519.0,140209.0,1710.01,100.0,B,A,92519.0,6.0,105762.0
2023-03-21 09:16:30,600519.0,140268.0,1780.0,100.0,S,A,92520.0,6.0,105763.0
2023-03-21 09:16:32,600519.0,140383.0,1700.1,100.0,B,A,92521.0,6.0,105764.0
2023-03-21 09:16:33,600519.0,140517.0,1900.0,200.0,S,A,92522.0,6.0,105765.0
2023-03-21 09:16:35,600519.0,140656.0,1666.0,900.0,B,A,92523.0,6.0,105766.0
2023-03-21 09:16:37,600519.0,140844.0,1776.0,100.0,S,A,92524.0,6.0,105767.0
2023-03-21 09:16:39,600519.0,141045.0,1860.0,100.0,S,A,92526.0,6.0,105769.0
2023-03-21 09:16:40,600519.0,141080.0,1701.13,100.0,B,A,92527.0,6.0,105770.0
2023-03-21 09:16:41,600519.0,141218.0,1755.0,100.0,S,A,92528.0,6.0,105771.0
2023-03-21 09:16:42,600519.0,138827.0,1643.12,100.0,S,D,92529.0,6.0,105772.0
2023-03-21 09:16:47,600519.0,141736.0,1755.0,200.0,S,A,92530.0,6.0,105773.0
2023-03-21 09:16:48,600519.0,141763.0,1901.0,100.0,S,A,92531.0,6.0,105774.0
2023-03-21 09:16:49,600519.0,141908.0,1556.64,100.0,S,A,92532.0,6.0,105775.0
2023-03-21 09:16:50,600519.0,141988.0,1771.9,100.0,S,A,92533.0,6.0,105776.0
2023-03-21 09:16:51,600519.0,142120.0,1765.0,100.0,S,A,92535.0,6.0,105778.0
2023-03-21 09:16:55,600519.0,142502.0,1720.03,100.0,B,A,92536.0,6.0,105779.0
2023-03-21 09:16:56,600519.0,142608.0,1701.0,100.0,B,A,92537.0,6.0,105780.0
2023-03-21 09:16:57,600519.0,142654.0,1728.0,100.0,B,A,92538.0,6.0,105781.0
2023-03-21 09:17:04,600519.0,143262.0,1701.0,100.0,B,A,92539.0,6.0,105782.0
2023-03-21 09:17:07,600519.0,143629.0,1742.0,100.0,S,A,92541.0,6.0,105784.0
2023-03-21 09:17:08,600519.0,143665.0,1711.0,1200.0,B,A,92542.0,6.0,105785.0
2023-03-21 09:17:10,600519.0,122766.0,1736.85,100.0,S,D,92546.0,6.0,105789.0
2023-03-21 09:17:11,600519.0,143980.0,1601.0,100.0,B,A,92547.0,6.0,105790.0
2023-03-21 09:17:14,600519.0,144236.0,1899.0,100.0,S,A,92548.0,6.0,105791.0
2023-03-21 09:17:16,600519.0,144387.0,1748.0,100.0,S,A,92549.0,6.0,105792.0
2023-03-21 09:17:19,600519.0,144684.0,1790.0,100.0,S,A,92550.0,6.0,105793.0
2023-03-21 09:17:23,600519.0,145152.0,1731.9,100.0,B,A,92551.0,6.0,105794.0
2023-03-21 09:17:25,600519.0,145338.0,1752.0,100.0,S,A,92554.0,6.0,105797.0
2023-03-21 09:17:27,600519.0,145434.0,1899.0,100.0,S,A,92555.0,6.0,105798.0
2023-03-21 09:17:31,600519.0,145868.0,1748.0,100.0,S,A,92556.0,6.0,105799.0
2023-03-21 09:17:34,600519.0,146259.0,1752.0,100.0,S,A,92557.0,6.0,105800.0
2023-03-21 09:17:35,600519.0,146301.0,1800.0,100.0,S,A,92558.0,6.0,105801.0
2023-03-21 09:17:36,600519.0,146384.0,1732.2,100.0,B,D,92560.0,6.0,105803.0
2023-03-21 09:17:37,600519.0,146542.0,1745.0,100.0,S,A,92561.0,6.0,105804.0
2023-03-21 09:17:40,600519.0,146843.0,1700.0,300.0,B,A,92562.0,6.0,105805.0
2023-03-21 09:17:49,600519.0,147780.0,1731.9,900.0,B,A,92565.0,6.0,105808.0
2023-03-21 09:17:52,600519.0,148004.0,1643.12,200.0,S,A,92566.0,6.0,105809.0
2023-03-21 09:17:54,600519.0,148273.0,1902.56,200.0,B,A,92567.0,6.0,105810.0
2023-03-21 09:17:55,600519.0,148442.0,1745.0,400.0,S,A,92568.0,6.0,105811.0
2023-03-21 09:17:56,600519.0,148490.0,1728.01,200.0,B,A,92569.0,6.0,105812.0
2023-03-21 09:18:07,600519.0,149650.0,1759.0,100.0,S,A,92570.0,6.0,105813.0
2023-03-21 09:18:08,600519.0,149797.0,1731.9,100.0,B,A,92571.0,6.0,105814.0
2023-03-21 09:18:12,600519.0,150120.0,1830.0,300.0,S,A,92572.0,6.0,105815.0
2023-03-21 09:18:14,600519.0,150312.0,1831.9,300.0,S,A,92573.0,6.0,105816.0
2023-03-21 09:18:15,600519.0,150490.0,1755.0,100.0,S,A,92575.0,6.0,105818.0
2023-03-21 09:18:16,600519.0,150568.0,1721.0,100.0,B,A,92576.0,6.0,105819.0
2023-03-21 09:18:17,600519.0,150665.0,1733.0,100.0,B,A,92577.0,6.0,105820.0
2023-03-21 09:18:20,600519.0,150937.0,1745.0,200.0,B,A,92578.0,6.0,105821.0
2023-03-21 09:18:21,600519.0,151045.0,1725.0,100.0,B,A,92580.0,6.0,105823.0
2023-03-21 09:18:22,600519.0,151196.0,1756.4,100.0,S,A,92581.0,6.0,105824.0
2023-03-21 09:18:23,600519.0,151212.0,1678.0,100.0,B,A,92582.0,6.0,105825.0
2023-03-21 09:18:24,600519.0,151339.0,1902.56,100.0,B,A,92583.0,6.0,105826.0
2023-03-21 09:18:26,600519.0,151504.0,1744.9,100.0,S,A,92584.0,6.0,105827.0
2023-03-21 09:18:27,600519.0,151606.0,1688.0,100.0,B,A,92585.0,6.0,105828.0
2023-03-21 09:18:28,600519.0,151783.0,1738.9,100.0,S,A,92587.0,6.0,105830.0
2023-03-21 09:18:29,600519.0,136433.0,1730.0,100.0,B,D,92588.0,6.0,105831.0
2023-03-21 09:18:30,600519.0,151900.0,1761.0,100.0,S,A,92589.0,6.0,105832.0
2023-03-21 09:18:33,600519.0,152288.0,1750.0,200.0,S,A,92590.0,6.0,105833.0
2023-03-21 09:18:34,600519.0,152336.0,1770.0,100.0,S,A,92592.0,6.0,105835.0
2023-03-21 09:18:36,600519.0,152606.0,1751.9,100.0,S,A,92593.0,6.0,105836.0
2023-03-21 09:18:37,600519.0,152721.0,1731.9,100.0,S,A,92594.0,6.0,105837.0
2023-03-21 09:18:41,600519.0,153166.0,1736.0,400.0,S,A,92596.0,6.0,105839.0
2023-03-21 09:18:42,600519.0,153223.0,1745.0,100.0,S,A,92597.0,6.0,105840.0
2023-03-21 09:18:44,600519.0,153466.0,1780.0,100.0,S,A,92598.0,6.0,105841.0
2023-03-21 09:18:47,600519.0,153785.0,1902.56,200.0,S,A,92599.0,6.0,105842.0
2023-03-21 09:18:50,600519.0,154015.0,1739.0,400.0,S,A,92600.0,6.0,105843.0
2023-03-21 09:18:54,600519.0,154478.0,1783.0,100.0,S,A,92601.0,6.0,105844.0
2023-03-21 09:18:55,600519.0,154614.0,1790.0,100.0,S,A,92602.0,6.0,105845.0
2023-03-21 09:18:58,600519.0,155016.0,1780.0,100.0,S,A,92604.0,6.0,105847.0
2023-03-21 09:19:01,600519.0,155336.0,1720.13,100.0,B,A,92606.0,6.0,105849.0
2023-03-21 09:19:09,600519.0,156244.0,1770.0,100.0,S,A,92608.0,6.0,105851.0
2023-03-21 09:19:14,600519.0,156674.0,1738.0,100.0,S,A,92609.0,6.0,105852.0
2023-03-21 09:19:15,600519.0,156883.0,1800.0,200.0,S,A,92610.0,6.0,105853.0
2023-03-21 09:19:18,600519.0,157144.0,1753.8,100.0,S,A,92611.0,6.0,105854.0
2023-03-21 09:19:19,600519.0,157239.0,1748.0,100.0,S,A,92612.0,6.0,105855.0
2023-03-21 09:19:20,600519.0,157468.0,1755.0,700.0,S,A,92613.0,6.0,105856.0
2023-03-21 09:19:22,600519.0,157633.0,1710.18,100.0,B,A,92614.0,6.0,105857.0
2023-03-21 09:19:23,600519.0,157780.0,1766.88,100.0,S,A,92616.0,6.0,105859.0
2023-03-21 09:19:30,600519.0,158611.0,1739.99,300.0,S,A,92617.0,6.0,105860.0
2023-03-21 09:19:31,600519.0,158681.0,1799.99,100.0,S,A,92618.0,6.0,105861.0
2023-03-21 09:19:33,600519.0,158890.0,1746.56,100.0,S,A,92619.0,6.0,105862.0
2023-03-21 09:19:36,600519.0,159242.0,1710.18,100.0,B,A,92620.0,6.0,105863.0
2023-03-21 09:19:47,600519.0,160594.0,1781.66,1500.0,S,A,92621.0,6.0,105864.0
2023-03-21 09:19:49,600519.0,160788.0,1731.9,100.0,B,A,92622.0,6.0,105865.0
2023-03-21 09:19:50,600519.0,160891.0,1710.18,100.0,B,A,92623.0,6.0,105866.0
2023-03-21 09:19:53,600519.0,161271.0,1902.56,200.0,S,A,92624.0,6.0,105867.0
2023-03-21 09:19:54,600519.0,161459.0,1860.6,200.0,S,A,92625.0,6.0,105868.0
2023-03-21 09:19:56,600519.0,161673.0,1769.0,100.0,S,A,92626.0,6.0,105869.0
2023-03-21 09:19:57,600519.0,161884.0,1758.0,100.0,S,A,92627.0,6.0,105870.0
2023-03-21 09:20:00,600519.0,162296.0,1556.64,100.0,S,A,92628.0,6.0,105871.0
2023-03-21 09:20:01,600519.0,162847.0,1732.0,100.0,B,A,92631.0,6.0,105874.0
2023-03-21 09:20:02,600519.0,162999.0,1730.0,300.0,B,A,92635.0,6.0,105878.0
2023-03-21 09:20:05,600519.0,163454.0,1770.0,100.0,S,A,92636.0,6.0,105879.0
2023-03-21 09:20:06,600519.0,163688.0,1748.0,100.0,S,A,92637.0,6.0,105880.0
2023-03-21 09:20:08,600519.0,163966.0,1731.9,100.0,B,A,92638.0,6.0,105881.0
2023-03-21 09:20:10,600519.0,164136.0,1902.56,300.0,B,A,92640.0,6.0,105883.0
2023-03-21 09:20:12,600519.0,164509.0,1738.99,100.0,S,A,92641.0,6.0,105884.0
2023-03-21 09:20:15,600519.0,164785.0,1902.56,100.0,B,A,92642.0,6.0,105885.0
2023-03-21 09:20:16,600519.0,164888.0,1713.0,100.0,B,A,92643.0,6.0,105886.0
2023-03-21 09:20:22,600519.0,165728.0,1743.0,100.0,S,A,92644.0,6.0,105887.0
2023-03-21 09:20:23,600519.0,165803.0,1768.0,100.0,S,A,92645.0,6.0,105888.0
2023-03-21 09:20:26,600519.0,166231.0,1742.0,100.0,S,A,92646.0,6.0,105889.0
2023-03-21 09:20:27,600519.0,166259.0,1765.05,100.0,S,A,92648.0,6.0,105891.0
2023-03-21 09:20:29,600519.0,166620.0,1775.0,100.0,S,A,92649.0,6.0,105892.0
2023-03-21 09:20:31,600519.0,166824.0,1797.74,100.0,S,A,92650.0,6.0,105893.0
2023-03-21 09:20:33,600519.0,167067.0,1753.0,200.0,S,A,92651.0,6.0,105894.0
2023-03-21 09:20:37,600519.0,167567.0,1750.0,100.0,S,A,92652.0,6.0,105895.0
2023-03-21 09:20:38,600519.0,167744.0,1711.21,100.0,B,A,92653.0,6.0,105896.0
2023-03-21 09:20:40,600519.0,167940.0,1731.99,100.0,B,A,92654.0,6.0,105897.0
2023-03-21 09:20:45,600519.0,168574.0,1671.21,100.0,B,A,92656.0,6.0,105899.0
2023-03-21 09:20:52,600519.0,169606.0,1748.63,200.0,S,A,92658.0,6.0,105901.0
2023-03-21 09:20:53,600519.0,169700.0,1750.0,100.0,S,A,92659.0,6.0,105902.0
2023-03-21 09:20:56,600519.0,170172.0,1723.0,100.0,B,A,92661.0,6.0,105904.0
2023-03-21 09:20:58,600519.0,170363.0,1731.9,100.0,S,A,92664.0,6.0,105907.0
2023-03-21 09:21:02,600519.0,170959.0,1700.0,1000.0,B,A,92665.0,6.0,105908.0
2023-03-21 09:21:03,600519.0,171161.0,1735.8,100.0,S,A,92666.0,6.0,105909.0
2023-03-21 09:21:04,600519.0,171199.0,1760.0,100.0,S,A,92667.0,6.0,105910.0
2023-03-21 09:21:05,600519.0,171379.0,1709.89,300.0,B,A,92668.0,6.0,105911.0
2023-03-21 09:21:13,600519.0,172539.0,1760.0,300.0,S,A,92670.0,6.0,105913.0
2023-03-21 09:21:14,600519.0,172670.0,1768.0,200.0,S,A,92671.0,6.0,105914.0
2023-03-21 09:21:15,600519.0,172694.0,1721.0,100.0,B,A,92672.0,6.0,105915.0
2023-03-21 09:21:17,600519.0,173065.0,1798.0,100.0,S,A,92674.0,6.0,105917.0
2023-03-21 09:21:19,600519.0,173307.0,1769.0,100.0,S,A,92676.0,6.0,105919.0
2023-03-21 09:21:22,600519.0,173760.0,1902.1,100.0,S,A,92680.0,6.0,105923.0
2023-03-21 09:21:23,600519.0,173891.0,1742.0,100.0,S,A,92681.0,6.0,105924.0
2023-03-21 09:21:24,600519.0,174041.0,1701.1,100.0,B,A,92683.0,6.0,105926.0
2023-03-21 09:21:26,600519.0,174298.0,1748.0,100.0,S,A,92684.0,6.0,105927.0
2023-03-21 09:21:29,600519.0,174769.0,1755.0,100.0,S,A,92686.0,6.0,105929.0
2023-03-21 09:21:30,600519.0,174913.0,1733.0,600.0,B,A,92688.0,6.0,105931.0
2023-03-21 09:21:31,600519.0,175048.0,1756.0,500.0,S,A,92689.0,6.0,105932.0
2023-03-21 09:21:35,600519.0,175557.0,1700.1,100.0,B,A,92690.0,6.0,105933.0
2023-03-21 09:21:38,600519.0,175958.0,1787.97,300.0,S,A,92692.0,6.0,105935.0
2023-03-21 09:21:40,600519.0,176355.0,1770.0,100.0,S,A,92696.0,6.0,105939.0
2023-03-21 09:21:41,600519.0,176443.0,1711.3,100.0,B,A,92698.0,6.0,105941.0
2023-03-21 09:21:42,600519.0,176669.0,1830.0,100.0,S,A,92700.0,6.0,105943.0
2023-03-21 09:21:43,600519.0,176776.0,1765.0,100.0,S,A,92702.0,6.0,105945.0
2023-03-21 09:21:44,600519.0,176912.0,1775.0,100.0,S,A,92705.0,6.0,105948.0
2023-03-21 09:21:47,600519.0,177299.0,1799.97,300.0,S,A,92706.0,6.0,105949.0
2023-03-21 09:21:48,600519.0,177430.0,1902.56,100.0,B,A,92707.0,6.0,105950.0
2023-03-21 09:21:51,600519.0,177992.0,1654.31,100.0,B,A,92709.0,6.0,105952.0
2023-03-21 09:21:52,600519.0,178058.0,1618.51,100.0,B,A,92710.0,6.0,105953.0
2023-03-21 09:21:55,600519.0,178439.0,1688.88,100.0,B,A,92711.0,6.0,105954.0
2023-03-21 09:21:57,600519.0,178815.0,1743.5,100.0,S,A,92714.0,6.0,105957.0
2023-03-21 09:22:01,600519.0,179333.0,1710.0,100.0,S,A,92715.0,6.0,105958.0
2023-03-21 09:22:02,600519.0,179513.0,1731.9,100.0,S,A,92717.0,6.0,105960.0
2023-03-21 09:22:03,600519.0,179735.0,1759.0,100.0,S,A,92718.0,6.0,105961.0
2023-03-21 09:22:04,600519.0,179759.0,1643.12,100.0,S,A,92719.0,6.0,105962.0
2023-03-21 09:22:06,600519.0,180084.0,1766.0,100.0,S,A,92720.0,6.0,105963.0
2023-03-21 09:22:08,600519.0,180432.0,1740.0,200.0,S,A,92721.0,6.0,105964.0
2023-03-21 09:22:09,600519.0,180477.0,1815.9,100.0,B,A,92722.0,6.0,105965.0
2023-03-21 09:22:13,600519.0,181203.0,1775.0,100.0,S,A,92724.0,6.0,105967.0
2023-03-21 09:22:14,600519.0,181310.0,1770.0,100.0,S,A,92725.0,6.0,105968.0
2023-03-21 09:22:15,600519.0,181439.0,1780.0,100.0,S,A,92726.0,6.0,105969.0
2023-03-21 09:22:16,600519.0,181656.0,1745.0,100.0,S,A,92727.0,6.0,105970.0
2023-03-21 09:22:17,600519.0,181845.0,1742.0,100.0,S,A,92730.0,6.0,105973.0
2023-03-21 09:22:20,600519.0,182284.0,1668.88,100.0,B,A,92732.0,6.0,105975.0
2023-03-21 09:22:21,600519.0,182494.0,1788.0,100.0,S,A,92735.0,6.0,105978.0
2023-03-21 09:22:26,600519.0,183239.0,1731.9,100.0,B,A,92737.0,6.0,105980.0
2023-03-21 09:22:28,600519.0,183506.0,1804.98,100.0,S,A,92738.0,6.0,105981.0
2023-03-21 09:22:30,600519.0,183920.0,1731.0,200.0,S,A,92745.0,6.0,105988.0
2023-03-21 09:22:31,600519.0,184085.0,1731.9,100.0,S,A,92748.0,6.0,105991.0
2023-03-21 09:22:32,600519.0,184270.0,1735.0,100.0,B,A,92751.0,6.0,105994.0
2023-03-21 09:22:33,600519.0,184318.0,1902.56,100.0,B,A,92753.0,6.0,105996.0
2023-03-21 09:22:34,600519.0,184599.0,1879.0,100.0,S,A,92755.0,6.0,105998.0
2023-03-21 09:22:35,600519.0,184704.0,1788.0,100.0,S,A,92756.0,6.0,105999.0
2023-03-21 09:22:38,600519.0,185111.0,1731.9,100.0,B,A,92757.0,6.0,106000.0
2023-03-21 09:22:40,600519.0,185533.0,1599.29,300.0,B,A,92761.0,6.0,106004.0
2023-03-21 09:22:43,600519.0,186085.0,1715.0,100.0,B,A,92763.0,6.0,106006.0
2023-03-21 09:22:45,600519.0,186429.0,1765.9,100.0,S,A,92765.0,6.0,106008.0
2023-03-21 09:22:47,600519.0,186712.0,1700.0,5100.0,B,A,92768.0,6.0,106011.0
2023-03-21 09:22:48,600519.0,186782.0,1718.0,100.0,B,A,92769.0,6.0,106012.0
2023-03-21 09:22:49,600519.0,187003.0,1743.98,100.0,S,A,92772.0,6.0,106015.0
2023-03-21 09:22:51,600519.0,187405.0,1753.8,100.0,S,A,92774.0,6.0,106017.0
2023-03-21 09:22:52,600519.0,187579.0,1740.0,200.0,S,A,92775.0,6.0,106018.0
2023-03-21 09:22:53,600519.0,187614.0,1741.7,100.0,S,A,92776.0,6.0,106019.0
2023-03-21 09:22:55,600519.0,188037.0,1704.0,100.0,B,A,92778.0,6.0,106021.0
2023-03-21 09:22:56,600519.0,188135.0,1711.29,100.0,B,A,92779.0,6.0,106022.0
2023-03-21 09:22:58,600519.0,188546.0,1780.0,100.0,S,A,92781.0,6.0,106024.0
2023-03-21 09:22:59,600519.0,188659.0,1739.7,100.0,S,A,92782.0,6.0,106025.0
2023-03-21 09:23:02,600519.0,189211.0,1755.0,100.0,S,A,92785.0,6.0,106028.0
2023-03-21 09:23:04,600519.0,189626.0,1730.0,100.0,B,A,92786.0,6.0,106029.0
2023-03-21 09:23:07,600519.0,190129.0,1735.0,100.0,S,A,92789.0,6.0,106032.0
2023-03-21 09:23:08,600519.0,190271.0,1763.0,100.0,S,A,92790.0,6.0,106033.0
2023-03-21 09:23:11,600519.0,190658.0,1730.0,200.0,S,A,92791.0,6.0,106034.0
2023-03-21 09:23:12,600519.0,190885.0,1711.9,100.0,B,A,92792.0,6.0,106035.0
2023-03-21 09:23:13,600519.0,191009.0,1643.12,100.0,S,A,92793.0,6.0,106036.0
2023-03-21 09:23:19,600519.0,192090.0,1656.8,100.0,B,A,92794.0,6.0,106037.0
2023-03-21 09:23:20,600519.0,192316.0,1792.0,100.0,S,A,92795.0,6.0,106038.0
2023-03-21 09:23:21,600519.0,192505.0,1732.1,100.0,S,A,92796.0,6.0,106039.0
2023-03-21 09:23:22,600519.0,192748.0,1730.0,100.0,S,A,92798.0,6.0,106041.0
2023-03-21 09:23:23,600519.0,192900.0,1736.5,100.0,S,A,92799.0,6.0,106042.0
2023-03-21 09:23:24,600519.0,193087.0,1733.26,100.0,S,A,92802.0,6.0,106045.0
2023-03-21 09:23:26,600519.0,193378.0,1755.0,100.0,S,A,92803.0,6.0,106046.0
2023-03-21 09:23:29,600519.0,194040.0,1826.0,100.0,S,A,92804.0,6.0,106047.0
2023-03-21 09:23:32,600519.0,194769.0,1758.0,100.0,S,A,92805.0,6.0,106048.0
2023-03-21 09:23:33,600519.0,194911.0,1760.0,200.0,S,A,92806.0,6.0,106049.0
2023-03-21 09:23:35,600519.0,195356.0,1710.0,100.0,B,A,92808.0,6.0,106051.0
2023-03-21 09:23:36,600519.0,195537.0,1733.0,100.0,B,A,92809.0,6.0,106052.0
2023-03-21 09:23:40,600519.0,196299.0,1732.9,100.0,S,A,92810.0,6.0,106053.0
2023-03-21 09:23:41,600519.0,196445.0,1735.19,100.0,B,A,92811.0,6.0,106054.0
2023-03-21 09:23:42,600519.0,196619.0,1765.0,100.0,S,A,92812.0,6.0,106055.0
2023-03-21 09:23:43,600519.0,196830.0,1721.0,100.0,B,A,92814.0,6.0,106057.0
2023-03-21 09:23:44,600519.0,197104.0,1750.0,100.0,S,A,92816.0,6.0,106059.0
2023-03-21 09:23:46,600519.0,197545.0,1738.98,100.0,S,A,92820.0,6.0,106063.0
2023-03-21 09:23:47,600519.0,197691.0,1732.06,100.0,B,A,92822.0,6.0,106065.0
2023-03-21 09:23:48,600519.0,197872.0,1729.0,200.0,S,A,92823.0,6.0,106066.0
2023-03-21 09:23:51,600519.0,198579.0,1732.06,100.0,S,A,92826.0,6.0,106069.0
2023-03-21 09:23:52,600519.0,198731.0,1751.88,100.0,S,A,92828.0,6.0,106071.0
2023-03-21 09:23:53,600519.0,198900.0,1763.99,100.0,S,A,92829.0,6.0,106072.0
2023-03-21 09:23:54,600519.0,199095.0,1711.0,100.0,B,A,92832.0,6.0,106075.0
2023-03-21 09:23:55,600519.0,199320.0,1733.0,100.0,S,A,92833.0,6.0,106076.0
2023-03-21 09:23:57,600519.0,199709.0,1760.0,100.0,B,A,92834.0,6.0,106077.0
2023-03-21 09:24:00,600519.0,200466.0,1760.0,400.0,S,A,92835.0,6.0,106078.0
2023-03-21 09:24:01,600519.0,200553.0,1717.01,100.0,B,A,92836.0,6.0,106079.0
2023-03-21 09:24:02,600519.0,200942.0,1758.0,100.0,S,A,92839.0,6.0,106082.0
2023-03-21 09:24:05,600519.0,201797.0,1733.0,100.0,S,A,92840.0,6.0,106083.0
2023-03-21 09:24:06,600519.0,202113.0,1833.0,200.0,S,A,92844.0,6.0,106087.0
2023-03-21 09:24:07,600519.0,202397.0,1788.0,100.0,S,A,92846.0,6.0,106089.0
2023-03-21 09:24:08,600519.0,202492.0,1815.9,100.0,B,A,92847.0,6.0,106090.0
2023-03-21 09:24:09,600519.0,202893.0,1734.5,300.0,B,A,92849.0,6.0,106092.0
2023-03-21 09:24:12,600519.0,203723.0,1735.06,100.0,B,A,92851.0,6.0,106094.0
2023-03-21 09:24:14,600519.0,204298.0,1733.6,100.0,S,A,92852.0,6.0,106095.0
2023-03-21 09:24:15,600519.0,204531.0,1749.9,100.0,S,A,92855.0,6.0,106098.0
2023-03-21 09:24:16,600519.0,204926.0,1739.0,100.0,B,A,92856.0,6.0,106099.0
2023-03-21 09:24:18,600519.0,205469.0,1726.14,100.0,B,A,92859.0,6.0,106102.0
2023-03-21 09:24:21,600519.0,206132.0,1733.99,100.0,B,A,92860.0,6.0,106103.0
2023-03-21 09:24:23,600519.0,206829.0,1730.0,500.0,S,A,92861.0,6.0,106104.0
2023-03-21 09:24:24,600519.0,206959.0,1800.0,100.0,S,A,92862.0,6.0,106105.0
2023-03-21 09:24:25,600519.0,207351.0,1738.0,300.0,S,A,92865.0,6.0,106108.0
