TradingTime,TradeVolume,TradeValue,SecurityID,OrderNo,OfferNo,TradeNo,ChannelCode,SBMark,SerialNo,SendingTime,TradePrice
2023-03-21 09:31:14,300,518997.0,600519.0,559902.0,557492.0,192386.0,6.0,B,738293.0,20230321093112.0,1729.99
2023-03-21 09:31:15,500,864598.0,600519.0,561768.0,562593.0,194008.0,6.0,S,742455.0,20230321093115.0,1729.196
2023-03-21 09:31:17,300,519000.0,600519.0,563539.0,565381.0,195765.0,6.0,S,746774.0,20230321093115.0,1730.0
2023-03-21 09:31:18,100,172900.0,600519.0,565329.0,569388.0,198542.0,6.0,S,753337.0,20230321093118.0,1729.0
2023-03-21 09:31:19,300,519576.0,600519.0,570928.0,551010.0,199576.0,6.0,B,755765.0,20230321093118.0,1731.92
2023-03-21 09:31:22,100,173181.0,600519.0,576556.0,576843.0,203192.0,6.0,S,764855.0,20230321093121.0,1731.81
2023-03-21 09:31:23,100,173185.0,600519.0,580718.0,573178.0,206062.0,6.0,B,771072.0,20230321093121.0,1731.85
2023-03-21 09:31:24,700,1211185.0,600519.0,570526.0,583009.0,207425.0,6.0,S,774565.0,20230321093124.0,1730.2642857142857
2023-03-21 09:31:25,700,1211428.0,600519.0,570526.0,585193.0,209408.0,6.0,S,778364.0,20230321093124.0,1730.6114285714286
2023-03-21 09:31:26,100,173182.0,600519.0,585440.0,583644.0,209527.0,6.0,B,778721.0,20230321093124.0,1731.82
2023-03-21 09:31:28,200,346366.0,600519.0,591057.0,582255.0,213079.0,6.0,B,787327.0,20230321093127.0,1731.83
2023-03-21 09:31:29,200,346004.0,600519.0,588250.0,592563.0,214122.0,6.0,S,789707.0,20230321093127.0,1730.02
2023-03-21 09:31:30,600,1038362.0,600519.0,595547.0,595434.0,215907.0,6.0,B,794086.0,20230321093127.0,1730.6033333333332
2023-03-21 09:31:31,100,173172.0,600519.0,599312.0,595796.0,218458.0,6.0,B,799966.0,20230321093130.0,1731.72
2023-03-21 09:31:32,100,173182.0,600519.0,600540.0,596247.0,219278.0,6.0,B,801831.0,20230321093130.0,1731.82
2023-03-21 09:31:33,100,173182.0,600519.0,603632.0,597183.0,221212.0,6.0,B,806630.0,20230321093133.0,1731.82
2023-03-21 09:31:34,200,346030.0,600519.0,602324.0,606014.0,222579.0,6.0,S,810236.0,20230321093133.0,1730.15
2023-03-21 09:31:35,600,1038362.0,600519.0,608089.0,607801.0,223900.0,6.0,B,813474.0,20230321093133.0,1730.6033333333332
2023-03-21 09:31:36,200,346364.0,600519.0,610231.0,610286.0,225258.0,6.0,S,816815.0,20230321093136.0,1731.82
2023-03-21 09:31:37,600,1038242.0,600519.0,612452.0,611387.0,226400.0,6.0,B,819882.0,20230321093136.0,1730.4033333333334
2023-03-21 09:31:38,300,519500.0,600519.0,613852.0,612273.0,227367.0,6.0,B,822010.0,20230321093136.0,1731.6666666666667
2023-03-21 09:31:40,200,346361.0,600519.0,618351.0,616496.0,230154.0,6.0,B,828983.0,20230321093139.0,1731.805
2023-03-21 09:31:41,400,692745.0,600519.0,620601.0,620691.0,231647.0,6.0,S,832476.0,20230321093139.0,1731.8625
2023-03-21 09:31:43,400,692796.0,600519.0,624912.0,623342.0,234213.0,6.0,B,838830.0,20230321093142.0,1731.99
2023-03-21 09:31:45,900,1558472.0,600519.0,628726.0,625492.0,236584.0,6.0,B,844666.0,20230321093142.0,1731.6355555555556
2023-03-21 09:31:47,100,173182.0,600519.0,632356.0,631878.0,238929.0,6.0,B,850327.0,20230321093145.0,1731.82
2023-03-21 09:31:49,1000,1731990.0,600519.0,637224.0,601982.0,242065.0,6.0,B,857879.0,20230321093148.0,1731.99
2023-03-21 09:31:51,100,173200.0,600519.0,637224.0,639908.0,243857.0,6.0,S,862131.0,20230321093148.0,1732.0
2023-03-21 09:31:54,300,519600.0,600519.0,639379.0,647492.0,248185.0,6.0,S,873352.0,20230321093154.0,1732.0
2023-03-21 09:31:55,600,1039120.0,600519.0,640781.0,649256.0,249274.0,6.0,S,876050.0,20230321093154.0,1731.8666666666666
2023-03-21 09:31:56,100,173140.0,600519.0,651145.0,649927.0,250397.0,6.0,B,878893.0,20230321093154.0,1731.4
2023-03-21 09:31:57,100,173100.0,600519.0,637077.0,653112.0,251463.0,6.0,S,881725.0,20230321093157.0,1731.0
2023-03-21 09:31:58,100,173100.0,600519.0,653330.0,653113.0,251593.0,6.0,B,882053.0,20230321093157.0,1731.0
2023-03-21 09:31:59,200,346200.0,600519.0,655812.0,653116.0,253140.0,6.0,B,885894.0,20230321093157.0,1731.0
2023-03-21 09:32:00,100,173100.0,600519.0,659139.0,653116.0,255078.0,6.0,B,890818.0,20230321093157.0,1731.0
2023-03-21 09:32:01,100,173002.0,600519.0,659485.0,659740.0,255452.0,6.0,S,891714.0,20230321093200.0,1730.02
2023-03-21 09:32:02,400,692302.0,600519.0,659485.0,663907.0,257683.0,6.0,S,897872.0,20230321093200.0,1730.755
2023-03-21 09:32:04,200,346200.0,600519.0,668254.0,656777.0,260471.0,6.0,B,904559.0,20230321093203.0,1731.0
2023-03-21 09:32:05,600,1038403.0,600519.0,614064.0,669865.0,261542.0,6.0,S,907017.0,20230321093203.0,1730.6716666666666
2023-03-21 09:32:07,100,173151.0,600519.0,675704.0,649714.0,265502.0,6.0,B,916241.0,20230321093206.0,1731.51
2023-03-21 09:32:09,200,346175.0,600519.0,680379.0,649439.0,268497.0,6.0,B,923402.0,20230321093206.0,1730.875
2023-03-21 09:32:10,100,173151.0,600519.0,680265.0,683033.0,269976.0,6.0,S,927251.0,20230321093209.0,1731.51
2023-03-21 09:32:11,300,519205.0,600519.0,676256.0,685772.0,271610.0,6.0,S,931519.0,20230321093209.0,1730.6833333333334
2023-03-21 09:32:12,200,346155.0,600519.0,687145.0,687398.0,272690.0,6.0,S,934109.0,20230321093209.0,1730.775
2023-03-21 09:32:13,300,519291.0,600519.0,690361.0,690550.0,274614.0,6.0,S,938887.0,20230321093212.0,1730.97
2023-03-21 09:32:14,200,346180.0,600519.0,690361.0,692692.0,275977.0,6.0,S,942162.0,20230321093212.0,1730.9
2023-03-21 09:32:15,200,346010.0,600519.0,693157.0,693934.0,276661.0,6.0,S,944013.0,20230321093212.0,1730.05
2023-03-21 09:32:16,100,173005.0,600519.0,695629.0,693934.0,277680.0,6.0,B,946591.0,20230321093215.0,1730.05
2023-03-21 09:32:18,1400,2424004.0,600519.0,701823.0,648970.0,281291.0,6.0,B,956087.0,20230321093215.0,1731.4314285714286
2023-03-21 09:32:19,200,346207.0,600519.0,701809.0,703777.0,282327.0,6.0,S,958922.0,20230321093218.0,1731.035
2023-03-21 09:32:20,200,346302.0,600519.0,704359.0,708150.0,284928.0,6.0,S,965582.0,20230321093218.0,1731.51
2023-03-21 09:32:22,100,173199.0,600519.0,711291.0,707707.0,286779.0,6.0,B,970336.0,20230321093221.0,1731.99
2023-03-21 09:32:24,500,865998.0,600519.0,718765.0,657836.0,290740.0,6.0,B,981160.0,20230321093224.0,1731.996
2023-03-21 09:32:25,600,1038605.0,600519.0,708695.0,719752.0,291517.0,6.0,S,982748.0,20230321093224.0,1731.0083333333334
2023-03-21 09:32:26,100,173200.0,600519.0,722874.0,661311.0,293961.0,6.0,B,987995.0,20230321093224.0,1732.0
2023-03-21 09:32:28,200,346209.0,600519.0,723413.0,726294.0,295881.0,6.0,S,993098.0,20230321093227.0,1731.045
2023-03-21 09:32:29,200,346399.0,600519.0,729432.0,661311.0,297810.0,6.0,B,998038.0,20230321093227.0,1731.995
2023-03-21 09:32:31,500,865999.0,600519.0,733760.0,733647.0,300165.0,6.0,B,1004486.0,20230321093230.0,1731.998
2023-03-21 09:32:32,100,173230.0,600519.0,735169.0,645567.0,301246.0,6.0,B,1006951.0,20230321093230.0,1732.3
2023-03-21 09:32:33,100,173237.0,600519.0,738808.0,542946.0,303420.0,6.0,B,1012520.0,20230321093233.0,1732.37
2023-03-21 09:32:34,300,519637.0,600519.0,733760.0,740832.0,304431.0,6.0,S,1015508.0,20230321093233.0,1732.1233333333332
2023-03-21 09:32:35,500,866138.0,600519.0,742711.0,446793.0,305565.0,6.0,B,1018439.0,20230321093233.0,1732.276
2023-03-21 09:32:36,100,173237.0,600519.0,744865.0,745052.0,306942.0,6.0,S,1022194.0,20230321093236.0,1732.37
2023-03-21 09:32:38,100,173380.0,600519.0,748377.0,675590.0,308745.0,6.0,B,1027420.0,20230321093236.0,1733.8
2023-03-21 09:32:39,200,346760.0,600519.0,748377.0,748809.0,308963.0,6.0,S,1028054.0,20230321093236.0,1733.8
2023-03-21 09:32:40,100,173239.0,600519.0,750354.0,750812.0,310228.0,6.0,S,1031240.0,20230321093239.0,1732.39
2023-03-21 09:32:41,100,173380.0,600519.0,754227.0,749726.0,312225.0,6.0,B,1036427.0,20230321093239.0,1733.8
2023-03-21 09:32:43,100,173379.0,600519.0,757042.0,756013.0,313972.0,6.0,B,1040854.0,20230321093242.0,1733.79
2023-03-21 09:32:44,300,520000.0,600519.0,754955.0,759948.0,315812.0,6.0,S,1045388.0,20230321093242.0,1733.3333333333333
2023-03-21 09:32:45,400,692960.0,600519.0,754955.0,760890.0,316379.0,6.0,S,1046739.0,20230321093242.0,1732.4
2023-03-21 09:32:46,400,693520.0,600519.0,762984.0,755645.0,317551.0,6.0,B,1049846.0,20230321093245.0,1733.8
2023-03-21 09:32:47,2300,3990029.0,600519.0,764984.0,765493.0,319249.0,6.0,S,1053743.0,20230321093245.0,1734.7952173913043
2023-03-21 09:32:48,600,1041000.0,600519.0,764984.0,767864.0,320604.0,6.0,S,1057205.0,20230321093248.0,1735.0
2023-03-21 09:32:49,200,347079.0,600519.0,764984.0,769620.0,321672.0,6.0,S,1059955.0,20230321093248.0,1735.395
2023-03-21 09:32:52,500,867578.0,600519.0,774652.0,768228.0,325232.0,6.0,B,1068230.0,20230321093251.0,1735.156
2023-03-21 09:32:53,200,347158.0,600519.0,776130.0,773480.0,326140.0,6.0,B,1070535.0,20230321093251.0,1735.79
2023-03-21 09:32:54,300,520503.0,600519.0,773932.0,778531.0,327509.0,6.0,S,1074203.0,20230321093254.0,1735.01
2023-03-21 09:32:55,700,1214504.0,600519.0,764984.0,780076.0,328572.0,6.0,S,1076673.0,20230321093254.0,1735.0057142857142
2023-03-21 09:32:56,200,347079.0,600519.0,780729.0,777623.0,328928.0,6.0,B,1077667.0,20230321093254.0,1735.395
2023-03-21 09:32:57,300,520501.0,600519.0,764984.0,784106.0,330943.0,6.0,S,1082893.0,20230321093257.0,1735.0033333333333
2023-03-21 09:32:58,200,347157.0,600519.0,784281.0,773480.0,331033.0,6.0,B,1083137.0,20230321093257.0,1735.785
2023-03-21 09:33:00,800,1388078.0,600519.0,788056.0,789964.0,334639.0,6.0,S,1092155.0,20230321093300.0,1735.0975
2023-03-21 09:33:01,300,520604.0,600519.0,791236.0,785094.0,335444.0,6.0,B,1094182.0,20230321093300.0,1735.3466666666666
2023-03-21 09:33:02,500,867504.0,600519.0,792970.0,793866.0,337255.0,6.0,S,1098541.0,20230321093300.0,1735.008
2023-03-21 09:33:03,300,520736.0,600519.0,795777.0,797674.0,339885.0,6.0,S,1104725.0,20230321093303.0,1735.7866666666666
2023-03-21 09:33:04,100,173579.0,600519.0,796058.0,798079.0,340139.0,6.0,S,1105330.0,20230321093303.0,1735.79
2023-03-21 09:33:05,500,867495.0,600519.0,790681.0,801736.0,342260.0,6.0,S,1110903.0,20230321093303.0,1734.99
2023-03-21 09:33:06,300,520658.0,600519.0,804666.0,660970.0,344255.0,6.0,B,1115728.0,20230321093303.0,1735.5266666666666
2023-03-21 09:33:07,100,173579.0,600519.0,805857.0,805662.0,345097.0,6.0,B,1117633.0,20230321093306.0,1735.79
2023-03-21 09:33:08,100,173580.0,600519.0,808900.0,799370.0,347009.0,6.0,B,1122383.0,20230321093306.0,1735.8
2023-03-21 09:33:10,300,520757.0,600519.0,813353.0,814352.0,350480.0,6.0,S,1130704.0,20230321093309.0,1735.8566666666666
2023-03-21 09:33:12,100,173599.0,600519.0,818935.0,782811.0,353301.0,6.0,B,1137671.0,20230321093312.0,1735.99
2023-03-21 09:33:14,500,867917.0,600519.0,822082.0,822882.0,355500.0,6.0,S,1143554.0,20230321093312.0,1735.834
2023-03-21 09:33:15,900,1562257.0,600519.0,808477.0,824711.0,356427.0,6.0,S,1146168.0,20230321093312.0,1735.841111111111
2023-03-21 09:33:16,700,1215094.0,600519.0,826212.0,825289.0,357329.0,6.0,B,1148430.0,20230321093315.0,1735.8485714285714
2023-03-21 09:33:17,300,520777.0,600519.0,827529.0,607625.0,358148.0,6.0,B,1150463.0,20230321093315.0,1735.9233333333334
2023-03-21 09:33:18,100,173600.0,600519.0,829249.0,607625.0,359130.0,6.0,B,1153042.0,20230321093315.0,1736.0
2023-03-21 09:33:22,200,347180.0,600519.0,837441.0,607625.0,363990.0,6.0,B,1165584.0,20230321093321.0,1735.9
2023-03-21 09:33:23,500,868000.0,600519.0,839557.0,643457.0,365222.0,6.0,B,1168838.0,20230321093321.0,1736.0
2023-03-21 09:33:24,300,520690.0,600519.0,841487.0,688056.0,366320.0,6.0,B,1171731.0,20230321093324.0,1735.6333333333334
2023-03-21 09:33:25,1000,1735485.0,600519.0,842832.0,842409.0,366995.0,6.0,B,1173678.0,20230321093324.0,1735.485
2023-03-21 09:33:26,500,867496.0,600519.0,816710.0,844565.0,367937.0,6.0,S,1176121.0,20230321093324.0,1734.992
2023-03-21 09:33:28,100,173498.0,600519.0,847569.0,844565.0,369696.0,6.0,B,1180536.0,20230321093327.0,1734.98
2023-03-21 09:33:29,200,347101.0,600519.0,849158.0,846538.0,370552.0,6.0,B,1182804.0,20230321093327.0,1735.505
2023-03-21 09:33:30,100,173500.0,600519.0,849548.0,852261.0,372466.0,6.0,S,1187592.0,20230321093330.0,1735.0
2023-03-21 09:33:32,300,520656.0,600519.0,853791.0,855394.0,374419.0,6.0,S,1192294.0,20230321093330.0,1735.52
2023-03-21 09:33:33,500,867555.0,600519.0,847610.0,858124.0,376089.0,6.0,S,1196344.0,20230321093330.0,1735.11
2023-03-21 09:33:35,700,1213893.0,600519.0,861362.0,861045.0,378179.0,6.0,B,1201410.0,20230321093333.0,1734.1328571428571
2023-03-21 09:33:36,400,693899.0,600519.0,862725.0,861072.0,379132.0,6.0,B,1203615.0,20230321093333.0,1734.7475
2023-03-21 09:33:37,100,173500.0,600519.0,864544.0,863839.0,380258.0,6.0,B,1206397.0,20230321093336.0,1735.0
2023-03-21 09:33:38,200,346868.0,600519.0,865432.0,866170.0,381326.0,6.0,S,1208922.0,20230321093336.0,1734.34
2023-03-21 09:33:39,100,173500.0,600519.0,867522.0,865350.0,382245.0,6.0,B,1211046.0,20230321093336.0,1735.0
2023-03-21 09:33:40,100,173500.0,600519.0,870522.0,867358.0,383935.0,6.0,B,1215483.0,20230321093339.0,1735.0
2023-03-21 09:33:41,100,173402.0,600519.0,868788.0,871508.0,384516.0,6.0,S,1216914.0,20230321093339.0,1734.02
2023-03-21 09:33:43,1100,1908710.0,600519.0,874807.0,876080.0,387412.0,6.0,S,1223919.0,20230321093342.0,1735.1909090909091
2023-03-21 09:33:45,1000,1735702.0,600519.0,874807.0,879263.0,389454.0,6.0,S,1228888.0,20230321093342.0,1735.702
2023-03-21 09:33:46,400,694280.0,600519.0,874807.0,881819.0,391046.0,6.0,S,1232659.0,20230321093345.0,1735.7
2023-03-21 09:33:47,100,173571.0,600519.0,881976.0,882939.0,391777.0,6.0,S,1234429.0,20230321093345.0,1735.71
2023-03-21 09:33:48,500,867852.0,600519.0,874807.0,885433.0,393308.0,6.0,S,1238303.0,20230321093348.0,1735.704
2023-03-21 09:33:49,700,1214990.0,600519.0,880506.0,887027.0,394336.0,6.0,S,1240753.0,20230321093348.0,1735.7
2023-03-21 09:33:51,400,694067.0,600519.0,888104.0,890759.0,396396.0,6.0,S,1246175.0,20230321093351.0,1735.1675
2023-03-21 09:33:53,400,693994.0,600519.0,890337.0,894150.0,398247.0,6.0,S,1251003.0,20230321093351.0,1734.985
2023-03-21 09:33:54,100,173500.0,600519.0,895539.0,894451.0,399041.0,6.0,B,1253016.0,20230321093351.0,1735.0
2023-03-21 09:33:55,1000,1734410.0,600519.0,897581.0,897263.0,400136.0,6.0,B,1255989.0,20230321093354.0,1734.41
2023-03-21 09:33:56,400,693994.0,600519.0,898458.0,899338.0,401272.0,6.0,S,1258701.0,20230321093354.0,1734.985
2023-03-21 09:33:57,100,173452.0,600519.0,898201.0,900893.0,402158.0,6.0,S,1261019.0,20230321093354.0,1734.52
2023-03-21 09:33:58,100,173452.0,600519.0,898201.0,901459.0,402398.0,6.0,S,1261810.0,20230321093357.0,1734.52
2023-03-21 09:33:59,100,173415.0,600519.0,898117.0,903359.0,403542.0,6.0,S,1264855.0,20230321093357.0,1734.15
2023-03-21 09:34:00,400,693736.0,600519.0,906157.0,906257.0,405186.0,6.0,S,1269266.0,20230321093400.0,1734.34
2023-03-21 09:34:01,100,173452.0,600519.0,906501.0,906531.0,405324.0,6.0,S,1269648.0,20230321093400.0,1734.52
2023-03-21 09:34:02,100,173416.0,600519.0,903406.0,909046.0,406802.0,6.0,S,1273483.0,20230321093400.0,1734.16
2023-03-21 09:34:03,200,346866.0,600519.0,911079.0,906614.0,408086.0,6.0,B,1276574.0,20230321093400.0,1734.33
2023-03-21 09:34:04,100,173452.0,600519.0,912095.0,910301.0,408650.0,6.0,B,1278078.0,20230321093403.0,1734.52
2023-03-21 09:34:06,700,1213802.0,600519.0,865636.0,917700.0,412418.0,6.0,S,1287077.0,20230321093406.0,1734.0028571428572
2023-03-21 09:34:07,200,346816.0,600519.0,865636.0,919138.0,413406.0,6.0,S,1289451.0,20230321093406.0,1734.08
2023-03-21 09:34:08,200,346832.0,600519.0,919953.0,914850.0,414009.0,6.0,B,1290773.0,20230321093406.0,1734.16
2023-03-21 09:34:09,100,173416.0,600519.0,922824.0,914850.0,415593.0,6.0,B,1295044.0,20230321093406.0,1734.16
2023-03-21 09:34:10,200,346800.0,600519.0,897106.0,925183.0,417073.0,6.0,S,1298775.0,20230321093409.0,1734.0
2023-03-21 09:34:11,300,520248.0,600519.0,925928.0,925712.0,417491.0,6.0,B,1299948.0,20230321093409.0,1734.16
2023-03-21 09:34:12,300,520221.0,600519.0,920672.0,928736.0,419207.0,6.0,S,1304250.0,20230321093412.0,1734.07
2023-03-21 09:34:13,100,173401.0,600519.0,928930.0,930468.0,420167.0,6.0,S,1306876.0,20230321093412.0,1734.01
2023-03-21 09:34:15,400,693580.0,600519.0,933198.0,932758.0,421788.0,6.0,B,1311042.0,20230321093412.0,1733.95
2023-03-21 09:34:16,100,173380.0,600519.0,935105.0,933451.0,422945.0,6.0,B,1313872.0,20230321093415.0,1733.8
