TradingTime,TradeVolume,TradeValue,SecurityID,OrderNo,OfferNo,TradeNo,ChannelCode,SBMark,SerialNo,SendingTime,TradePrice
2023-03-22 09:30:40,100,178636.0,600519.0,494036.0,201919.0,141434.0,6.0,B,619327.0,20230322093039.0,1786.36
2023-03-22 09:30:41,300,535903.0,600519.0,492915.0,497119.0,143495.0,6.0,S,624180.0,20230322093039.0,1786.3433333333332
2023-03-22 09:30:42,400,714590.0,600519.0,500737.0,352965.0,145897.0,6.0,B,629955.0,20230322093042.0,1786.475
2023-03-22 09:30:43,100,178689.0,600519.0,500809.0,502981.0,147508.0,6.0,S,633617.0,20230322093042.0,1786.89
2023-03-22 09:30:44,100,178603.0,600519.0,492915.0,503359.0,147723.0,6.0,S,634154.0,20230322093042.0,1786.03
2023-03-22 09:30:45,300,536096.0,600519.0,508210.0,149899.0,151138.0,6.0,B,642039.0,20230322093045.0,1786.9866666666667
2023-03-22 09:30:46,800,1429519.0,600519.0,509324.0,509706.0,152044.0,6.0,S,644348.0,20230322093045.0,1786.89875
2023-03-22 09:30:47,100,178680.0,600519.0,504679.0,511452.0,153166.0,6.0,S,647166.0,20230322093045.0,1786.8
2023-03-22 09:30:48,400,714753.0,600519.0,504679.0,514411.0,155497.0,6.0,S,652216.0,20230322093048.0,1786.8825
2023-03-22 09:30:49,2000,3573962.0,600519.0,516825.0,516269.0,157174.0,6.0,B,656026.0,20230322093048.0,1786.981
2023-03-22 09:30:50,1100,1965575.0,600519.0,504679.0,518728.0,158350.0,6.0,S,658942.0,20230322093048.0,1786.8863636363637
2023-03-22 09:30:51,600,1071618.0,600519.0,521310.0,520015.0,159867.0,6.0,B,662931.0,20230322093051.0,1786.03
2023-03-22 09:30:52,400,714639.0,600519.0,523425.0,519184.0,161158.0,6.0,B,666132.0,20230322093051.0,1786.5975
2023-03-22 09:30:54,300,535967.0,600519.0,528168.0,527550.0,164253.0,6.0,B,673615.0,20230322093054.0,1786.5566666666666
2023-03-22 09:30:55,1100,1964975.0,600519.0,530024.0,530186.0,165475.0,6.0,S,676672.0,20230322093054.0,1786.340909090909
2023-03-22 09:30:56,600,1072021.0,600519.0,531282.0,531765.0,166467.0,6.0,S,679199.0,20230322093054.0,1786.7016666666666
2023-03-22 09:30:57,1900,3395256.0,600519.0,533460.0,534511.0,168116.0,6.0,S,683489.0,20230322093057.0,1786.9768421052631
2023-03-22 09:30:58,900,1608287.0,600519.0,535716.0,535615.0,168970.0,6.0,B,685435.0,20230322093057.0,1786.9855555555555
2023-03-22 09:30:59,800,1429582.0,600519.0,533311.0,538306.0,170694.0,6.0,S,689617.0,20230322093057.0,1786.9775
2023-03-22 09:31:00,1000,1786962.0,600519.0,541269.0,541217.0,172684.0,6.0,B,694266.0,20230322093100.0,1786.962
2023-03-22 09:31:01,500,893503.0,600519.0,541384.0,543466.0,174120.0,6.0,S,697791.0,20230322093100.0,1787.006
2023-03-22 09:31:02,100,178743.0,600519.0,544413.0,541774.0,174786.0,6.0,B,699208.0,20230322093100.0,1787.43
2023-03-22 09:31:03,300,536236.0,600519.0,548822.0,144701.0,177618.0,6.0,B,705971.0,20230322093103.0,1787.4533333333334
2023-03-22 09:31:04,800,1430137.0,600519.0,549065.0,551033.0,179062.0,6.0,S,709409.0,20230322093103.0,1787.67125
2023-03-22 09:31:05,1100,1965765.0,600519.0,544705.0,553995.0,180980.0,6.0,S,714027.0,20230322093103.0,1787.0590909090909
2023-03-22 09:31:06,800,1430303.0,600519.0,557296.0,529981.0,183188.0,6.0,B,719546.0,20230322093106.0,1787.87875
2023-03-22 09:31:07,1900,3397185.0,600519.0,559639.0,135143.0,184823.0,6.0,B,723212.0,20230322093106.0,1787.9921052631578
2023-03-22 09:31:08,900,1609197.0,600519.0,561801.0,190179.0,186336.0,6.0,B,726595.0,20230322093106.0,1787.9966666666667
2023-03-22 09:31:09,2100,3754795.0,600519.0,565025.0,565294.0,188457.0,6.0,S,731797.0,20230322093109.0,1787.997619047619
2023-03-22 09:31:10,1800,3218396.0,600519.0,567736.0,559159.0,190082.0,6.0,B,735670.0,20230322093109.0,1787.9977777777779
2023-03-22 09:31:11,700,1251624.0,600519.0,570337.0,340718.0,191863.0,6.0,B,739644.0,20230322093109.0,1788.0342857142857
2023-03-22 09:31:12,700,1251834.0,600519.0,572801.0,372226.0,193444.0,6.0,B,743408.0,20230322093112.0,1788.3342857142857
2023-03-22 09:31:13,1100,1967727.0,600519.0,572814.0,574079.0,194207.0,6.0,S,745410.0,20230322093112.0,1788.8427272727272
2023-03-22 09:31:14,200,357724.0,600519.0,577036.0,577723.0,196446.0,6.0,S,750932.0,20230322093112.0,1788.62
2023-03-22 09:31:15,1300,2325456.0,600519.0,580378.0,195958.0,197957.0,6.0,B,754955.0,20230322093115.0,1788.8123076923077
2023-03-22 09:31:16,1900,3399241.0,600519.0,582041.0,582500.0,199319.0,6.0,S,758250.0,20230322093115.0,1789.0742105263157
2023-03-22 09:31:17,200,357869.0,600519.0,583316.0,573427.0,199830.0,6.0,B,759505.0,20230322093115.0,1789.345
2023-03-22 09:31:18,900,1610619.0,600519.0,583415.0,587265.0,202345.0,6.0,S,765682.0,20230322093118.0,1789.5766666666666
2023-03-22 09:31:19,1300,2326815.0,600519.0,587544.0,589164.0,203466.0,6.0,S,768688.0,20230322093118.0,1789.8576923076923
2023-03-22 09:31:20,200,357966.0,600519.0,590762.0,591038.0,204654.0,6.0,S,771637.0,20230322093118.0,1789.83
2023-03-22 09:31:21,100,178981.0,600519.0,590008.0,593227.0,206048.0,6.0,S,774938.0,20230322093121.0,1789.81
2023-03-22 09:31:22,1000,1789891.0,600519.0,593941.0,229893.0,206572.0,6.0,B,776062.0,20230322093121.0,1789.891
2023-03-22 09:31:23,300,536975.0,600519.0,596472.0,596665.0,208475.0,6.0,S,780435.0,20230322093121.0,1789.9166666666667
2023-03-22 09:31:24,200,357992.0,600519.0,599917.0,221336.0,210339.0,6.0,B,785257.0,20230322093124.0,1789.96
2023-03-22 09:31:25,600,1073982.0,600519.0,600259.0,601104.0,210995.0,6.0,S,787039.0,20230322093124.0,1789.97
2023-03-22 09:31:26,100,178997.0,600519.0,600259.0,602506.0,211719.0,6.0,S,789066.0,20230322093124.0,1789.97
2023-03-22 09:31:27,1400,2505973.0,600519.0,605991.0,338431.0,213727.0,6.0,B,794377.0,20230322093127.0,1789.9807142857144
2023-03-22 09:31:28,1500,2684993.9,600519.0,608212.0,303443.0,215321.0,6.0,B,797901.0,20230322093127.0,1789.9959333333334
2023-03-22 09:31:29,500,894996.0,600519.0,606010.0,610167.0,216481.0,6.0,S,800763.0,20230322093127.0,1789.992
2023-03-22 09:31:30,1410,2523889.7,600519.0,604371.0,611735.0,217371.0,6.0,S,803023.0,20230322093127.0,1789.992695035461
2023-03-22 09:31:31,200,358382.0,600519.0,613960.0,587267.0,218722.0,6.0,B,806253.0,20230322093130.0,1791.91
2023-03-22 09:31:33,100,179191.0,600519.0,617082.0,587267.0,220569.0,6.0,B,810906.0,20230322093130.0,1791.91
2023-03-22 09:31:34,400,716428.0,600519.0,620447.0,587567.0,222656.0,6.0,B,816024.0,20230322093133.0,1791.07
2023-03-22 09:31:35,1100,1969231.0,600519.0,613419.0,622610.0,224030.0,6.0,S,819237.0,20230322093133.0,1790.21
2023-03-22 09:31:36,500,895962.0,600519.0,625156.0,21222.0,225550.0,6.0,B,823127.0,20230322093136.0,1791.924
2023-03-22 09:31:37,200,358300.0,600519.0,623477.0,626890.0,226690.0,6.0,S,825800.0,20230322093136.0,1791.5
2023-03-22 09:31:38,500,895972.0,600519.0,628385.0,627638.0,227647.0,6.0,B,828050.0,20230322093136.0,1791.944
2023-03-22 09:31:39,600,1075140.0,600519.0,629943.0,627638.0,228566.0,6.0,B,830426.0,20230322093136.0,1791.9
2023-03-22 09:31:40,1000,1791806.0,600519.0,632435.0,632578.0,230147.0,6.0,S,834213.0,20230322093139.0,1791.806
2023-03-22 09:31:41,400,716800.0,600519.0,634780.0,626396.0,231474.0,6.0,B,837555.0,20230322093139.0,1792.0
2023-03-22 09:31:42,900,1612822.0,600519.0,636531.0,636842.0,232782.0,6.0,S,840692.0,20230322093142.0,1792.0244444444445
2023-03-22 09:31:43,200,358439.0,600519.0,636929.0,638291.0,233737.0,6.0,S,843024.0,20230322093142.0,1792.195
2023-03-22 09:31:45,200,358403.0,600519.0,636296.0,640993.0,235391.0,6.0,S,847148.0,20230322093142.0,1792.015
2023-03-22 09:31:46,100,179218.0,600519.0,643314.0,643885.0,237183.0,6.0,S,851557.0,20230322093145.0,1792.18
2023-03-22 09:31:48,400,716984.0,600519.0,647957.0,648661.0,240075.0,6.0,S,858796.0,20230322093148.0,1792.46
2023-03-22 09:31:49,400,716984.0,600519.0,650491.0,648964.0,241149.0,6.0,B,861444.0,20230322093148.0,1792.46
2023-03-22 09:31:50,200,358427.0,600519.0,652759.0,651724.0,242305.0,6.0,B,864693.0,20230322093148.0,1792.135
2023-03-22 09:31:52,100,179218.0,600519.0,652993.0,655228.0,243744.0,6.0,S,868450.0,20230322093151.0,1792.18
2023-03-22 09:31:54,2300,4121682.0,600519.0,661014.0,660849.0,247410.0,6.0,B,877279.0,20230322093154.0,1792.0356521739131
2023-03-22 09:31:55,200,358291.0,600519.0,627633.0,662206.0,248093.0,6.0,S,879082.0,20230322093154.0,1791.455
2023-03-22 09:31:56,500,895973.0,600519.0,664575.0,664242.0,249681.0,6.0,B,882708.0,20230322093154.0,1791.946
2023-03-22 09:31:57,600,1075100.0,600519.0,666842.0,661192.0,251092.0,6.0,B,886157.0,20230322093157.0,1791.8333333333333
2023-03-22 09:31:58,300,537600.0,600519.0,668389.0,667419.0,252106.0,6.0,B,888501.0,20230322093157.0,1792.0
2023-03-22 09:31:59,100,179198.0,600519.0,669766.0,669398.0,252906.0,6.0,B,890553.0,20230322093157.0,1791.98
2023-03-22 09:32:00,300,537600.0,600519.0,672660.0,669348.0,254744.0,6.0,B,894950.0,20230322093200.0,1792.0
2023-03-22 09:32:01,400,716594.0,600519.0,674196.0,669348.0,255761.0,6.0,B,897348.0,20230322093200.0,1791.485
2023-03-22 09:32:02,300,537600.0,600519.0,677147.0,672212.0,257564.0,6.0,B,901659.0,20230322093200.0,1792.0
2023-03-22 09:32:03,800,1432860.0,600519.0,627633.0,680224.0,259557.0,6.0,S,906330.0,20230322093203.0,1791.075
2023-03-22 09:32:04,300,537600.0,600519.0,682598.0,672684.0,260999.0,6.0,B,909872.0,20230322093203.0,1792.0
2023-03-22 09:32:05,300,537420.0,600519.0,680946.0,685231.0,262756.0,6.0,S,913953.0,20230322093203.0,1791.4
2023-03-22 09:32:06,1000,1791209.0,600519.0,687765.0,672925.0,264407.0,6.0,B,917806.0,20230322093206.0,1791.209
2023-03-22 09:32:07,600,1075097.0,600519.0,627633.0,689786.0,265691.0,6.0,S,920835.0,20230322093206.0,1791.8283333333334
2023-03-22 09:32:08,700,1254000.0,600519.0,627633.0,692449.0,267425.0,6.0,S,924720.0,20230322093206.0,1791.4285714285713
2023-03-22 09:32:09,800,1433000.0,600519.0,627633.0,694462.0,268730.0,6.0,S,927715.0,20230322093209.0,1791.25
2023-03-22 09:32:10,700,1254095.0,600519.0,697229.0,697067.0,270442.0,6.0,B,931913.0,20230322093209.0,1791.5642857142857
2023-03-22 09:32:11,700,1253898.0,600519.0,627633.0,699216.0,271577.0,6.0,S,934784.0,20230322093209.0,1791.2828571428572
2023-03-22 09:32:12,500,895795.0,600519.0,701741.0,682896.0,273342.0,6.0,B,938756.0,20230322093212.0,1791.59
2023-03-22 09:32:13,1100,1970201.0,600519.0,627633.0,703278.0,274377.0,6.0,S,941148.0,20230322093212.0,1791.091818181818
2023-03-22 09:32:14,2000,3583600.0,600519.0,670309.0,705972.0,276109.0,6.0,S,945273.0,20230322093212.0,1791.8
2023-03-22 09:32:15,600,1074792.0,600519.0,708320.0,707469.0,277692.0,6.0,B,948901.0,20230322093215.0,1791.32
2023-03-22 09:32:16,1000,1791093.0,600519.0,710066.0,709021.0,278646.0,6.0,B,951468.0,20230322093215.0,1791.093
2023-03-22 09:32:17,200,358198.0,600519.0,673003.0,710698.0,278954.0,6.0,S,952384.0,20230322093215.0,1790.99
2023-03-22 09:32:18,100,179004.0,600519.0,645083.0,714500.0,281094.0,6.0,S,957963.0,20230322093218.0,1790.04
2023-03-22 09:32:21,100,179081.0,600519.0,721169.0,714869.0,284458.0,6.0,B,967586.0,20230322093221.0,1790.81
2023-03-22 09:32:23,100,179004.0,600519.0,645083.0,725599.0,286597.0,6.0,S,973792.0,20230322093221.0,1790.04
2023-03-22 09:32:24,1700,3044105.0,600519.0,728164.0,709628.0,288110.0,6.0,B,977653.0,20230322093224.0,1790.65
2023-03-22 09:32:25,500,895404.0,600519.0,729579.0,711890.0,288842.0,6.0,B,979736.0,20230322093224.0,1790.808
2023-03-22 09:32:26,300,537006.0,600519.0,703943.0,732225.0,290577.0,6.0,S,984109.0,20230322093224.0,1790.02
2023-03-22 09:32:27,3500,6264823.0,600519.0,734321.0,732225.0,291916.0,6.0,B,987400.0,20230322093227.0,1789.9494285714286
2023-03-22 09:32:28,1300,2327000.0,600519.0,735850.0,735744.0,293018.0,6.0,B,989892.0,20230322093227.0,1790.0
2023-03-22 09:32:29,1300,2326984.0,600519.0,738110.0,737821.0,294654.0,6.0,B,993589.0,20230322093227.0,1789.9876923076922
2023-03-22 09:32:30,500,894905.0,600519.0,740057.0,740042.0,295734.0,6.0,B,996465.0,20230322093230.0,1789.81
2023-03-22 09:32:31,400,715788.0,600519.0,739940.0,740658.0,296130.0,6.0,S,997322.0,20230322093230.0,1789.47
2023-03-22 09:32:32,2000,3581436.0,600519.0,743401.0,711890.0,298097.0,6.0,B,1001810.0,20230322093230.0,1790.718
2023-03-22 09:32:33,1600,2863021.0,600519.0,745724.0,745326.0,299307.0,6.0,B,1005143.0,20230322093233.0,1789.388125
2023-03-22 09:32:34,900,1610630.0,600519.0,747468.0,746130.0,300482.0,6.0,B,1007904.0,20230322093233.0,1789.588888888889
2023-03-22 09:32:35,800,1431341.0,600519.0,582545.0,749184.0,301593.0,6.0,S,1010669.0,20230322093233.0,1789.17625
2023-03-22 09:32:36,700,1252687.0,600519.0,751397.0,749903.0,302882.0,6.0,B,1013886.0,20230322093236.0,1789.5528571428572
2023-03-22 09:32:37,300,536747.0,600519.0,582545.0,751885.0,303140.0,6.0,S,1014570.0,20230322093236.0,1789.1566666666668
2023-03-22 09:32:38,300,536794.0,600519.0,754763.0,752467.0,304971.0,6.0,B,1019116.0,20230322093236.0,1789.3133333333333
2023-03-22 09:32:39,100,178947.0,600519.0,756444.0,754086.0,306066.0,6.0,B,1021753.0,20230322093239.0,1789.47
2023-03-22 09:32:40,800,1431200.0,600519.0,582545.0,757264.0,306581.0,6.0,S,1022990.0,20230322093239.0,1789.0
2023-03-22 09:32:41,200,357800.0,600519.0,582545.0,760733.0,308444.0,6.0,S,1028207.0,20230322093239.0,1789.0
2023-03-22 09:32:42,100,178900.0,600519.0,582545.0,762757.0,309808.0,6.0,S,1031343.0,20230322093242.0,1789.0
2023-03-22 09:32:43,200,357800.0,600519.0,582545.0,763880.0,310527.0,6.0,S,1033073.0,20230322093242.0,1789.0
2023-03-22 09:32:44,400,715738.0,600519.0,766453.0,766737.0,312262.0,6.0,S,1037271.0,20230322093242.0,1789.345
2023-03-22 09:32:46,600,1073797.0,600519.0,770251.0,755714.0,314560.0,6.0,B,1042692.0,20230322093245.0,1789.6616666666666
2023-03-22 09:32:47,300,537000.0,600519.0,771385.0,763767.0,315290.0,6.0,B,1044483.0,20230322093245.0,1790.0
2023-03-22 09:32:48,200,357904.0,600519.0,772343.0,773756.0,316770.0,6.0,S,1048103.0,20230322093245.0,1789.52
2023-03-22 09:32:49,400,715957.0,600519.0,775640.0,764874.0,317895.0,6.0,B,1050879.0,20230322093248.0,1789.8925
2023-03-22 09:32:50,300,536907.0,600519.0,774536.0,778362.0,319660.0,6.0,S,1054992.0,20230322093248.0,1789.69
2023-03-22 09:32:51,200,357952.0,600519.0,780375.0,778155.0,320909.0,6.0,B,1058064.0,20230322093251.0,1789.76
2023-03-22 09:32:54,500,894904.0,600519.0,782075.0,786176.0,324237.0,6.0,S,1066649.0,20230322093254.0,1789.808
2023-03-22 09:32:55,200,357904.0,600519.0,786231.0,786636.0,324555.0,6.0,S,1067370.0,20230322093254.0,1789.52
2023-03-22 09:32:56,100,178952.0,600519.0,788334.0,788031.0,325655.0,6.0,B,1070062.0,20230322093254.0,1789.52
2023-03-22 09:32:57,400,715999.0,600519.0,791892.0,791638.0,327730.0,6.0,B,1075387.0,20230322093257.0,1789.9975
2023-03-22 09:32:58,300,537000.0,600519.0,791892.0,792742.0,328199.0,6.0,S,1076653.0,20230322093257.0,1790.0
2023-03-22 09:32:59,100,179003.0,600519.0,794285.0,749091.0,329172.0,6.0,B,1079015.0,20230322093257.0,1790.03
2023-03-22 09:33:00,200,358005.0,600519.0,797108.0,797485.0,331111.0,6.0,S,1083841.0,20230322093300.0,1790.025
2023-03-22 09:33:01,300,536856.0,600519.0,795038.0,799463.0,332109.0,6.0,S,1086684.0,20230322093300.0,1789.52
2023-03-22 09:33:02,800,1431767.0,600519.0,800181.0,802300.0,333392.0,6.0,S,1090710.0,20230322093300.0,1789.70875
2023-03-22 09:33:03,300,536903.0,600519.0,802651.0,803498.0,334137.0,6.0,S,1092513.0,20230322093300.0,1789.6766666666667
2023-03-22 09:33:05,500,894756.0,600519.0,802671.0,809781.0,337571.0,6.0,S,1101633.0,20230322093303.0,1789.512
2023-03-22 09:33:06,300,536850.0,600519.0,811374.0,809781.0,338391.0,6.0,B,1103918.0,20230322093306.0,1789.5
2023-03-22 09:33:08,100,178950.0,600519.0,815544.0,809781.0,340601.0,6.0,B,1110082.0,20230322093306.0,1789.5
2023-03-22 09:33:09,100,178901.0,600519.0,803367.0,818700.0,342541.0,6.0,S,1115001.0,20230322093309.0,1789.01
2023-03-22 09:33:12,200,357902.0,600519.0,824041.0,814902.0,345580.0,6.0,B,1123126.0,20230322093312.0,1789.51
2023-03-22 09:33:13,300,536856.0,600519.0,824429.0,825530.0,346531.0,6.0,S,1125518.0,20230322093312.0,1789.52
2023-03-22 09:33:14,100,178901.0,600519.0,827594.0,826675.0,347764.0,6.0,B,1128690.0,20230322093312.0,1789.01
2023-03-22 09:33:15,200,357800.0,600519.0,582545.0,829565.0,349038.0,6.0,S,1131819.0,20230322093315.0,1789.0
2023-03-22 09:33:19,1300,2325700.0,600519.0,582545.0,837068.0,353627.0,6.0,S,1143451.0,20230322093318.0,1789.0
2023-03-22 09:33:20,1100,1968052.0,600519.0,582545.0,838393.0,354429.0,6.0,S,1145570.0,20230322093318.0,1789.138181818182
2023-03-22 09:33:21,400,715651.0,600519.0,840704.0,834477.0,356906.0,6.0,B,1150220.0,20230322093321.0,1789.1275
2023-03-22 09:33:22,100,178900.0,600519.0,780146.0,841076.0,357154.0,6.0,S,1150835.0,20230322093321.0,1789.0
2023-03-22 09:33:23,1000,1788998.0,600519.0,830265.0,843995.0,358767.0,6.0,S,1155102.0,20230322093321.0,1788.998
2023-03-22 09:33:24,300,536670.0,600519.0,845773.0,844608.0,359946.0,6.0,B,1157958.0,20230322093324.0,1788.9
2023-03-22 09:33:25,100,178900.0,600519.0,846060.0,845146.0,360107.0,6.0,B,1158401.0,20230322093324.0,1789.0
2023-03-22 09:33:27,100,178813.0,600519.0,848858.0,850836.0,363136.0,6.0,S,1165723.0,20230322093327.0,1788.13
2023-03-22 09:33:28,100,178813.0,600519.0,848858.0,851297.0,363405.0,6.0,S,1166432.0,20230322093327.0,1788.13
2023-03-22 09:33:29,100,178896.0,600519.0,853446.0,849345.0,364724.0,6.0,B,1169757.0,20230322093327.0,1788.96
2023-03-22 09:33:30,100,178813.0,600519.0,850982.0,855370.0,365779.0,6.0,S,1172501.0,20230322093327.0,1788.13
2023-03-22 09:33:31,100,178813.0,600519.0,852271.0,857076.0,366855.0,6.0,S,1175171.0,20230322093330.0,1788.13
2023-03-22 09:33:33,100,178813.0,600519.0,852945.0,859715.0,368483.0,6.0,S,1179270.0,20230322093330.0,1788.13
2023-03-22 09:33:34,200,357630.0,600519.0,860246.0,862251.0,370105.0,6.0,S,1183226.0,20230322093333.0,1788.15
2023-03-22 09:33:35,1000,1788086.0,600519.0,636134.0,864055.0,371129.0,6.0,S,1185914.0,20230322093333.0,1788.086
2023-03-22 09:33:36,500,894138.0,600519.0,818565.0,866320.0,372612.0,6.0,S,1189379.0,20230322093336.0,1788.276
2023-03-22 09:33:37,100,178816.0,600519.0,866394.0,866499.0,372821.0,6.0,S,1189736.0,20230322093336.0,1788.16
2023-03-22 09:33:38,400,715223.0,600519.0,564149.0,869741.0,374848.0,6.0,S,1194657.0,20230322093336.0,1788.0575
2023-03-22 09:33:39,100,178800.0,600519.0,870281.0,870266.0,375104.0,6.0,B,1195424.0,20230322093336.0,1788.0
2023-03-22 09:33:40,200,357596.0,600519.0,619349.0,873610.0,377085.0,6.0,S,1200366.0,20230322093339.0,1787.98
2023-03-22 09:33:41,200,357547.0,600519.0,871555.0,875267.0,378393.0,6.0,S,1203134.0,20230322093339.0,1787.735
2023-03-22 09:33:42,200,357611.0,600519.0,876084.0,876596.0,379152.0,6.0,S,1205077.0,20230322093339.0,1788.055
2023-03-22 09:33:43,100,178813.0,600519.0,876084.0,877589.0,379739.0,6.0,S,1206531.0,20230322093342.0,1788.13
2023-03-22 09:33:44,600,1072882.0,600519.0,876084.0,880216.0,381164.0,6.0,S,1210307.0,20230322093342.0,1788.1366666666668
2023-03-22 09:33:45,100,178813.0,600519.0,879839.0,881458.0,381816.0,6.0,S,1212025.0,20230322093342.0,1788.13
2023-03-22 09:33:46,100,178813.0,600519.0,883563.0,882630.0,383088.0,6.0,B,1215316.0,20230322093345.0,1788.13
2023-03-22 09:33:47,100,178750.0,600519.0,871555.0,884541.0,383728.0,6.0,S,1216825.0,20230322093345.0,1787.5
2023-03-22 09:33:48,100,178749.0,600519.0,882581.0,886329.0,384818.0,6.0,S,1219494.0,20230322093345.0,1787.49
2023-03-22 09:33:49,100,178750.0,600519.0,887997.0,887913.0,385884.0,6.0,B,1222089.0,20230322093348.0,1787.5
2023-03-22 09:33:50,100,178711.0,600519.0,859349.0,890777.0,387378.0,6.0,S,1226176.0,20230322093348.0,1787.11
