SecurityID,TradingTime,CommissionOrderNo,CommissionPx,COmmissionAmount,TradeMark,OrderCategory,CommissionNo,ChannelNo,SerialNo
600519,2023-03-22 09:15:00.460,3213,1743.0,400,B,A,79573,6,91493
600519,2023-03-22 09:15:00.460,3215,1837.3,100,S,A,79574,6,91494
600519,2023-03-22 09:15:00.460,3735,1762.0,400,B,A,79575,6,91495
600519,2023-03-22 09:15:00.510,4301,1750.0,100,B,A,79576,6,91496
600519,2023-03-22 09:15:00.510,4760,1900.0,100,S,A,79577,6,91497
600519,2023-03-22 09:15:00.510,5153,1800.0,100,S,A,79578,6,91498
600519,2023-03-22 09:15:00.580,5725,1828.0,100,S,A,79579,6,91499
600519,2023-03-22 09:15:00.580,6141,1910.0,100,S,A,79580,6,91500
600519,2023-03-22 09:15:00.610,6521,1850.0,100,S,A,79581,6,91501
600519,2023-03-22 09:15:00.660,7124,1794.0,100,S,A,79582,6,91502
600519,2023-03-22 09:15:00.660,7166,1804.0,100,S,A,79583,6,91503
600519,2023-03-22 09:15:00.660,7167,1814.0,100,S,A,79584,6,91504
600519,2023-03-22 09:15:00.660,7194,1824.0,100,S,A,79585,6,91505
600519,2023-03-22 09:15:00.660,7230,1834.0,100,S,A,79586,6,91506
600519,2023-03-22 09:15:00.660,7269,1844.0,100,S,A,79587,6,91507
600519,2023-03-22 09:15:00.660,7298,1854.0,100,S,A,79588,6,91508
600519,2023-03-22 09:15:00.660,7346,1864.0,100,S,A,79589,6,91509
600519,2023-03-22 09:15:00.660,7367,1874.0,100,S,A,79590,6,91510
600519,2023-03-22 09:15:00.660,7388,1884.0,100,S,A,79591,6,91511
600519,2023-03-22 09:15:00.660,7412,1894.0,100,S,A,79592,6,91512
600519,2023-03-22 09:15:00.930,7944,1765.55,100,B,A,79593,6,91513
600519,2023-03-22 09:15:00.930,7946,1755.55,100,B,A,79594,6,91514
600519,2023-03-22 09:15:01.190,10329,1764.0,100,B,A,79595,6,91515
600519,2023-03-22 09:15:01.220,10942,1600.77,100,B,A,79596,6,91516
600519,2023-03-22 09:15:01.220,10954,1650.77,100,B,A,79597,6,91517
600519,2023-03-22 09:15:01.220,10965,1700.77,100,B,A,79598,6,91518
600519,2023-03-22 09:15:01.220,11011,1730.0,100,B,A,79599,6,91519
600519,2023-03-22 09:15:01.350,12976,1859.99,100,S,A,79600,6,91520
600519,2023-03-22 09:15:01.380,13529,1937.0,100,S,A,79601,6,91521
600519,2023-03-22 09:15:01.380,13658,1849.99,100,S,A,79602,6,91522
600519,2023-03-22 09:15:01.380,14086,1718.08,100,B,A,79603,6,91523
600519,2023-03-22 09:15:01.380,14134,1765.0,200,B,A,79604,6,91524
600519,2023-03-22 09:15:01.380,15054,1788.0,100,S,A,79605,6,91525
600519,2023-03-22 09:15:01.500,16035,1740.0,100,B,A,79606,6,91526
600519,2023-03-22 09:15:01.500,16151,1849.99,100,S,A,79607,6,91527
600519,2023-03-22 09:15:01.500,16221,1771.11,300,B,A,79608,6,91528
600519,2023-03-22 09:15:01.630,17263,1929.98,100,S,A,79609,6,91529
600519,2023-03-22 09:15:01.630,17389,1720.0,100,B,A,79610,6,91530
600519,2023-03-22 09:15:01.630,17398,1793.0,100,S,A,79611,6,91531
600519,2023-03-22 09:15:01.630,17400,1813.0,100,S,A,79612,6,91532
600519,2023-03-22 09:15:01.630,17401,1833.0,100,S,A,79613,6,91533
600519,2023-03-22 09:15:01.630,17402,1843.0,100,S,A,79614,6,91534
600519,2023-03-22 09:15:01.630,17432,1800.0,1900,S,A,79615,6,91535
600519,2023-03-22 09:15:01.630,17433,1800.0,1300,S,A,79616,6,91536
600519,2023-03-22 09:15:01.630,17577,1848.0,100,S,A,79617,6,91537
600519,2023-03-22 09:15:01.630,17591,1795.0,100,S,A,79618,6,91538
600519,2023-03-22 09:15:01.630,17648,1952.5,100,S,A,79619,6,91539
600519,2023-03-22 09:15:01.630,17772,1700.0,100,B,A,79620,6,91540
600519,2023-03-22 09:15:01.630,17931,1712.2,100,B,A,79621,6,91541
600519,2023-03-22 09:15:01.630,17936,1755.01,100,B,A,79622,6,91542
600519,2023-03-22 09:15:01.630,17981,1828.0,100,S,A,79623,6,91543
600519,2023-03-22 09:15:01.630,18036,1730.0,100,B,A,79624,6,91544
600519,2023-03-22 09:15:01.630,18037,1735.0,100,B,A,79625,6,91545
600519,2023-03-22 09:15:01.630,18145,1785.0,100,S,A,79626,6,91546
600519,2023-03-22 09:15:01.630,18176,1765.0,100,B,A,79627,6,91547
600519,2023-03-22 09:15:01.630,18409,1835.0,100,S,A,79628,6,91548
600519,2023-03-22 09:15:01.630,18614,1875.0,100,S,A,79629,6,91549
600519,2023-03-22 09:15:01.630,18780,1781.0,200,S,A,79630,6,91550
600519,2023-03-22 09:15:01.770,19095,1830.0,100,S,A,79631,6,91551
600519,2023-03-22 09:15:01.770,19507,1735.0,100,B,A,79632,6,91552
600519,2023-03-22 09:15:01.770,20752,1802.0,100,S,A,79633,6,91553
600519,2023-03-22 09:15:01.770,20832,1810.88,100,S,A,79634,6,91554
600519,2023-03-22 09:15:01.770,20901,1825.0,200,S,A,79635,6,91555
600519,2023-03-22 09:15:01.900,21222,1792.0,100,S,A,79636,6,91556
600519,2023-03-22 09:15:01.900,21337,1815.0,100,S,A,79637,6,91557
600519,2023-03-22 09:15:01.900,21873,1804.0,100,S,A,79638,6,91558
600519,2023-03-22 09:15:01.900,21963,1939.0,100,S,A,79639,6,91559
600519,2023-03-22 09:15:01.900,22078,1741.0,100,B,A,79640,6,91560
600519,2023-03-22 09:15:01.900,22089,1888.88,100,S,A,79641,6,91561
600519,2023-03-22 09:15:01.900,22316,1641.0,100,B,A,79642,6,91562
600519,2023-03-22 09:15:02.030,23024,1739.51,500,B,A,79643,6,91563
600519,2023-03-22 09:15:02.030,23323,1859.99,100,S,A,79644,6,91564
600519,2023-03-22 09:15:02.030,23458,1770.01,100,B,A,79645,6,91565
600519,2023-03-22 09:15:02.030,23459,1765.01,100,B,A,79646,6,91566
600519,2023-03-22 09:15:02.030,23461,1760.01,100,B,A,79647,6,91567
600519,2023-03-22 09:15:02.030,23462,1750.01,100,B,A,79648,6,91568
600519,2023-03-22 09:15:02.030,23463,1745.01,100,B,A,79649,6,91569
600519,2023-03-22 09:15:02.030,23592,1790.0,100,S,A,79650,6,91570
600519,2023-03-22 09:15:02.030,23927,1755.01,100,B,A,79651,6,91571
600519,2023-03-22 09:15:02.030,24232,1807.77,100,S,A,79652,6,91572
600519,2023-03-22 09:15:02.030,24242,1815.93,100,S,A,79653,6,91573
600519,2023-03-22 09:15:02.030,24643,1748.02,100,B,A,79654,6,91574
600519,2023-03-22 09:15:02.030,24805,1829.99,100,S,A,79655,6,91575
600519,2023-03-22 09:15:02.160,25101,1740.01,100,B,A,79656,6,91576
600519,2023-03-22 09:15:02.200,26019,1799.99,100,S,A,79657,6,91577
600519,2023-03-22 09:15:02.330,27710,1945.0,100,S,A,79658,6,91578
600519,2023-03-22 09:15:02.330,27931,1775.0,200,S,A,79659,6,91579
600519,2023-03-22 09:15:02.330,28153,1798.9,100,S,A,79660,6,91580
600519,2023-03-22 09:15:02.330,29020,1755.0,100,B,A,79661,6,91581
600519,2023-03-22 09:15:02.330,29131,1870.0,400,S,A,79662,6,91582
600519,2023-03-22 09:15:02.330,29228,1899.0,100,S,A,79663,6,91583
600519,2023-03-22 09:15:02.330,29254,1899.0,100,S,A,79664,6,91584
600519,2023-03-22 09:15:02.330,29308,1859.3,100,S,A,79665,6,91585
600519,2023-03-22 09:15:02.330,29361,1750.0,100,B,A,79666,6,91586
600519,2023-03-22 09:15:02.330,29362,1740.0,100,B,A,79667,6,91587
600519,2023-03-22 09:15:02.460,29385,1730.0,100,B,A,79668,6,91588
600519,2023-03-22 09:15:02.460,29387,1720.0,100,B,A,79669,6,91589
600519,2023-03-22 09:15:02.460,29459,1731.0,100,B,A,79670,6,91590
600519,2023-03-22 09:15:02.460,29695,1878.0,100,S,A,79671,6,91591
600519,2023-03-22 09:15:02.460,29696,1880.0,100,S,A,79672,6,91592
600519,2023-03-22 09:15:02.460,29750,1881.3,100,S,A,79673,6,91593
600519,2023-03-22 09:15:02.460,29754,1802.0,100,S,A,79674,6,91594
600519,2023-03-22 09:15:02.460,29842,1900.0,100,S,A,79675,6,91595
600519,2023-03-22 09:15:02.460,30271,1952.5,500,B,A,79676,6,91596
600519,2023-03-22 09:15:02.460,30330,1763.01,100,B,A,79677,6,91597
600519,2023-03-22 09:15:02.460,30450,1718.0,100,B,A,79678,6,91598
600519,2023-03-22 09:15:02.460,30617,1833.0,100,S,A,79679,6,91599
600519,2023-03-22 09:15:02.460,30624,1760.0,100,B,A,79680,6,91600
600519,2023-03-22 09:15:02.460,30625,1718.88,100,B,A,79681,6,91601
600519,2023-03-22 09:15:02.460,30953,1810.5,100,S,A,79682,6,91602
600519,2023-03-22 09:15:02.460,30954,1828.28,100,S,A,79683,6,91603
600519,2023-03-22 09:15:02.590,31782,1815.14,100,S,A,79684,6,91604
600519,2023-03-22 09:15:02.590,32208,1725.0,100,B,A,79685,6,91605
600519,2023-03-22 09:15:02.590,32359,1839.0,100,S,A,79686,6,91606
600519,2023-03-22 09:15:02.590,32371,1725.0,100,B,A,79687,6,91607
600519,2023-03-22 09:15:02.590,32815,1745.0,100,B,A,79688,6,91608
600519,2023-03-22 09:15:02.590,33092,1797.44,100,S,A,79689,6,91609
600519,2023-03-22 09:15:02.590,33093,1828.44,100,S,A,79690,6,91610
600519,2023-03-22 09:15:02.590,33096,1786.5,200,S,A,79691,6,91611
600519,2023-03-22 09:15:02.730,33375,1950.0,100,S,A,79692,6,91612
600519,2023-03-22 09:15:02.730,33814,1736.66,100,B,A,79693,6,91613
600519,2023-03-22 09:15:02.730,34138,1748.0,100,B,A,79694,6,91614
600519,2023-03-22 09:15:02.730,34290,1849.99,200,S,A,79695,6,91615
600519,2023-03-22 09:15:02.730,34899,1825.0,100,S,A,79696,6,91616
600519,2023-03-22 09:15:02.730,35271,1800.0,100,S,A,79697,6,91617
600519,2023-03-22 09:15:02.730,35272,1718.0,100,B,A,79698,6,91618
600519,2023-03-22 09:15:02.860,35451,1860.0,100,S,A,79699,6,91619
600519,2023-03-22 09:15:02.860,36146,1835.0,100,S,A,79700,6,91620
600519,2023-03-22 09:15:02.860,36159,1824.98,100,S,A,79701,6,91621
600519,2023-03-22 09:15:02.860,36749,1849.47,100,S,A,79702,6,91622
600519,2023-03-22 09:15:02.860,36911,1775.01,400,B,A,79703,6,91623
600519,2023-03-22 09:15:02.990,37351,1820.0,100,S,A,79704,6,91624
600519,2023-03-22 09:15:02.990,37377,1775.0,100,S,A,79705,6,91625
600519,2023-03-22 09:15:02.990,38005,1938.0,100,S,A,79706,6,91626
600519,2023-03-22 09:15:02.990,38168,1730.0,100,B,A,79707,6,91627
600519,2023-03-22 09:15:02.990,38320,1898.0,200,S,A,79708,6,91628
600519,2023-03-22 09:15:02.990,38324,1795.0,100,S,A,79709,6,91629
600519,2023-03-22 09:15:02.990,38543,1721.21,100,B,A,79710,6,91630
600519,2023-03-22 09:15:02.990,38544,1681.21,100,B,A,79711,6,91631
600519,2023-03-22 09:15:03.120,39271,1800.0,500,S,A,79712,6,91632
600519,2023-03-22 09:15:03.120,39336,1760.0,100,B,A,79713,6,91633
600519,2023-03-22 09:15:03.120,39667,1725.0,100,B,A,79714,6,91634
600519,2023-03-22 09:15:03.120,39670,1730.0,100,B,A,79715,6,91635
600519,2023-03-22 09:15:03.120,40114,1725.0,400,B,A,79716,6,91636
600519,2023-03-22 09:15:03.120,40708,1823.0,100,S,A,79717,6,91637
600519,2023-03-22 09:15:03.120,40760,1740.0,100,B,A,79718,6,91638
600519,2023-03-22 09:15:03.120,40796,1859.99,100,S,A,79719,6,91639
600519,2023-03-22 09:15:03.120,41091,1800.0,700,S,A,79720,6,91640
600519,2023-03-22 09:15:03.270,41497,1810.0,1000,S,A,79721,6,91641
600519,2023-03-22 09:15:03.270,41769,1859.99,100,S,A,79722,6,91642
600519,2023-03-22 09:15:03.270,42308,1820.0,100,S,A,79723,6,91643
600519,2023-03-22 09:15:03.270,42430,1700.0,200,B,A,79724,6,91644
600519,2023-03-22 09:15:03.270,42483,1771.11,100,B,A,79725,6,91645
600519,2023-03-22 09:15:03.270,42507,1810.0,100,S,A,79726,6,91646
600519,2023-03-22 09:15:03.270,42677,1949.0,100,S,A,79727,6,91647
600519,2023-03-22 09:15:03.270,42818,1902.56,100,S,A,79728,6,91648
600519,2023-03-22 09:15:03.270,43113,1820.0,1000,S,A,79729,6,91649
600519,2023-03-22 09:15:03.440,44610,1849.99,100,S,A,79730,6,91650
600519,2023-03-22 09:15:03.440,45159,1815.0,100,S,A,79731,6,91651
600519,2023-03-22 09:15:03.570,46458,1750.0,100,B,A,79732,6,91652
600519,2023-03-22 09:15:03.570,46491,1726.0,100,B,A,79733,6,91653
600519,2023-03-22 09:15:03.570,46668,1700.5,100,B,A,79734,6,91654
600519,2023-03-22 09:15:03.570,46973,1952.0,100,S,A,79735,6,91655
600519,2023-03-22 09:15:03.700,47890,1799.0,2000,S,A,79736,6,91656
600519,2023-03-22 09:15:03.700,48715,1849.0,100,S,A,79737,6,91657
600519,2023-03-22 09:15:03.700,49229,1848.0,100,S,A,79738,6,91658
600519,2023-03-22 09:15:03.700,49376,1755.01,100,B,A,79739,6,91659
600519,2023-03-22 09:15:03.700,49404,1786.0,100,S,A,79740,6,91660
600519,2023-03-22 09:15:03.830,49547,1761.0,100,B,A,79741,6,91661
600519,2023-03-22 09:15:03.830,50563,1760.06,100,B,A,79742,6,91662
600519,2023-03-22 09:15:03.830,50577,1849.0,100,S,A,79743,6,91663
600519,2023-03-22 09:15:03.830,50578,1751.0,100,B,A,79744,6,91664
600519,2023-03-22 09:15:03.830,50795,1721.12,100,B,A,79745,6,91665
600519,2023-03-22 09:15:03.830,51025,1688.0,100,B,A,79746,6,91666
600519,2023-03-22 09:15:03.830,51464,1661.21,100,B,A,79747,6,91667
600519,2023-03-22 09:15:03.970,51576,1789.0,100,S,A,79748,6,91668
600519,2023-03-22 09:15:03.970,52915,1803.0,200,S,A,79749,6,91669
600519,2023-03-22 09:15:03.970,53051,1756.0,100,B,A,79750,6,91670
600519,2023-03-22 09:15:03.970,53197,1799.89,300,S,A,79751,6,91671
600519,2023-03-22 09:15:03.970,53355,1762.0,100,B,A,79752,6,91672
600519,2023-03-22 09:15:03.970,53356,1740.02,100,B,A,79753,6,91673
600519,2023-03-22 09:15:04.110,53700,1825.0,100,S,A,79754,6,91674
600519,2023-03-22 09:15:04.110,54157,1800.0,100,S,A,79755,6,91675
600519,2023-03-22 09:15:04.110,54378,1798.0,100,S,A,79756,6,91676
600519,2023-03-22 09:15:04.110,54542,1849.96,100,S,A,79757,6,91677
600519,2023-03-22 09:15:04.260,55465,1830.0,100,S,A,79758,6,91678
600519,2023-03-22 09:15:04.260,55466,1866.0,100,S,A,79759,6,91679
600519,2023-03-22 09:15:04.260,55468,1888.0,100,S,A,79760,6,91680
600519,2023-03-22 09:15:04.260,56180,1719.0,100,B,A,79761,6,91681
600519,2023-03-22 09:15:04.260,56200,1701.99,300,B,A,79762,6,91682
600519,2023-03-22 09:15:04.260,56901,1949.99,300,S,A,79763,6,91683
600519,2023-03-22 09:15:04.260,57219,1798.0,200,S,A,79764,6,91684
600519,2023-03-22 09:15:04.260,57220,1745.3,100,B,A,79765,6,91685
600519,2023-03-22 09:15:04.260,57278,1735.0,100,B,A,79766,6,91686
600519,2023-03-22 09:15:04.390,57662,1716.0,100,B,A,79767,6,91687
600519,2023-03-22 09:15:04.390,57669,1848.0,100,S,A,79768,6,91688
600519,2023-03-22 09:15:04.390,57676,1886.0,100,S,A,79769,6,91689
600519,2023-03-22 09:15:04.430,57841,1899.99,300,S,A,79770,6,91690
600519,2023-03-22 09:15:04.430,57842,1849.99,300,S,A,79771,6,91691
600519,2023-03-22 09:15:04.430,57967,1844.87,100,S,A,79772,6,91692
600519,2023-03-22 09:15:04.430,57976,1829.87,100,S,A,79773,6,91693
600519,2023-03-22 09:15:04.430,58101,1850.0,100,S,A,79774,6,91694
600519,2023-03-22 09:15:04.430,58548,1799.0,100,S,A,79775,6,91695
600519,2023-03-22 09:15:04.430,58972,1770.51,100,B,A,79776,6,91696
600519,2023-03-22 09:15:04.430,58973,1765.35,100,B,A,79777,6,91697
600519,2023-03-22 09:15:04.560,60033,1952.0,100,S,A,79778,6,91698
600519,2023-03-22 09:15:04.560,60682,1730.0,100,B,A,79779,6,91699
600519,2023-03-22 09:15:04.560,60993,1835.0,100,S,A,79780,6,91700
600519,2023-03-22 09:15:04.560,60994,1818.0,100,S,A,79781,6,91701
600519,2023-03-22 09:15:04.560,61027,1610.0,100,B,A,79782,6,91702
600519,2023-03-22 09:15:04.560,61208,1790.0,100,S,A,79783,6,91703
600519,2023-03-22 09:15:04.560,61498,1795.0,100,S,A,79784,6,91704
600519,2023-03-22 09:15:04.560,61661,1800.0,100,S,A,79785,6,91705
600519,2023-03-22 09:15:04.560,61669,1760.0,100,B,A,79786,6,91706
600519,2023-03-22 09:15:04.700,62157,1849.99,100,S,A,79787,6,91707
600519,2023-03-22 09:15:04.700,63332,1798.58,100,S,A,79788,6,91708
600519,2023-03-22 09:15:04.700,63378,1799.79,100,S,A,79789,6,91709
600519,2023-03-22 09:15:04.700,63546,1799.9,100,S,A,79790,6,91710
600519,2023-03-22 09:15:04.700,63547,1710.0,100,B,A,79791,6,91711
600519,2023-03-22 09:15:04.700,63631,1736.02,100,B,A,79792,6,91712
600519,2023-03-22 09:15:04.840,64142,1901.0,100,S,A,79793,6,91713
600519,2023-03-22 09:15:04.840,64149,1805.0,100,S,A,79794,6,91714
600519,2023-03-22 09:15:04.840,64612,1745.08,100,B,A,79795,6,91715
600519,2023-03-22 09:15:04.840,64613,1725.08,100,B,A,79796,6,91716
600519,2023-03-22 09:15:04.840,64616,1705.08,100,B,A,79797,6,91717
600519,2023-03-22 09:15:04.840,64617,1818.08,100,S,A,79798,6,91718
600519,2023-03-22 09:15:04.840,64618,1840.98,100,S,A,79799,6,91719
600519,2023-03-22 09:15:04.840,64619,1865.98,100,S,A,79800,6,91720
600519,2023-03-22 09:15:04.840,64755,1740.0,100,B,A,79801,6,91721
600519,2023-03-22 09:15:04.840,65091,1838.0,100,S,A,79802,6,91722
600519,2023-03-22 09:15:04.990,66038,1880.8,100,S,A,79803,6,91723
600519,2023-03-22 09:15:04.990,66133,1858.88,100,S,A,79804,6,91724
600519,2023-03-22 09:15:04.990,66769,1830.0,100,S,A,79805,6,91725
600519,2023-03-22 09:15:05.120,67608,1798.0,100,S,A,79806,6,91726
600519,2023-03-22 09:15:05.120,68040,1858.0,100,S,A,79807,6,91727
600519,2023-03-22 09:15:05.120,69110,1809.0,100,S,A,79808,6,91728
600519,2023-03-22 09:15:05.120,69139,1830.0,100,S,A,79809,6,91729
600519,2023-03-22 09:15:05.120,69286,1798.0,100,S,A,79810,6,91730
600519,2023-03-22 09:15:05.120,69546,1825.0,200,S,A,79811,6,91731
600519,2023-03-22 09:15:05.120,69547,1836.0,100,S,A,79812,6,91732
600519,2023-03-22 09:15:05.270,69567,1828.0,100,S,A,79813,6,91733
600519,2023-03-22 09:15:05.270,69656,1806.97,100,S,A,79814,6,91734
600519,2023-03-22 09:15:05.270,69695,1952.0,100,S,A,79815,6,91735
600519,2023-03-22 09:15:05.270,69696,1942.0,100,S,A,79816,6,91736
600519,2023-03-22 09:15:05.270,69752,1932.0,100,S,A,79817,6,91737
600519,2023-03-22 09:15:05.270,69753,1922.0,100,S,A,79818,6,91738
600519,2023-03-22 09:15:05.270,69755,1912.0,100,S,A,79819,6,91739
600519,2023-03-22 09:15:05.270,69809,1718.0,100,B,A,79820,6,91740
600519,2023-03-22 09:15:05.270,69817,1856.0,100,S,A,79821,6,91741
600519,2023-03-22 09:15:05.270,70069,1742.66,100,B,A,79822,6,91742
600519,2023-03-22 09:15:05.270,70211,1720.66,100,B,A,79823,6,91743
600519,2023-03-22 09:15:05.270,70458,1902.0,100,S,A,79824,6,91744
600519,2023-03-22 09:15:05.270,70460,1892.0,100,S,A,79825,6,91745
600519,2023-03-22 09:15:05.270,70466,1815.0,100,S,A,79826,6,91746
600519,2023-03-22 09:15:05.270,70681,1849.3,100,S,A,79827,6,91747
600519,2023-03-22 09:15:05.270,70887,1939.99,200,S,A,79828,6,91748
600519,2023-03-22 09:15:05.270,70892,1848.0,100,S,A,79829,6,91749
600519,2023-03-22 09:15:05.270,70893,1886.0,100,S,A,79830,6,91750
600519,2023-03-22 09:15:05.400,71627,1861.0,100,S,A,79831,6,91751
600519,2023-03-22 09:15:05.400,71664,1828.98,100,S,A,79832,6,91752
600519,2023-03-22 09:15:05.400,71729,1750.18,100,B,A,79833,6,91753
600519,2023-03-22 09:15:05.400,71739,1597.5,100,S,A,79834,6,91754
600519,2023-03-22 09:15:05.400,72080,1789.9,100,S,A,79835,6,91755
600519,2023-03-22 09:15:05.400,72175,1688.0,100,B,A,79836,6,91756
600519,2023-03-22 09:15:05.400,72276,1800.99,100,S,A,79837,6,91757
600519,2023-03-22 09:15:05.400,72399,1751.1,100,B,A,79838,6,91758
600519,2023-03-22 09:15:05.400,72401,1761.1,100,B,A,79839,6,91759
600519,2023-03-22 09:15:05.400,72403,1740.0,100,B,A,79840,6,91760
600519,2023-03-22 09:15:05.400,72698,1882.0,100,S,A,79841,6,91761
600519,2023-03-22 09:15:05.400,72702,1872.0,100,S,A,79842,6,91762
600519,2023-03-22 09:15:05.400,72705,1862.0,100,S,A,79843,6,91763
600519,2023-03-22 09:15:05.400,73044,1730.0,100,B,A,79844,6,91764
600519,2023-03-22 09:15:05.400,73302,1799.88,100,S,A,79845,6,91765
600519,2023-03-22 09:15:05.550,73624,1921.0,100,S,A,79846,6,91766
600519,2023-03-22 09:15:05.550,73625,1950.0,100,S,A,79847,6,91767
600519,2023-03-22 09:15:05.550,73974,1815.0,100,S,A,79848,6,91768
600519,2023-03-22 09:15:05.550,74450,1799.6,100,S,A,79849,6,91769
600519,2023-03-22 09:15:05.550,74884,1952.48,300,S,A,79850,6,91770
600519,2023-03-22 09:15:05.550,74921,1741.0,100,B,A,79851,6,91771
600519,2023-03-22 09:15:05.700,75607,1600.0,100,B,A,79852,6,91772
600519,2023-03-22 09:15:05.700,75993,1735.0,100,B,A,79853,6,91773
600519,2023-03-22 09:15:05.700,76154,1686.25,100,S,A,79854,6,91774
600519,2023-03-22 09:15:05.700,76254,1763.7,100,B,A,79855,6,91775
600519,2023-03-22 09:15:05.700,76358,1597.5,100,B,A,79856,6,91776
600519,2023-03-22 09:15:05.700,76499,1736.9,100,B,A,79857,6,91777
600519,2023-03-22 09:15:05.700,76535,1805.0,200,S,A,79858,6,91778
600519,2023-03-22 09:15:05.700,76594,1865.0,100,S,A,79859,6,91779
600519,2023-03-22 09:15:05.700,76595,1755.0,100,B,A,79860,6,91780
600519,2023-03-22 09:15:05.700,76681,1800.0,100,S,A,79861,6,91781
600519,2023-03-22 09:15:05.700,76682,1850.0,100,S,A,79862,6,91782
600519,2023-03-22 09:15:05.860,77654,1730.0,700,B,A,79863,6,91783
600519,2023-03-22 09:15:05.860,77715,1850.0,100,S,A,79864,6,91784
600519,2023-03-22 09:15:05.860,77716,1736.11,100,B,A,79865,6,91785
600519,2023-03-22 09:15:05.860,76595,1755.0,100,B,D,79866,6,91786
600519,2023-03-22 09:15:05.860,78515,1730.0,100,B,A,79867,6,91787
600519,2023-03-22 09:15:05.860,78705,1751.0,100,B,A,79868,6,91788
600519,2023-03-22 09:15:05.860,78710,1728.0,100,B,A,79869,6,91789
600519,2023-03-22 09:15:05.860,78964,1796.66,100,S,A,79870,6,91790
600519,2023-03-22 09:15:05.860,78979,1730.0,100,B,A,79871,6,91791
600519,2023-03-22 09:15:06.000,79726,1820.0,100,S,A,79872,6,91792
600519,2023-03-22 09:15:06.000,79840,1823.0,100,S,A,79873,6,91793
600519,2023-03-22 09:15:06.000,80356,1711.14,100,B,A,79874,6,91794
600519,2023-03-22 09:15:06.000,80941,1715.01,100,B,A,79875,6,91795
600519,2023-03-22 09:15:06.000,81048,1707.7,100,B,A,79876,6,91796
600519,2023-03-22 09:15:06.000,81301,1750.0,100,B,A,79877,6,91797
600519,2023-03-22 09:15:06.140,81598,1731.02,100,B,A,79878,6,91798
600519,2023-03-22 09:15:06.140,81801,1840.0,700,S,A,79879,6,91799
600519,2023-03-22 09:15:06.140,81894,1840.0,100,S,A,79880,6,91800
600519,2023-03-22 09:15:06.140,81968,1728.0,100,B,A,79881,6,91801
600519,2023-03-22 09:15:06.140,82116,1874.0,100,S,A,79882,6,91802
600519,2023-03-22 09:15:06.140,82168,1798.8,100,S,A,79883,6,91803
600519,2023-03-22 09:15:06.140,82587,1850.0,100,S,A,79884,6,91804
600519,2023-03-22 09:15:06.260,82992,1753.33,100,B,A,79885,6,91805
600519,2023-03-22 09:15:06.260,83150,1818.8,100,S,A,79886,6,91806
600519,2023-03-22 09:15:06.260,83308,1818.0,300,S,A,79887,6,91807
600519,2023-03-22 09:15:06.260,83407,1828.0,500,S,A,79888,6,91808
600519,2023-03-22 09:15:06.260,83519,1838.0,300,S,A,79889,6,91809
600519,2023-03-22 09:15:06.260,83528,1901.0,100,S,A,79890,6,91810
600519,2023-03-22 09:15:06.260,83884,1952.0,100,S,A,79891,6,91811
600519,2023-03-22 09:15:06.260,84261,1839.0,100,S,A,79892,6,91812
600519,2023-03-22 09:15:06.260,84297,1721.75,100,B,A,79893,6,91813
600519,2023-03-22 09:15:06.260,84367,1800.0,200,S,A,79894,6,91814
