SecurityID,timestamp,bid1_price,ask1_price,midprice,spread
600519,2023-03-22 09:15:01.500000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.500000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.500000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1788.0,1779.75,16.5
600519,2023-03-22 09:15:01.630000,1771.5,1785.0,1778.25,13.5
600519,2023-03-22 09:15:01.630000,1771.5,1785.0,1778.25,13.5
600519,2023-03-22 09:15:01.630000,1771.5,1785.0,1778.25,13.5
600519,2023-03-22 09:15:01.630000,1771.5,1785.0,1778.25,13.5
600519,2023-03-22 09:15:01.630000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.770000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.770000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.770000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.770000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.770000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.900000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.900000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.900000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.900000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.900000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.900000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:01.900000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.030000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.160000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.200000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.330000,1771.5,1781.0,1776.25,9.5
600519,2023-03-22 09:15:02.330000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.330000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.330000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.330000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.330000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.330000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.330000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.330000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.330000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.460000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.460000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.460000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.460000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.460000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.460000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.460000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.460000,1771.5,1775.0,1773.25,3.5
600519,2023-03-22 09:15:02.460000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.460000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.460000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.460000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.460000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.460000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.460000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.460000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.590000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.590000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.590000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.590000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.590000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.590000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.590000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.590000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.730000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.730000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.730000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.730000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.730000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.730000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.730000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.860000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.860000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.860000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.860000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.860000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:02.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.440000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.440000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.570000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.570000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.570000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.570000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.830000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.830000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.830000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.830000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.830000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.830000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.830000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.970000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.970000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.970000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.970000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.970000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:03.970000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.110000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.110000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.110000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.110000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.260000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.260000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.260000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.260000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.260000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.260000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.260000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.260000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.260000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.390000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.390000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.390000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.430000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.430000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.430000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.430000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.430000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.430000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.430000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.430000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.560000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.560000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.560000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.560000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.560000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.560000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.560000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.560000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.560000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.700000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.840000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.840000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.840000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.840000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.840000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.840000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.840000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.840000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.840000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.840000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:04.990000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.120000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.270000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.400000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.400000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.400000,1952.5,1775.0,1863.75,-177.5
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.400000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.550000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.550000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.550000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.550000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.550000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.550000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.700000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.860000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.860000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.860000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.860000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.860000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.860000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.860000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.860000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:05.860000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.140000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.140000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.140000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.140000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.140000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.140000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.140000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.260000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.410000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.410000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.480000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.480000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.480000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.480000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.480000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.480000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.480000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.480000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.480000,1952.5,1597.5,1775.0,-355.0
600519,2023-03-22 09:15:06.630000,1952.5,1597.5,1775.0,-355.0
