timestamp,limit_buy_n,limit_buy_volume,market_buy_n,market_buy_volume,withdraw_buy_n,withdraw_buy_volume,limit_sell_n,limit_sell_volume,market_sell_n,market_sell_volume,withdraw_sell_n,withdraw_sell_volume
2023-03-22 09:30:06.840000,0,0,0,0,0,0,4,400,0,0,0,0
2023-03-22 09:30:06.990000,0,0,0,0,1,500,1,100,0,0,0,0
2023-03-22 09:30:07.300000,1,100,0,0,2,500,0,0,0,0,0,0
2023-03-22 09:30:07.450000,0,0,0,0,0,0,2,200,0,0,0,0
2023-03-22 09:30:07.600000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:07.750000,0,0,0,0,0,0,3,300,0,0,0,0
2023-03-22 09:30:07.890000,2,200,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:08.480000,3,300,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:08.620000,0,0,0,0,0,0,3,500,0,0,0,0
2023-03-22 09:30:08.770000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:08.910000,0,0,0,0,1,100,4,300,0,0,1,100
2023-03-22 09:30:09.060000,1,100,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:09.370000,1,100,2,103,0,0,2,103,0,0,0,0
2023-03-22 09:30:09.660000,3,900,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:09.810000,3,400,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:10.250000,0,0,0,0,2,200,0,0,0,0,1,100
2023-03-22 09:30:10.750000,0,0,0,0,2,300,0,0,0,0,0,0
2023-03-22 09:30:11.040000,3,300,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:11.190000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:11.330000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:11.470000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:11.770000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:12.060000,1,100,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:12.340000,10,900,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:12.660000,3,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:12.920000,3,200,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:13.060000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:13.210000,2,103,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:13.330000,3,200,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:13.470000,1,94,1,106,0,0,1,106,1,94,1,100
2023-03-22 09:30:13.600000,2,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:13.890000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:14.020000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:14.130000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:14.250000,2,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:14.360000,3,400,0,0,0,0,0,0,0,0,4,1300
2023-03-22 09:30:14.480000,0,0,2,300,1,100,2,300,0,0,0,0
2023-03-22 09:30:14.600000,3,400,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:14.720000,0,0,0,0,1,100,0,0,0,0,3,300
2023-03-22 09:30:14.830000,2,100,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:14.960000,0,0,0,0,3,300,0,0,0,0,0,0
2023-03-22 09:30:15.070000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:15.200000,3,300,0,0,1,200,0,0,0,0,4,400
2023-03-22 09:30:15.490000,2,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:15.570000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:15.650000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:15.830000,4,300,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:16.010000,0,0,0,0,1,100,0,0,0,0,1,100
2023-03-22 09:30:16.040000,0,0,0,0,5,800,0,0,0,0,1,100
2023-03-22 09:30:16.310000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:16.610000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:16.630000,0,0,0,0,1,700,0,0,0,0,0,0
2023-03-22 09:30:16.770000,2,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:16.890000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:16.980000,0,0,0,0,2,200,0,0,0,0,0,0
2023-03-22 09:30:17.020000,2,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:17.070000,0,0,0,0,1,1700,0,0,0,0,0,0
2023-03-22 09:30:17.150000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:17.440000,0,0,4,400,0,0,4,400,0,0,0,0
2023-03-22 09:30:17.530000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:17.580000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:17.610000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:17.650000,1,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:17.840000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:18.030000,1,200,0,0,2,300,0,0,0,0,0,0
2023-03-22 09:30:18.110000,0,0,0,0,2,200,2,200,0,0,0,0
2023-03-22 09:30:18.160000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:18.190000,0,0,0,0,1,300,0,0,0,0,0,0
2023-03-22 09:30:18.290000,2,600,0,0,0,0,0,0,2,600,0,0
2023-03-22 09:30:18.400000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:18.430000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:18.780000,0,0,0,0,1,100,1,100,0,0,0,0
2023-03-22 09:30:18.880000,0,0,0,0,0,0,2,1000,0,0,0,0
2023-03-22 09:30:18.960000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:19.030000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:19.110000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:19.340000,3,300,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:19.790000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:19.910000,3,400,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:20.170000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:20.670000,0,0,0,0,1,1100,0,0,0,0,0,0
2023-03-22 09:30:20.710000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:20.840000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:21.150000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:21.260000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:21.610000,0,0,0,0,1,400,0,0,0,0,0,0
2023-03-22 09:30:21.640000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:21.760000,2,400,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:21.900000,2,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:21.970000,0,0,0,0,3,294,0,0,0,0,0,0
2023-03-22 09:30:22.000000,0,0,0,0,1,200,2,200,0,0,0,0
2023-03-22 09:30:22.030000,1,100,0,0,0,0,0,0,1,100,0,0
2023-03-22 09:30:22.060000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:22.200000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:22.490000,1,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:22.600000,1,100,0,0,0,0,2,200,0,0,0,0
2023-03-22 09:30:22.860000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:22.960000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:23.020000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:23.320000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:23.910000,0,0,0,0,0,0,1,200,0,0,0,0
2023-03-22 09:30:24.000000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:24.150000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:24.320000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:24.550000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:24.590000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:24.650000,2,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:24.910000,0,0,0,0,0,0,1,700,0,0,0,0
2023-03-22 09:30:24.940000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:25.020000,0,0,0,0,1,200,2,100,0,0,0,0
2023-03-22 09:30:25.490000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:25.770000,0,0,0,0,1,1100,0,0,0,0,0,0
2023-03-22 09:30:25.830000,0,0,4,510,0,0,4,510,0,0,0,0
2023-03-22 09:30:25.880000,2,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:26.250000,12,2100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:26.270000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:26.530000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:26.700000,1,300,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:26.800000,2,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:26.970000,1,100,0,0,0,0,2,200,0,0,0,0
2023-03-22 09:30:27.550000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:27.890000,0,0,0,0,1,200,1,200,0,0,0,0
2023-03-22 09:30:27.910000,0,0,0,0,0,0,3,300,0,0,0,0
2023-03-22 09:30:28.020000,1,100,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:28.180000,2,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:28.840000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:29.040000,1,100,0,0,1,1000,0,0,0,0,0,0
2023-03-22 09:30:29.890000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:30.310000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:30.400000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:30.590000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:30.800000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:30.890000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:31.150000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:31.390000,1,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:32.790000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:33.030000,2,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:33.070000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:33.330000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:33.750000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:33.850000,0,0,0,0,0,0,2,200,0,0,0,0
2023-03-22 09:30:34.030000,0,0,0,0,3,1200,0,0,0,0,0,0
2023-03-22 09:30:34.380000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:34.990000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:35.010000,2,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:35.400000,3,700,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:35.940000,1,88,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:36.010000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:36.030000,3,400,0,0,2,500,0,0,0,0,0,0
2023-03-22 09:30:36.150000,0,0,18,3699,0,0,19,3799,0,0,0,0
2023-03-22 09:30:36.200000,1,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:36.390000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:36.500000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:36.690000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:36.720000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:36.900000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:36.940000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:36.950000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:37.030000,2,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:37.140000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:37.310000,0,0,0,0,0,0,4,1200,0,0,0,0
2023-03-22 09:30:37.340000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:37.560000,0,0,0,0,0,0,8,1500,0,0,0,0
2023-03-22 09:30:37.940000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:38.380000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:38.840000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:38.880000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:39.020000,4,800,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:39.130000,0,0,0,0,1,1700,0,0,0,0,0,0
2023-03-22 09:30:39.420000,0,0,0,0,0,0,1,200,0,0,0,0
2023-03-22 09:30:39.850000,0,0,0,0,0,0,10,2100,0,0,0,0
2023-03-22 09:30:39.880000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:39.980000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:40.030000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:40.130000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:40.420000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:40.720000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:40.750000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:41.030000,0,0,0,0,1,600,0,0,0,0,0,0
2023-03-22 09:30:41.400000,0,0,0,0,1,90,0,0,0,0,0,0
2023-03-22 09:30:41.560000,0,0,0,0,0,0,1,200,0,0,0,0
2023-03-22 09:30:41.590000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:41.750000,0,0,0,0,0,0,0,0,0,0,1,10
2023-03-22 09:30:42.030000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:42.310000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:42.520000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:42.900000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:42.940000,0,0,0,0,0,0,2,200,0,0,0,0
2023-03-22 09:30:42.990000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:43.010000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:43.300000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:43.870000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:44.020000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:44.030000,1,100,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:44.670000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:45.560000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:45.660000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:45.850000,0,0,0,0,0,0,2,200,0,0,0,0
2023-03-22 09:30:45.910000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:45.970000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:46.000000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:46.030000,4,400,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:46.200000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:46.280000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:46.300000,1,100,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:46.630000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:46.700000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:47.040000,0,0,0,0,1,1400,0,0,0,0,0,0
2023-03-22 09:30:47.330000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:47.460000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:47.830000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:48.030000,0,0,0,0,0,0,1,200,0,0,0,0
2023-03-22 09:30:48.370000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:48.630000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:48.710000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:49.000000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:49.030000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:49.060000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:49.070000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:49.110000,4,400,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:49.130000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:49.250000,3,600,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:49.280000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:49.540000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:49.550000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:49.600000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:49.760000,1,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:49.810000,0,0,0,0,1,100,1,100,0,0,0,0
2023-03-22 09:30:49.860000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:50.030000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:50.110000,0,0,1,300,0,0,1,300,0,0,0,0
2023-03-22 09:30:50.160000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:50.360000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:50.410000,1,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:50.440000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:50.540000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:50.700000,1,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:51.020000,0,0,0,0,0,0,1,300,0,0,0,0
2023-03-22 09:30:51.190000,0,0,0,0,0,0,0,0,0,0,1,100
2023-03-22 09:30:51.290000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:51.670000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:51.850000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:52.190000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:52.520000,0,0,0,0,1,300,0,0,0,0,0,0
2023-03-22 09:30:52.740000,0,0,0,0,1,700,0,0,0,0,0,0
2023-03-22 09:30:52.760000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:52.810000,0,0,0,0,1,200,1,200,0,0,0,0
2023-03-22 09:30:52.830000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:53.150000,0,0,0,0,1,200,0,0,0,0,0,0
2023-03-22 09:30:53.320000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:54.010000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:54.370000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:54.430000,0,0,0,0,1,1200,0,0,0,0,0,0
2023-03-22 09:30:54.580000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:54.950000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:54.990000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:55.030000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:55.040000,0,0,0,0,0,0,1,100,0,0,0,0
2023-03-22 09:30:55.060000,1,200,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:55.190000,0,0,0,0,1,100,0,0,0,0,0,0
2023-03-22 09:30:55.230000,0,0,0,0,1,400,0,0,0,0,0,0
2023-03-22 09:30:55.250000,4,400,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:55.450000,1,100,0,0,0,0,0,0,0,0,0,0
2023-03-22 09:30:55.780000,0,0,0,0,0,0,0,0,0,0,1,100
