TradingTime,SecurityID,CommissionOrderNo,CommissionPx,COmmissionAmount,TradeMark,OrderCategory,CommissionNo,ChannelNo,SerialNo
2023-03-22 09:17:16,600519.0,158144.0,1869.0,100.0,S,A,80402.0,6.0,92322.0
2023-03-22 09:17:23,600519.0,158773.0,1771.41,100.0,B,D,80404.0,6.0,92324.0
2023-03-22 09:17:25,600519.0,159027.0,1761.3,100.0,B,A,80405.0,6.0,92325.0
2023-03-22 09:17:26,600519.0,159079.0,1800.0,99.0,S,A,80406.0,6.0,92326.0
2023-03-22 09:17:27,600519.0,159200.0,1952.5,100.0,S,A,80407.0,6.0,92327.0
2023-03-22 09:17:30,600519.0,159497.0,1765.11,100.0,B,A,80409.0,6.0,92329.0
2023-03-22 09:17:31,600519.0,159604.0,1763.0,100.0,B,A,80410.0,6.0,92330.0
2023-03-22 09:17:32,600519.0,159632.0,1757.0,100.0,B,A,80411.0,6.0,92331.0
2023-03-22 09:17:34,600519.0,159872.0,1767.0,500.0,B,A,80413.0,6.0,92333.0
2023-03-22 09:17:40,600519.0,160522.0,1760.0,100.0,B,A,80416.0,6.0,92336.0
2023-03-22 09:17:48,600519.0,161291.0,1829.88,100.0,S,A,80417.0,6.0,92337.0
2023-03-22 09:17:49,600519.0,161418.0,1765.01,700.0,B,A,80418.0,6.0,92338.0
2023-03-22 09:17:50,600519.0,160522.0,1760.0,100.0,B,D,80419.0,6.0,92339.0
2023-03-22 09:17:51,600519.0,161596.0,1755.0,1000.0,B,A,80420.0,6.0,92340.0
2023-03-22 09:17:53,600519.0,161801.0,1745.0,100.0,B,A,80421.0,6.0,92341.0
2023-03-22 09:17:57,600519.0,162229.0,1761.13,100.0,B,A,80422.0,6.0,92342.0
2023-03-22 09:17:58,600519.0,162351.0,1760.0,100.0,S,A,80423.0,6.0,92343.0
2023-03-22 09:18:00,600519.0,147658.0,1597.5,3100.0,S,D,80425.0,6.0,92345.0
2023-03-22 09:18:01,600519.0,162685.0,1597.5,1500.0,S,A,80430.0,6.0,92350.0
2023-03-22 09:18:03,600519.0,162685.0,1597.5,1500.0,S,D,80435.0,6.0,92355.0
2023-03-22 09:18:04,600519.0,163059.0,1597.5,900.0,S,A,80439.0,6.0,92359.0
2023-03-22 09:18:06,600519.0,163059.0,1597.5,900.0,S,D,80443.0,6.0,92363.0
2023-03-22 09:18:07,600519.0,163397.0,1725.0,100.0,B,A,80448.0,6.0,92368.0
2023-03-22 09:18:08,600519.0,163513.0,1750.0,1000.0,B,A,80449.0,6.0,92369.0
2023-03-22 09:18:09,600519.0,163386.0,1597.5,700.0,S,D,80454.0,6.0,92374.0
2023-03-22 09:18:10,600519.0,163709.0,1597.5,600.0,S,A,80458.0,6.0,92378.0
2023-03-22 09:18:11,600519.0,163927.0,1768.88,100.0,B,A,80460.0,6.0,92380.0
2023-03-22 09:18:12,600519.0,163707.0,1902.56,600.0,B,D,80463.0,6.0,92383.0
2023-03-22 09:18:13,600519.0,164143.0,1816.0,100.0,S,A,80467.0,6.0,92387.0
2023-03-22 09:18:14,600519.0,164228.0,1776.99,100.0,B,A,80469.0,6.0,92389.0
2023-03-22 09:18:17,600519.0,164489.0,1756.0,100.0,B,A,80470.0,6.0,92390.0
2023-03-22 09:18:18,600519.0,164635.0,1760.0,100.0,B,A,80471.0,6.0,92391.0
2023-03-22 09:18:19,600519.0,164678.0,1799.0,100.0,S,A,80472.0,6.0,92392.0
2023-03-22 09:18:22,600519.0,165040.0,1753.0,100.0,B,A,80474.0,6.0,92394.0
2023-03-22 09:18:23,600519.0,165139.0,1745.16,100.0,B,A,80475.0,6.0,92395.0
2023-03-22 09:18:27,600519.0,165619.0,1718.0,100.0,B,A,80477.0,6.0,92397.0
2023-03-22 09:18:29,600519.0,129545.0,1720.01,100.0,B,D,80482.0,6.0,92402.0
2023-03-22 09:18:30,600519.0,165913.0,1740.0,100.0,B,A,80485.0,6.0,92405.0
2023-03-22 09:18:31,600519.0,165995.0,1850.0,100.0,S,A,80486.0,6.0,92406.0
2023-03-22 09:18:34,600519.0,166326.0,1785.85,100.0,S,A,80487.0,6.0,92407.0
2023-03-22 09:18:37,600519.0,166792.0,1952.5,200.0,S,A,80488.0,6.0,92408.0
2023-03-22 09:18:39,600519.0,167029.0,1800.0,100.0,S,A,80489.0,6.0,92409.0
2023-03-22 09:18:40,600519.0,167099.0,1790.0,200.0,S,A,80491.0,6.0,92411.0
2023-03-22 09:18:42,600519.0,167372.0,1760.0,100.0,B,A,80492.0,6.0,92412.0
2023-03-22 09:18:43,600519.0,167409.0,1770.0,100.0,B,A,80493.0,6.0,92413.0
2023-03-22 09:18:45,600519.0,167672.0,1730.0,100.0,B,A,80495.0,6.0,92415.0
2023-03-22 09:18:46,600519.0,167798.0,1810.0,100.0,S,A,80497.0,6.0,92417.0
2023-03-22 09:18:48,600519.0,152802.0,1952.5,800.0,S,D,80498.0,6.0,92418.0
2023-03-22 09:18:50,600519.0,168408.0,1747.1,100.0,B,A,80499.0,6.0,92419.0
2023-03-22 09:18:52,600519.0,168607.0,1784.95,100.0,S,A,80501.0,6.0,92421.0
2023-03-22 09:18:55,600519.0,168965.0,1763.0,100.0,B,A,80503.0,6.0,92423.0
2023-03-22 09:18:56,600519.0,169106.0,1780.0,100.0,B,A,80506.0,6.0,92426.0
2023-03-22 09:18:57,600519.0,169256.0,1902.56,100.0,B,A,80507.0,6.0,92427.0
2023-03-22 09:18:59,600519.0,169382.0,1760.5,100.0,B,A,80508.0,6.0,92428.0
2023-03-22 09:19:00,600519.0,169602.0,1597.5,100.0,S,A,80511.0,6.0,92431.0
2023-03-22 09:19:01,600519.0,169718.0,1766.0,100.0,B,A,80512.0,6.0,92432.0
2023-03-22 09:19:02,600519.0,169756.0,1952.5,100.0,S,A,80513.0,6.0,92433.0
2023-03-22 09:19:03,600519.0,169934.0,1788.0,100.0,S,A,80516.0,6.0,92436.0
2023-03-22 09:19:06,600519.0,170259.0,1735.0,100.0,B,A,80517.0,6.0,92437.0
2023-03-22 09:19:10,600519.0,170743.0,1758.0,100.0,B,A,80520.0,6.0,92440.0
2023-03-22 09:19:11,600519.0,170747.0,1771.13,100.0,B,A,80521.0,6.0,92441.0
2023-03-22 09:19:13,600519.0,170992.0,1880.0,100.0,S,A,80522.0,6.0,92442.0
2023-03-22 09:19:15,600519.0,171262.0,1764.02,100.0,B,A,80523.0,6.0,92443.0
2023-03-22 09:19:16,600519.0,171432.0,1666.0,900.0,B,A,80525.0,6.0,92445.0
2023-03-22 09:19:17,600519.0,171463.0,1760.0,100.0,B,A,80526.0,6.0,92446.0
2023-03-22 09:19:18,600519.0,171650.0,1784.89,100.0,S,A,80527.0,6.0,92447.0
2023-03-22 09:19:22,600519.0,171432.0,1666.0,900.0,B,D,80529.0,6.0,92449.0
2023-03-22 09:19:23,600519.0,172113.0,1784.91,100.0,S,A,80530.0,6.0,92450.0
2023-03-22 09:19:25,600519.0,154221.0,1763.5,100.0,B,D,80531.0,6.0,92451.0
2023-03-22 09:19:26,600519.0,172517.0,1745.0,100.0,B,A,80533.0,6.0,92453.0
2023-03-22 09:19:27,600519.0,172604.0,1776.99,100.0,B,A,80534.0,6.0,92454.0
2023-03-22 09:19:28,600519.0,172670.0,1761.0,100.0,B,A,80535.0,6.0,92455.0
2023-03-22 09:19:30,600519.0,89730.0,1831.0,100.0,S,D,80536.0,6.0,92456.0
2023-03-22 09:19:33,600519.0,89650.0,1748.0,100.0,B,D,80537.0,6.0,92457.0
2023-03-22 09:19:35,600519.0,173430.0,1765.0,100.0,B,A,80538.0,6.0,92458.0
2023-03-22 09:19:37,600519.0,173789.0,1828.0,100.0,S,A,80539.0,6.0,92459.0
2023-03-22 09:19:40,600519.0,174086.0,1789.0,200.0,S,A,80542.0,6.0,92462.0
2023-03-22 09:19:44,600519.0,174557.0,1858.0,100.0,S,A,80544.0,6.0,92464.0
2023-03-22 09:19:45,600519.0,174661.0,1799.99,200.0,S,A,80545.0,6.0,92465.0
2023-03-22 09:19:48,600519.0,175066.0,1760.0,100.0,B,A,80547.0,6.0,92467.0
2023-03-22 09:19:51,600519.0,175339.0,1731.0,100.0,B,A,80548.0,6.0,92468.0
2023-03-22 09:19:52,600519.0,148473.0,1863.75,100.0,B,D,80550.0,6.0,92470.0
2023-03-22 09:19:53,600519.0,175586.0,1835.0,100.0,S,A,80551.0,6.0,92471.0
2023-03-22 09:19:54,600519.0,175738.0,1848.0,200.0,S,A,80553.0,6.0,92473.0
2023-03-22 09:19:55,600519.0,175887.0,1952.0,100.0,S,A,80554.0,6.0,92474.0
2023-03-22 09:19:56,600519.0,176086.0,1952.0,100.0,S,A,80555.0,6.0,92475.0
2023-03-22 09:19:57,600519.0,176156.0,1776.99,100.0,S,A,80556.0,6.0,92476.0
2023-03-22 09:19:59,600519.0,176462.0,1735.0,100.0,B,A,80557.0,6.0,92477.0
2023-03-22 09:20:00,600519.0,176728.0,1597.5,100.0,S,A,80559.0,6.0,92479.0
2023-03-22 09:20:01,600519.0,177264.0,1776.99,300.0,B,A,80563.0,6.0,92483.0
2023-03-22 09:20:02,600519.0,177341.0,1686.43,100.0,S,A,80565.0,6.0,92485.0
2023-03-22 09:20:03,600519.0,177726.0,1597.5,100.0,S,A,80570.0,6.0,92490.0
2023-03-22 09:20:04,600519.0,177835.0,1751.37,100.0,B,A,80572.0,6.0,92492.0
2023-03-22 09:20:06,600519.0,178027.0,1792.74,100.0,S,A,80573.0,6.0,92493.0
2023-03-22 09:20:09,600519.0,178574.0,1748.0,100.0,B,A,80575.0,6.0,92495.0
2023-03-22 09:20:10,600519.0,178599.0,1952.5,400.0,B,A,80576.0,6.0,92496.0
2023-03-22 09:20:11,600519.0,178796.0,1765.02,500.0,B,A,80578.0,6.0,92498.0
2023-03-22 09:20:12,600519.0,178996.0,1597.5,100.0,S,A,80582.0,6.0,92502.0
2023-03-22 09:20:14,600519.0,179218.0,1755.09,100.0,B,A,80583.0,6.0,92503.0
2023-03-22 09:20:15,600519.0,179358.0,1597.5,100.0,S,A,80588.0,6.0,92508.0
2023-03-22 09:20:18,600519.0,179686.0,1952.5,100.0,S,A,80589.0,6.0,92509.0
2023-03-22 09:20:19,600519.0,179850.0,1850.0,100.0,S,A,80594.0,6.0,92514.0
2023-03-22 09:20:20,600519.0,179970.0,1770.03,100.0,B,A,80595.0,6.0,92515.0
2023-03-22 09:20:23,600519.0,180275.0,1733.0,100.0,B,A,80598.0,6.0,92518.0
2023-03-22 09:20:24,600519.0,180420.0,1727.99,100.0,B,A,80599.0,6.0,92519.0
2023-03-22 09:20:26,600519.0,180683.0,1799.98,500.0,S,A,80602.0,6.0,92522.0
2023-03-22 09:20:28,600519.0,180886.0,1798.51,100.0,S,A,80603.0,6.0,92523.0
2023-03-22 09:20:30,600519.0,181244.0,1736.69,100.0,B,A,80605.0,6.0,92525.0
2023-03-22 09:20:33,600519.0,181635.0,1750.2,100.0,B,A,80606.0,6.0,92526.0
2023-03-22 09:20:35,600519.0,181849.0,1755.0,100.0,B,A,80608.0,6.0,92528.0
2023-03-22 09:20:36,600519.0,182003.0,1799.99,100.0,S,A,80609.0,6.0,92529.0
2023-03-22 09:20:41,600519.0,182667.0,1788.0,100.0,S,A,80610.0,6.0,92530.0
2023-03-22 09:20:42,600519.0,182888.0,1750.0,100.0,B,A,80612.0,6.0,92532.0
2023-03-22 09:20:44,600519.0,183080.0,1810.0,100.0,S,A,80613.0,6.0,92533.0
2023-03-22 09:20:45,600519.0,183149.0,1789.99,100.0,S,A,80614.0,6.0,92534.0
2023-03-22 09:20:46,600519.0,183294.0,1775.0,100.0,B,A,80616.0,6.0,92536.0
2023-03-22 09:20:49,600519.0,183833.0,1746.0,100.0,B,A,80617.0,6.0,92537.0
2023-03-22 09:20:50,600519.0,183873.0,1850.0,400.0,S,A,80618.0,6.0,92538.0
2023-03-22 09:20:51,600519.0,184103.0,1817.0,100.0,S,A,80619.0,6.0,92539.0
2023-03-22 09:20:54,600519.0,184451.0,1755.0,100.0,B,A,80620.0,6.0,92540.0
2023-03-22 09:20:57,600519.0,184944.0,1808.0,100.0,S,A,80623.0,6.0,92543.0
2023-03-22 09:20:58,600519.0,185077.0,1790.0,100.0,S,A,80625.0,6.0,92545.0
2023-03-22 09:20:59,600519.0,185239.0,1650.0,200.0,B,A,80626.0,6.0,92546.0
2023-03-22 09:21:00,600519.0,185443.0,1863.75,100.0,B,A,80630.0,6.0,92550.0
2023-03-22 09:21:01,600519.0,185465.0,1772.0,100.0,B,A,80631.0,6.0,92551.0
2023-03-22 09:21:03,600519.0,185874.0,1597.5,100.0,S,A,80633.0,6.0,92553.0
2023-03-22 09:21:05,600519.0,186128.0,1850.0,100.0,S,A,80635.0,6.0,92555.0
2023-03-22 09:21:07,600519.0,186321.0,1740.0,100.0,B,A,80636.0,6.0,92556.0
2023-03-22 09:21:10,600519.0,186860.0,1952.5,100.0,S,A,80637.0,6.0,92557.0
2023-03-22 09:21:12,600519.0,187202.0,1840.0,200.0,S,A,80638.0,6.0,92558.0
2023-03-22 09:21:14,600519.0,187480.0,1850.0,100.0,S,A,80640.0,6.0,92560.0
2023-03-22 09:21:17,600519.0,187864.0,1826.99,100.0,S,A,80641.0,6.0,92561.0
2023-03-22 09:21:18,600519.0,187952.0,1820.0,100.0,S,A,80642.0,6.0,92562.0
2023-03-22 09:21:20,600519.0,188190.0,1778.0,100.0,B,A,80643.0,6.0,92563.0
2023-03-22 09:21:21,600519.0,188471.0,1902.56,100.0,B,A,80650.0,6.0,92570.0
2023-03-22 09:21:22,600519.0,188600.0,1952.5,100.0,B,A,80651.0,6.0,92571.0
2023-03-22 09:21:24,600519.0,188927.0,1597.5,100.0,S,A,80655.0,6.0,92575.0
2023-03-22 09:21:25,600519.0,189014.0,1800.0,100.0,S,A,80657.0,6.0,92577.0
2023-03-22 09:21:27,600519.0,189361.0,1758.88,200.0,B,A,80658.0,6.0,92578.0
2023-03-22 09:21:28,600519.0,189511.0,1760.0,200.0,B,A,80660.0,6.0,92580.0
2023-03-22 09:21:29,600519.0,189615.0,1815.0,100.0,S,A,80661.0,6.0,92581.0
2023-03-22 09:21:30,600519.0,189811.0,1902.56,100.0,B,A,80662.0,6.0,92582.0
2023-03-22 09:21:31,600519.0,189955.0,1775.8,100.0,S,A,80663.0,6.0,92583.0
2023-03-22 09:21:32,600519.0,190080.0,1800.0,100.0,S,A,80665.0,6.0,92585.0
2023-03-22 09:21:33,600519.0,190260.0,1750.0,100.0,B,A,80667.0,6.0,92587.0
2023-03-22 09:21:34,600519.0,190402.0,1730.0,100.0,S,A,80669.0,6.0,92589.0
2023-03-22 09:21:38,600519.0,190911.0,1776.0,100.0,S,A,80671.0,6.0,92591.0
2023-03-22 09:21:39,600519.0,190972.0,1806.85,100.0,S,A,80672.0,6.0,92592.0
2023-03-22 09:21:40,600519.0,191139.0,1789.9,100.0,S,A,80673.0,6.0,92593.0
2023-03-22 09:21:41,600519.0,191367.0,1750.0,100.0,B,A,80674.0,6.0,92594.0
2023-03-22 09:21:42,600519.0,191559.0,1759.01,200.0,B,A,80675.0,6.0,92595.0
2023-03-22 09:21:43,600519.0,191712.0,1786.0,100.0,S,A,80676.0,6.0,92596.0
2023-03-22 09:21:44,600519.0,191723.0,1785.0,100.0,S,A,80677.0,6.0,92597.0
2023-03-22 09:21:46,600519.0,192160.0,1790.0,200.0,S,A,80679.0,6.0,92599.0
2023-03-22 09:21:47,600519.0,192272.0,1876.99,300.0,S,A,80681.0,6.0,92601.0
2023-03-22 09:21:48,600519.0,192359.0,1860.0,100.0,S,A,80682.0,6.0,92602.0
2023-03-22 09:21:49,600519.0,192500.0,1767.0,100.0,B,A,80683.0,6.0,92603.0
2023-03-22 09:21:50,600519.0,192752.0,1750.0,100.0,B,A,80685.0,6.0,92605.0
2023-03-22 09:21:52,600519.0,193214.0,1770.0,100.0,B,A,80687.0,6.0,92607.0
2023-03-22 09:21:53,600519.0,193273.0,1776.99,100.0,B,A,80688.0,6.0,92608.0
2023-03-22 09:21:54,600519.0,193514.0,1597.5,100.0,S,A,80692.0,6.0,92612.0
2023-03-22 09:21:57,600519.0,193916.0,1730.0,100.0,B,A,80695.0,6.0,92615.0
2023-03-22 09:21:58,600519.0,194034.0,1800.0,100.0,S,A,80697.0,6.0,92617.0
2023-03-22 09:21:59,600519.0,194191.0,1798.8,100.0,S,A,80698.0,6.0,92618.0
2023-03-22 09:22:00,600519.0,194397.0,1789.8,100.0,S,A,80702.0,6.0,92622.0
2023-03-22 09:22:03,600519.0,194861.0,1766.0,100.0,B,A,80704.0,6.0,92624.0
2023-03-22 09:22:06,600519.0,195333.0,1760.13,100.0,B,A,80706.0,6.0,92626.0
2023-03-22 09:22:08,600519.0,195539.0,1779.68,100.0,S,A,80707.0,6.0,92627.0
2023-03-22 09:22:10,600519.0,195914.0,1916.99,100.0,S,A,80708.0,6.0,92628.0
2023-03-22 09:22:11,600519.0,196096.0,1799.1,100.0,S,A,80710.0,6.0,92630.0
2023-03-22 09:22:12,600519.0,196105.0,1776.75,200.0,S,A,80711.0,6.0,92631.0
2023-03-22 09:22:14,600519.0,196467.0,1952.5,200.0,S,A,80712.0,6.0,92632.0
2023-03-22 09:22:15,600519.0,196772.0,1795.0,100.0,S,A,80714.0,6.0,92634.0
2023-03-22 09:22:16,600519.0,196903.0,1601.0,100.0,B,A,80715.0,6.0,92635.0
2023-03-22 09:22:19,600519.0,197295.0,1597.5,400.0,S,A,80716.0,6.0,92636.0
2023-03-22 09:22:21,600519.0,197688.0,1748.0,100.0,B,A,80717.0,6.0,92637.0
2023-03-22 09:22:22,600519.0,197762.0,1776.99,100.0,S,A,80718.0,6.0,92638.0
2023-03-22 09:22:24,600519.0,198145.0,1740.0,100.0,B,A,80719.0,6.0,92639.0
2023-03-22 09:22:27,600519.0,198572.0,1771.0,100.0,B,A,80721.0,6.0,92641.0
2023-03-22 09:22:28,600519.0,198770.0,1880.0,200.0,S,A,80722.0,6.0,92642.0
2023-03-22 09:22:29,600519.0,198850.0,1899.0,100.0,S,A,80724.0,6.0,92644.0
2023-03-22 09:22:34,600519.0,199771.0,1899.99,100.0,S,A,80725.0,6.0,92645.0
2023-03-22 09:22:35,600519.0,199972.0,1785.88,100.0,S,A,80727.0,6.0,92647.0
2023-03-22 09:22:36,600519.0,200013.0,1952.5,500.0,S,A,80728.0,6.0,92648.0
2023-03-22 09:22:41,600519.0,200941.0,1740.0,100.0,B,A,80729.0,6.0,92649.0
2023-03-22 09:22:47,600519.0,201919.0,1786.36,100.0,S,A,80730.0,6.0,92650.0
2023-03-22 09:22:49,600519.0,202272.0,1740.14,100.0,B,A,80731.0,6.0,92651.0
2023-03-22 09:22:50,600519.0,202440.0,1798.0,100.0,S,A,80732.0,6.0,92652.0
2023-03-22 09:22:51,600519.0,202702.0,1806.86,100.0,S,A,80734.0,6.0,92654.0
2023-03-22 09:22:52,600519.0,202870.0,1761.03,100.0,B,A,80736.0,6.0,92656.0
2023-03-22 09:22:53,600519.0,202994.0,1730.0,100.0,B,A,80737.0,6.0,92657.0
2023-03-22 09:22:54,600519.0,203230.0,1796.3,200.0,S,A,80740.0,6.0,92660.0
2023-03-22 09:22:55,600519.0,203269.0,1804.99,100.0,S,A,80741.0,6.0,92661.0
2023-03-22 09:22:57,600519.0,203565.0,1798.99,100.0,S,A,80742.0,6.0,92662.0
2023-03-22 09:23:00,600519.0,204139.0,1750.0,100.0,B,A,80743.0,6.0,92663.0
2023-03-22 09:23:02,600519.0,204584.0,1799.0,100.0,S,A,80744.0,6.0,92664.0
2023-03-22 09:23:10,600519.0,206025.0,1818.0,100.0,S,A,80745.0,6.0,92665.0
2023-03-22 09:23:11,600519.0,206159.0,1830.0,100.0,S,A,80746.0,6.0,92666.0
2023-03-22 09:23:13,600519.0,206675.0,1728.0,200.0,B,A,80748.0,6.0,92668.0
2023-03-22 09:23:14,600519.0,206809.0,1734.0,100.0,B,A,80749.0,6.0,92669.0
2023-03-22 09:23:15,600519.0,206931.0,1789.2,100.0,S,A,80752.0,6.0,92672.0
2023-03-22 09:23:16,600519.0,207186.0,1860.0,100.0,S,A,80753.0,6.0,92673.0
2023-03-22 09:23:17,600519.0,207444.0,1776.99,100.0,B,A,80758.0,6.0,92678.0
2023-03-22 09:23:19,600519.0,207759.0,1789.9,600.0,S,A,80759.0,6.0,92679.0
2023-03-22 09:23:20,600519.0,208006.0,1760.0,100.0,B,A,80760.0,6.0,92680.0
2023-03-22 09:23:23,600519.0,208496.0,1818.0,100.0,S,A,80761.0,6.0,92681.0
