SecurityID,TradingTime,TradePx,TradeAmount,TradeValue,OrderNo,OfferNo,TradeNo,ChannelCode,SBMark,SerialNo,SendingTime
600519,20230320095708670,1730.0,100,173000.0,524751,3017289,1691591,6,S,4596970,20230320095707
600519,20230320095708670,1730.0,100,173000.0,575561,3017289,1691592,6,S,4596971,20230320095707
600519,20230320095708670,1730.0,100,173000.0,600975,3017289,1691593,6,S,4596972,20230320095707
600519,20230320095710060,1731.0,100,173100.0,3019106,3015694,1692534,6,B,4599634,20230320095707
600519,20230320095710130,1731.0,100,173100.0,3019231,3017809,1692585,6,B,4599808,20230320095707
600519,20230320095710750,1730.18,100,173018.0,3018167,3019918,1692942,6,S,4600830,20230320095707
600519,20230320095710780,1730.0,100,173000.0,624076,3019944,1692959,6,S,4600872,20230320095707
600519,20230320095710780,1730.0,100,173000.0,630011,3019944,1692960,6,S,4600873,20230320095707
600519,20230320095710780,1730.0,100,173000.0,733452,3019956,1692965,6,S,4600895,20230320095707
600519,20230320095710850,1730.02,100,173002.0,3020011,3019993,1692989,6,B,4600984,20230320095707
600519,20230320095710850,1731.0,100,173100.0,3020011,3017809,1692990,6,B,4600985,20230320095707
600519,20230320095710890,1730.0,100,173000.0,734384,3020066,1693028,6,S,4601071,20230320095710
600519,20230320095710890,1730.0,100,173000.0,797001,3020066,1693029,6,S,4601072,20230320095710
600519,20230320095710890,1730.0,100,173000.0,986108,3020066,1693030,6,S,4601073,20230320095710
600519,20230320095710890,1730.0,100,173000.0,1308355,3020066,1693031,6,S,4601074,20230320095710
600519,20230320095710890,1730.0,100,173000.0,1489914,3020066,1693032,6,S,4601075,20230320095710
600519,20230320095710890,1730.0,100,173000.0,1529847,3020066,1693033,6,S,4601076,20230320095710
600519,20230320095710890,1730.0,300,519000.0,1543887,3020066,1693034,6,S,4601077,20230320095710
600519,20230320095710890,1730.0,100,173000.0,1669619,3020066,1693035,6,S,4601078,20230320095710
600519,20230320095710890,1730.0,100,173000.0,1682231,3020066,1693036,6,S,4601079,20230320095710
600519,20230320095710890,1730.0,100,173000.0,1871248,3020066,1693037,6,S,4601080,20230320095710
600519,20230320095710890,1730.0,300,519000.0,1926329,3020066,1693038,6,S,4601081,20230320095710
600519,20230320095710890,1730.0,100,173000.0,1941198,3020066,1693039,6,S,4601082,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2104145,3020066,1693040,6,S,4601083,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2144934,3020066,1693041,6,S,4601084,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2151303,3020066,1693042,6,S,4601085,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2159474,3020066,1693043,6,S,4601086,20230320095710
600519,20230320095710890,1730.0,300,519000.0,2371977,3020066,1693044,6,S,4601087,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2400711,3020066,1693045,6,S,4601088,20230320095710
600519,20230320095710890,1730.0,300,519000.0,2489567,3020066,1693046,6,S,4601089,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2499276,3020066,1693047,6,S,4601090,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2499646,3020066,1693048,6,S,4601091,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2537314,3020066,1693049,6,S,4601092,20230320095710
600519,20230320095710890,1730.0,1000,1730000.0,2539098,3020066,1693050,6,S,4601093,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2559843,3020066,1693051,6,S,4601094,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2577331,3020066,1693052,6,S,4601095,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2577879,3020066,1693053,6,S,4601096,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2590510,3020066,1693054,6,S,4601097,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2604304,3020066,1693055,6,S,4601098,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2606584,3020066,1693056,6,S,4601099,20230320095710
600519,20230320095710890,1730.0,300,519000.0,2662809,3020066,1693057,6,S,4601100,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2695728,3020066,1693058,6,S,4601101,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2699461,3020066,1693059,6,S,4601102,20230320095710
600519,20230320095710890,1730.0,100,173000.0,2705996,3020066,1693060,6,S,4601103,20230320095710
600519,20230320095711040,1730.0,100,173000.0,2711056,3020219,1693187,6,S,4601375,20230320095710
600519,20230320095712380,1730.01,100,173001.0,3021310,3021929,1694356,6,S,4604189,20230320095710
600519,20230320095712770,1730.01,100,173001.0,3022041,3022440,1694738,6,S,4605071,20230320095710
600519,20230320095714010,1731.0,100,173100.0,3023813,3018189,1695568,6,B,4607348,20230320095713
600519,20230320095714360,1730.0,100,173000.0,2711056,3024203,1695769,6,S,4607913,20230320095713
600519,20230320095714380,1730.0,100,173000.0,2728792,3024244,1695798,6,S,4607984,20230320095713
600519,20230320095714380,1730.0,100,173000.0,2741621,3024244,1695799,6,S,4607985,20230320095713
600519,20230320095714380,1730.0,100,173000.0,2767459,3024244,1695800,6,S,4607986,20230320095713
600519,20230320095714380,1730.0,100,173000.0,2788845,3024245,1695801,6,S,4607987,20230320095713
600519,20230320095714410,1730.0,100,173000.0,2801282,3024281,1695831,6,S,4608044,20230320095713
600519,20230320095714410,1730.0,100,173000.0,2818103,3024282,1695832,6,S,4608046,20230320095713
600519,20230320095714410,1730.0,100,173000.0,2827055,3024284,1695833,6,S,4608051,20230320095713
600519,20230320095714410,1730.0,400,692000.0,2827055,3024285,1695834,6,S,4608052,20230320095713
600519,20230320095715830,1730.0,500,865000.0,2827055,3025917,1696800,6,S,4610643,20230320095713
600519,20230320095716380,1730.01,100,173001.0,3026555,3024520,1697177,6,B,4611639,20230320095713
600519,20230320095716670,1730.01,100,173001.0,3027025,3025579,1697478,6,B,4612288,20230320095713
600519,20230320095716720,1730.0,6000,10380000.0,2827055,3027100,1697531,6,S,4612394,20230320095713
600519,20230320095717670,1730.0,100,173000.0,2827055,3028166,1698112,6,S,4614029,20230320095716
600519,20230320095718400,1730.0,100,173000.0,2827055,3028895,1698417,6,S,4615163,20230320095716
600519,20230320095719070,1730.0,100,173000.0,2827055,3029618,1698809,6,S,4616282,20230320095716
600519,20230320095719630,1730.0,800,1384000.0,2827055,3030191,1699109,6,S,4617190,20230320095716
600519,20230320095719760,1730.0,100,173000.0,2827055,3030317,1699166,6,S,4617376,20230320095716
600519,20230320095719950,1731.0,100,173100.0,3030481,3018555,1699229,6,B,4617639,20230320095719
600519,20230320095720890,1730.2,200,346040.0,3030685,3031499,1699709,6,S,4619199,20230320095719
600519,20230320095720890,1730.0,200,346000.0,2827055,3031499,1699710,6,S,4619200,20230320095719
600519,20230320095720890,1730.0,300,519000.0,2827055,3031500,1699711,6,S,4619201,20230320095719
600519,20230320095720890,1730.0,600,1038000.0,2827055,3031501,1699712,6,S,4619202,20230320095719
600519,20230320095721710,1730.0,100,173000.0,2827055,3032374,1700149,6,S,4620519,20230320095719
600519,20230320095722210,1730.0,100,173000.0,2827055,3032951,1700432,6,S,4621385,20230320095719
600519,20230320095724990,1730.0,200,346000.0,2827055,3035887,1702069,6,S,4625896,20230320095722
600519,20230320095725030,1731.0,100,173100.0,3035949,3019133,1702098,6,B,4625980,20230320095722
600519,20230320095725280,1730.01,100,173001.0,3036006,3036287,1702382,6,S,4626571,20230320095722
600519,20230320095725720,1730.0,300,519000.0,2827055,3036773,1702592,6,S,4627271,20230320095722
600519,20230320095725720,1730.0,100,173000.0,2832627,3036773,1702593,6,S,4627272,20230320095722
600519,20230320095725720,1730.0,100,173000.0,2847043,3036773,1702594,6,S,4627273,20230320095722
600519,20230320095725720,1730.0,100,173000.0,2856265,3036773,1702595,6,S,4627274,20230320095722
600519,20230320095725720,1730.0,100,173000.0,2879850,3036773,1702596,6,S,4627275,20230320095722
600519,20230320095725720,1730.0,100,173000.0,2881795,3036773,1702597,6,S,4627276,20230320095722
600519,20230320095725720,1730.0,100,173000.0,2899392,3036773,1702598,6,S,4627277,20230320095722
600519,20230320095725720,1730.0,100,173000.0,2918862,3036773,1702599,6,S,4627278,20230320095722
600519,20230320095727630,1730.01,100,173001.0,3037391,3038614,1703408,6,S,4630143,20230320095725
600519,20230320095728060,1730.01,200,346002.0,3038284,3039121,1703662,6,S,4630891,20230320095725
600519,20230320095728830,1731.0,100,173100.0,3039996,3019205,1704130,6,B,4632237,20230320095725
600519,20230320095728830,1731.0,100,173100.0,3039996,3033432,1704131,6,B,4632238,20230320095725
600519,20230320095729950,1730.0,100,173000.0,2921030,3041287,1704812,6,S,4634132,20230320095728
600519,20230320095729950,1730.0,100,173000.0,2927384,3041287,1704813,6,S,4634133,20230320095728
600519,20230320095729950,1730.0,100,173000.0,2932517,3041287,1704814,6,S,4634134,20230320095728
600519,20230320095729950,1730.0,100,173000.0,2945734,3041287,1704815,6,S,4634135,20230320095728
600519,20230320095729950,1730.0,100,173000.0,2952374,3041287,1704816,6,S,4634136,20230320095728
600519,20230320095729950,1730.0,100,173000.0,2954346,3041287,1704817,6,S,4634137,20230320095728
600519,20230320095729950,1730.0,100,173000.0,2955568,3041287,1704818,6,S,4634138,20230320095728
600519,20230320095729950,1730.0,400,692000.0,2957527,3041287,1704819,6,S,4634139,20230320095728
600519,20230320095729970,1730.0,100,173000.0,2957527,3041314,1704827,6,S,4634171,20230320095728
600519,20230320095729970,1730.0,100,173000.0,2963727,3041314,1704828,6,S,4634172,20230320095728
600519,20230320095730350,1731.0,100,173100.0,3041769,3036618,1705022,6,B,4634833,20230320095728
600519,20230320095730470,1731.0,100,173100.0,3041893,3036944,1705089,6,B,4635038,20230320095728
600519,20230320095730640,1730.0,100,173000.0,2966203,3042072,1705155,6,S,4635282,20230320095728
600519,20230320095730640,1730.0,100,173000.0,2978619,3042072,1705156,6,S,4635283,20230320095728
600519,20230320095731820,1730.0,100,173000.0,2990557,3043305,1705826,6,S,4637209,20230320095728
600519,20230320095731820,1730.0,100,173000.0,3007211,3043305,1705827,6,S,4637210,20230320095728
600519,20230320095732080,1730.0,100,173000.0,3007211,3043568,1705949,6,S,4637614,20230320095731
600519,20230320095732080,1730.0,100,173000.0,3007211,3043583,1705961,6,S,4637638,20230320095731
600519,20230320095732270,1731.0,100,173100.0,3043755,3036944,1706052,6,B,4637904,20230320095731
600519,20230320095733550,1730.0,100,173000.0,3007211,3045209,1706761,6,S,4640081,20230320095731
600519,20230320095735800,1730.01,100,173001.0,3047451,3047571,1707910,6,S,4643743,20230320095734
600519,20230320095736060,1730.0,100,173000.0,3007211,3047799,1708010,6,S,4644076,20230320095734
600519,20230320095736880,1730.0,100,173000.0,3007211,3048696,1708485,6,S,4645464,20230320095734
600519,20230320095737830,1730.0,200,346000.0,3007211,3049705,1708993,6,S,4646988,20230320095734
600519,20230320095738910,1730.0,100,173000.0,3007211,3050799,1709571,6,S,4648710,20230320095737
600519,20230320095739040,1730.0,100,173000.0,3007211,3050955,1709663,6,S,4648938,20230320095737
600519,20230320095740610,1730.99,100,173099.0,3052661,3045559,1710647,6,B,4651541,20230320095737
600519,20230320095741080,1731.0,100,173100.0,3053194,3043618,1710987,6,B,4652365,20230320095740
600519,20230320095741940,1730.01,100,173001.0,3052459,3054284,1711673,6,S,4654133,20230320095740
600519,20230320095741960,1730.01,100,173001.0,3052900,3054289,1711675,6,S,4654139,20230320095740
600519,20230320095742030,1730.0,100,173000.0,3009018,3054363,1711708,6,S,4654243,20230320095740
600519,20230320095742320,1730.0,100,173000.0,3018427,3054756,1711902,6,S,4654844,20230320095740
600519,20230320095743300,1730.0,400,692000.0,3018427,3055955,1712649,6,S,4656793,20230320095740
600519,20230320095743300,1730.0,100,173000.0,3019854,3055955,1712650,6,S,4656794,20230320095740
600519,20230320095743520,1730.97,100,173097.0,3056181,3055885,1712785,6,B,4657168,20230320095740
600519,20230320095744060,1730.99,100,173099.0,3056219,3056973,1713210,6,S,4658340,20230320095743
600519,20230320095744660,1730.99,100,173099.0,3057627,3057349,1713531,6,B,4659307,20230320095743
600519,20230320095745790,1731.0,100,173100.0,3059001,3047357,1714284,6,B,4661405,20230320095743
600519,20230320095746640,1730.59,100,173059.0,3060102,3060107,1714880,6,S,4663057,20230320095743
600519,20230320095747720,1730.02,100,173002.0,3060975,3061386,1715547,6,S,4664925,20230320095746
600519,20230320095747750,1730.01,100,173001.0,3056050,3061430,1715579,6,S,4664993,20230320095746
600519,20230320095748030,1730.0,100,173000.0,3020186,3061764,1715797,6,S,4665502,20230320095746
600519,20230320095748080,1730.01,100,173001.0,3061818,3061551,1715828,6,B,4665571,20230320095746
600519,20230320095749850,1730.01,100,173001.0,3063952,3062790,1716965,6,B,4668734,20230320095746
600519,20230320095750110,1731.0,100,173100.0,3064229,3049522,1717085,6,B,4669092,20230320095749
600519,20230320095750940,1730.16,100,173016.0,3063952,3065180,1717655,6,S,4670461,20230320095749
600519,20230320095750940,1730.16,100,173016.0,3063952,3065181,1717656,6,S,4670462,20230320095749
600519,20230320095750940,1730.16,100,173016.0,3063952,3065183,1717657,6,S,4670465,20230320095749
600519,20230320095751030,1730.16,100,173016.0,3063952,3065261,1717693,6,S,4670569,20230320095749
600519,20230320095751060,1730.01,100,173001.0,3064015,3065322,1717739,6,S,4670650,20230320095749
600519,20230320095752090,1730.01,100,173001.0,3066439,3065326,1718342,6,B,4672411,20230320095749
600519,20230320095752590,1730.01,100,173001.0,3067094,3065327,1718664,6,B,4673353,20230320095749
600519,20230320095752690,1730.01,100,173001.0,3067198,3065328,1718735,6,B,4673529,20230320095749
600519,20230320095753050,1730.01,100,173001.0,3067578,3065390,1718958,6,B,4674137,20230320095752
600519,20230320095753050,1730.01,100,173001.0,3067578,3065391,1718959,6,B,4674138,20230320095752
600519,20230320095755540,1730.0,100,173000.0,3020186,3070236,1720322,6,S,4678360,20230320095752
600519,20230320095756720,1730.01,100,173001.0,3070922,3071554,1721016,6,S,4680490,20230320095755
600519,20230320095756720,1730.01,100,173001.0,3071287,3071554,1721017,6,S,4680491,20230320095755
600519,20230320095756720,1730.0,100,173000.0,3021447,3071554,1721018,6,S,4680492,20230320095755
600519,20230320095758580,1731.0,100,173100.0,3073537,3049572,1722217,6,B,4683589,20230320095755
600519,20230320095758880,1730.0,100,173000.0,3025210,3073822,1722351,6,S,4684026,20230320095758
600519,20230320095759070,1731.0,100,173100.0,3074003,3055163,1722450,6,B,4684322,20230320095758
600519,20230320095759880,1730.01,100,173001.0,3074227,3074865,1722939,6,S,4685647,20230320095758
600519,20230320095800410,1730.99,200,346198.0,3075519,3075324,1723216,6,B,4686654,20230320095758
600519,20230320095800410,1731.0,600,1038600.0,3075519,3061649,1723217,6,B,4686655,20230320095758
600519,20230320095800620,1730.01,100,173001.0,3074252,3075800,1723346,6,S,4687097,20230320095758
600519,20230320095800620,1730.01,100,173001.0,3074787,3075812,1723353,6,S,4687111,20230320095758
600519,20230320095800770,1730.07,100,173007.0,3075977,3075851,1723442,6,B,4687362,20230320095758
600519,20230320095801010,1730.01,100,173001.0,3074889,3076307,1723640,6,S,4687833,20230320095758
600519,20230320095801330,1730.01,100,173001.0,3076579,3076683,1723813,6,S,4688371,20230320095758
600519,20230320095801760,1730.01,100,173001.0,3077127,3077140,1724029,6,S,4689087,20230320095758
600519,20230320095801900,1731.0,100,173100.0,3077279,3061649,1724099,6,B,4689290,20230320095801
600519,20230320095802010,1731.0,100,173100.0,3077456,3063930,1724171,6,B,4689587,20230320095801
600519,20230320095802010,1731.0,100,173100.0,3077456,3067686,1724172,6,B,4689588,20230320095801
600519,20230320095802010,1731.0,100,173100.0,3077456,3068333,1724173,6,B,4689589,20230320095801
600519,20230320095802400,1730.01,100,173001.0,3077127,3077912,1724389,6,S,4690295,20230320095801
600519,20230320095802500,1730.01,100,173001.0,3077634,3078034,1724434,6,S,4690484,20230320095801
600519,20230320095803060,1731.02,100,173102.0,3078069,3078775,1724849,6,S,4691610,20230320095801
600519,20230320095804430,1731.02,100,173102.0,3078069,3080379,1725857,6,S,4694278,20230320095801
600519,20230320095805020,1731.23,400,692492.0,3081038,2973736,1726222,6,B,4695297,20230320095804
600519,20230320095805060,1730.01,100,173001.0,3079297,3081082,1726255,6,S,4695371,20230320095804
600519,20230320095806700,1730.01,100,173001.0,3081150,3082899,1727106,6,S,4698241,20230320095804
600519,20230320095806870,1731.0,100,173100.0,3083118,3081570,1727213,6,B,4698568,20230320095804
600519,20230320095806870,1731.0,100,173100.0,3083118,3082399,1727214,6,B,4698569,20230320095804
600519,20230320095808070,1730.1,100,173010.0,3083349,3084505,1727978,6,S,4700703,20230320095807
600519,20230320095808690,1731.01,100,173101.0,3084711,3085190,1728332,6,S,4701751,20230320095807
600519,20230320095808910,1730.03,100,173003.0,3084712,3085461,1728485,6,S,4702134,20230320095807
600519,20230320095809310,1731.02,100,173102.0,3085989,3082582,1728712,6,B,4702893,20230320095807
600519,20230320095811090,1731.23,38,65786.74,3088261,2973736,1730006,6,B,4706524,20230320095810
600519,20230320095811090,1731.23,362,626705.26,3088261,2980765,1730007,6,B,4706525,20230320095810
600519,20230320095811110,1731.23,238,412032.74,3088276,2980765,1730015,6,B,4706546,20230320095810
600519,20230320095811110,1731.23,100,173123.0,3088276,3017161,1730016,6,B,4706547,20230320095810
600519,20230320095811110,1731.23,100,173123.0,3088276,3018190,1730017,6,B,4706548,20230320095810
600519,20230320095811110,1731.23,62,107336.26,3088276,3018700,1730018,6,B,4706549,20230320095810
600519,20230320095811410,1731.23,38,65786.74,3088648,3018700,1730181,6,B,4707116,20230320095810
600519,20230320095811410,1731.23,300,519369.0,3088648,3085530,1730182,6,B,4707117,20230320095810
600519,20230320095812010,1731.56,100,173156.0,3089244,2982063,1730595,6,B,4708127,20230320095810
600519,20230320095812160,1731.25,400,692500.0,3088648,3089459,1730743,6,S,4708473,20230320095810
600519,20230320095812470,1731.25,62,107337.5,3088648,3089874,1730990,6,S,4709202,20230320095810
600519,20230320095812470,1731.24,38,65787.12,3089310,3089874,1730991,6,S,4709203,20230320095810
600519,20230320095814800,1731.24,62,107336.88,3089310,3092583,1732563,6,S,4713567,20230320095813
600519,20230320095815340,1731.04,100,173104.0,3088217,3093266,1732976,6,S,4714571,20230320095813
600519,20230320095816570,1731.04,100,173104.0,3094055,3094702,1734002,6,S,4717060,20230320095813
600519,20230320095816570,1731.02,300,519306.0,3085989,3094702,1734003,6,S,4717061,20230320095813
600519,20230320095816570,1731.23,100,173123.0,3094708,3092583,1734004,6,B,4717069,20230320095813
600519,20230320095817060,1731.23,100,173123.0,3095265,3092583,1734234,6,B,4717858,20230320095816
600519,20230320095817330,1731.23,38,65786.74,3095586,3092583,1734414,6,B,4718365,20230320095816
600519,20230320095817330,1731.23,100,173123.0,3095586,3092608,1734415,6,B,4718366,20230320095816
600519,20230320095817390,1731.24,100,173124.0,3095615,3095691,1734449,6,S,4718517,20230320095816
600519,20230320095818150,1731.24,100,173124.0,3095615,3096616,1735146,6,S,4720093,20230320095816
600519,20230320095819910,1731.23,62,107336.26,3095586,3098668,1736375,6,S,4723385,20230320095819
600519,20230320095820800,1731.23,38,65786.74,3099688,3098668,1736966,6,B,4725123,20230320095819
600519,20230320095820800,1731.23,100,173123.0,3099688,3099165,1736967,6,B,4725124,20230320095819
600519,20230320095820800,1731.23,100,173123.0,3099688,3099251,1736968,6,B,4725125,20230320095819
600519,20230320095820800,1731.23,162,280459.26,3099688,3099283,1736969,6,B,4725126,20230320095819
600519,20230320095823080,1731.23,200,346246.0,3102159,3099283,1738475,6,B,4729019,20230320095822
600519,20230320095823190,1731.23,200,346246.0,3102278,3099283,1738510,6,B,4729213,20230320095822
600519,20230320095824770,1731.23,100,173123.0,3104060,3099283,1739520,6,B,4732021,20230320095822
600519,20230320095826090,1731.23,100,173123.0,3105194,3099283,1740099,6,B,4733787,20230320095825
600519,20230320095826720,1731.23,100,173123.0,3105871,3099283,1740560,6,B,4734926,20230320095825
600519,20230320095826880,1731.23,100,173123.0,3106024,3099283,1740629,6,B,4735148,20230320095825
600519,20230320095827420,1731.23,200,346246.0,3106533,3099283,1740898,6,B,4735926,20230320095825
600519,20230320095828330,1731.22,100,173122.0,3107475,3107320,1741446,6,B,4737409,20230320095825
600519,20230320095829300,1731.23,100,173123.0,3108546,3099283,1742041,6,B,4739029,20230320095828
600519,20230320095829730,1731.23,100,173123.0,3109023,3099283,1742286,6,B,4739761,20230320095828
600519,20230320095829990,1731.23,38,65786.74,3109264,3099283,1742398,6,B,4740115,20230320095828
600519,20230320095829990,1731.23,62,107336.26,3109264,3103302,1742399,6,B,4740116,20230320095828
600519,20230320095831040,1731.23,38,65786.74,3110432,3103302,1743191,6,B,4741990,20230320095828
600519,20230320095831040,1731.23,62,107336.26,3110432,3105040,1743192,6,B,4741991,20230320095828
600519,20230320095831240,1731.23,138,238909.74,3110678,3105040,1743354,6,B,4742395,20230320095828
600519,20230320095831240,1731.23,62,107336.26,3110678,3110156,1743355,6,B,4742396,20230320095828
600519,20230320095832160,1731.23,100,173123.0,3111703,3110156,1744013,6,B,4744049,20230320095831
600519,20230320095833220,1731.23,100,173123.0,3112825,3110156,1744770,6,B,4745969,20230320095831
600519,20230320095835470,1731.23,100,173123.0,3115247,3110156,1746033,6,B,4749744,20230320095834
600519,20230320095836580,1731.14,100,173114.0,3102973,3116429,1746673,6,S,4751598,20230320095834
600519,20230320095836630,1731.07,100,173107.0,3116493,3116429,1746738,6,B,4751707,20230320095834
600519,20230320095838330,1731.07,100,173107.0,3118187,3116429,1747622,6,B,4754375,20230320095837
600519,20230320095838330,1731.23,600,1038738.0,3118187,3110156,1747623,6,B,4754376,20230320095837
600519,20230320095838550,1731.23,100,173123.0,3118394,3110156,1747872,6,B,4754793,20230320095837
600519,20230320095838840,1731.23,100,173123.0,3118688,3110156,1748046,6,B,4755254,20230320095837
600519,20230320095840010,1731.06,100,173106.0,3111734,3119782,1748762,6,S,4757071,20230320095837
600519,20230320095840010,1731.05,100,173105.0,3103291,3119782,1748763,6,S,4757072,20230320095837
600519,20230320095840010,1731.04,100,173104.0,3094869,3119782,1748764,6,S,4757073,20230320095837
600519,20230320095840010,1731.02,200,346204.0,3085989,3119782,1748765,6,S,4757074,20230320095837
600519,20230320095840010,1731.02,200,346204.0,3091945,3119782,1748766,6,S,4757075,20230320095837
600519,20230320095840010,1731.02,100,173102.0,3092834,3119782,1748767,6,S,4757076,20230320095837
600519,20230320095840010,1731.0,100,173100.0,3089884,3119782,1748768,6,S,4757077,20230320095837
600519,20230320095840010,1731.0,100,173100.0,3103362,3119782,1748769,6,S,4757078,20230320095837
600519,20230320095840010,1731.0,100,173100.0,3111440,3119782,1748770,6,S,4757079,20230320095837
600519,20230320095840020,1731.0,500,865500.0,3119795,3119782,1748775,6,B,4757097,20230320095837
600519,20230320095840660,1731.0,100,173100.0,3120368,3119782,1749034,6,B,4757983,20230320095837
600519,20230320095840680,1731.0,100,173100.0,3120403,3119782,1749048,6,B,4758033,20230320095837
600519,20230320095840860,1731.0,200,346200.0,3120570,3119782,1749172,6,B,4758320,20230320095840
600519,20230320095841410,1731.05,100,173105.0,3121068,3121010,1749408,6,B,4759108,20230320095840
600519,20230320095841750,1731.06,100,173106.0,3121414,3119977,1749577,6,B,4759617,20230320095840
600519,20230320095843470,1730.13,100,173013.0,3095100,3123151,1750494,6,S,4762297,20230320095840
600519,20230320095847160,1731.0,100,173100.0,3125139,3126879,1752638,6,S,4768116,20230320095846
600519,20230320095847160,1731.07,100,173107.0,3126883,3123683,1752639,6,B,4768127,20230320095846
600519,20230320095849920,1730.13,100,173013.0,3129700,3128572,1754259,6,B,4772684,20230320095849
600519,20230320095849920,1730.13,100,173013.0,3129700,3128582,1754260,6,B,4772685,20230320095849
600519,20230320095851450,1731.07,100,173107.0,3131121,3123683,1755042,6,B,4774837,20230320095849
600519,20230320095852560,1731.23,100,173123.0,3132188,3110156,1755661,6,B,4776604,20230320095849
600519,20230320095855990,1731.0,100,173100.0,3135642,3133397,1757417,6,B,4781871,20230320095855
600519,20230320095856270,1731.0,100,173100.0,3135903,3134617,1757577,6,B,4782285,20230320095855
600519,20230320095856310,1731.0,100,173100.0,3135941,3134617,1757604,6,B,4782328,20230320095855
600519,20230320095857990,1731.23,200,346246.0,3137623,3110156,1758479,6,B,4784926,20230320095855
600519,20230320095858030,1730.14,100,173014.0,3135586,3137656,1758502,6,S,4784980,20230320095855
600519,20230320095858030,1730.13,100,173013.0,3129733,3137656,1758503,6,S,4784981,20230320095855
600519,20230320095858030,1730.13,100,173013.0,3134455,3137656,1758504,6,S,4784982,20230320095855
600519,20230320095858030,1730.13,100,173013.0,3135485,3137656,1758505,6,S,4784983,20230320095855
600519,20230320095858030,1730.13,100,173013.0,3135956,3137656,1758506,6,S,4784984,20230320095855
600519,20230320095858120,1731.23,38,65786.74,3137738,3110156,1758555,6,B,4785114,20230320095855
600519,20230320095858120,1731.23,62,107336.26,3137738,3118732,1758556,6,B,4785115,20230320095855
600519,20230320095858810,1730.14,100,173014.0,3137834,3138459,1758890,6,S,4786218,20230320095855
600519,20230320095858920,1730.13,100,173013.0,3138562,3138459,1758936,6,B,4786375,20230320095858
600519,20230320095900740,1731.23,38,65786.74,3140453,3118732,1760086,6,B,4789409,20230320095858
600519,20230320095900740,1731.23,100,173123.0,3140453,3135733,1760087,6,B,4789410,20230320095858
600519,20230320095900740,1731.23,100,173123.0,3140453,3136730,1760088,6,B,4789411,20230320095858
600519,20230320095902050,1731.23,100,173123.0,3140453,3141909,1761046,6,S,4791797,20230320095901
600519,20230320095902710,1731.23,31,53668.13,3140453,3142770,1761582,6,S,4793090,20230320095901
600519,20230320095904580,1731.23,31,53668.13,3140453,3145175,1763189,6,S,4796739,20230320095901
600519,20230320095904580,1731.23,100,173123.0,3142596,3145175,1763190,6,S,4796740,20230320095901
600519,20230320095904580,1731.0,100,173100.0,3139485,3145175,1763191,6,S,4796741,20230320095901
600519,20230320095904580,1730.21,69,119384.49,3140514,3145175,1763192,6,S,4796742,20230320095901
600519,20230320095907450,1731.66,100,173166.0,3148662,2970207,1765329,6,B,4802362,20230320095904
600519,20230320095907970,1731.66,100,173166.0,3149314,2970207,1765766,6,B,4803421,20230320095907
600519,20230320095908300,1731.66,100,173166.0,3149686,2970207,1765970,6,B,4803964,20230320095907
600519,20230320095908400,1731.66,100,173166.0,3149785,2970207,1766002,6,B,4804117,20230320095907
600519,20230320095909020,1731.5,100,173150.0,3150402,3149792,1766354,6,B,4805034,20230320095907
600519,20230320095910620,1731.66,100,173166.0,3152341,2970210,1767439,6,B,4807983,20230320095907
600519,20230320095910920,1731.66,200,346332.0,3152683,2970223,1767739,6,B,4808647,20230320095910
600519,20230320095911460,1731.02,100,173102.0,3151869,3153283,1768101,6,S,4809611,20230320095910
600519,20230320095912210,1731.66,100,173166.0,3154107,2970223,1768745,6,B,4811003,20230320095910
600519,20230320095912600,1731.18,100,173118.0,3154561,3154321,1769002,6,B,4811693,20230320095910
600519,20230320095912610,1731.66,100,173166.0,3154577,2970223,1769007,6,B,4811713,20230320095910
600519,20230320095913400,1731.66,100,173166.0,3155514,2970223,1769672,6,B,4813175,20230320095910
600519,20230320095913600,1731.66,100,173166.0,3155829,2970223,1769902,6,B,4813719,20230320095910
600519,20230320095914270,1731.66,100,173166.0,3156505,2970233,1770362,6,B,4814896,20230320095913
600519,20230320095914630,1731.66,100,173166.0,3156891,2970233,1770583,6,B,4815517,20230320095913
600519,20230320095916930,1731.66,100,173166.0,3159501,2970233,1772514,6,B,4820062,20230320095916
600519,20230320095916940,1731.66,100,173166.0,3159514,2970235,1772521,6,B,4820076,20230320095916
600519,20230320095916940,1731.66,100,173166.0,3159517,2970733,1772523,6,B,4820080,20230320095916
