TradingTime,SecurityID,CommissionOrderNo,CommissionPx,COmmissionAmount,TradeMark,OrderCategory,CommissionNo,ChannelNo,SerialNo
2023-03-20 10:11:31,600519.0,4011794.0,1730.0,100.0,B,A,3909607.0,6.0,6182941.0
2023-03-20 10:11:32,600519.0,4012852.0,1736.01,300.0,B,A,3910636.0,6.0,6184679.0
2023-03-20 10:11:33,600519.0,4012852.0,1736.01,100.0,B,D,3911947.0,6.0,6186729.0
2023-03-20 10:11:34,600519.0,4015023.0,1690.0,100.0,B,A,3913025.0,6.0,6188361.0
2023-03-20 10:11:35,600519.0,4015589.0,1736.49,500.0,S,A,3913670.0,6.0,6189289.0
2023-03-20 10:11:36,600519.0,4017774.0,1736.0,500.0,B,A,3916032.0,6.0,6192731.0
2023-03-20 10:11:37,600519.0,4018753.0,1717.0,100.0,B,A,3917106.0,6.0,6194278.0
2023-03-20 10:11:38,600519.0,4019590.0,1736.49,100.0,S,A,3917982.0,6.0,6195650.0
2023-03-20 10:11:39,600519.0,4020567.0,1736.49,100.0,S,A,3918946.0,6.0,6197191.0
2023-03-20 10:11:40,600519.0,4017940.0,1736.0,100.0,B,D,3919958.0,6.0,6198705.0
2023-03-20 10:11:41,600519.0,4022641.0,1736.0,100.0,B,A,3921181.0,6.0,6200506.0
2023-03-20 10:11:42,600519.0,4023519.0,1736.0,100.0,B,A,3922011.0,6.0,6201859.0
2023-03-20 10:11:43,600519.0,3383706.0,1737.81,100.0,S,D,3923858.0,6.0,6204634.0
2023-03-20 10:11:44,600519.0,4023519.0,1736.0,100.0,B,D,3924579.0,6.0,6205634.0
2023-03-20 10:11:45,600519.0,4027352.0,1736.0,100.0,B,A,3925974.0,6.0,6207755.0
2023-03-20 10:11:47,600519.0,3415469.0,1760.0,200.0,S,D,3928398.0,6.0,6211326.0
2023-03-20 10:11:48,600519.0,4021885.0,1736.0,100.0,B,D,3929358.0,6.0,6212944.0
2023-03-20 10:11:49,600519.0,4031765.0,1730.1,100.0,B,A,3930504.0,6.0,6214703.0
2023-03-20 10:11:50,600519.0,4032890.0,1735.76,200.0,B,A,3931681.0,6.0,6216516.0
2023-03-20 10:11:51,600519.0,2275158.0,1744.49,100.0,S,D,3932681.0,6.0,6217929.0
2023-03-20 10:11:52,600519.0,4034926.0,1721.98,100.0,B,A,3933851.0,6.0,6219700.0
2023-03-20 10:11:53,600519.0,4035593.0,1736.49,100.0,B,A,3934581.0,6.0,6220767.0
2023-03-20 10:11:54,600519.0,4036939.0,1737.0,200.0,S,A,3936003.0,6.0,6222917.0
2023-03-20 10:11:55,600519.0,4035573.0,1736.02,200.0,B,D,3936875.0,6.0,6224218.0
2023-03-20 10:11:56,600519.0,3950198.0,1744.88,100.0,S,D,3938186.0,6.0,6226261.0
2023-03-20 10:11:57,600519.0,4039450.0,1737.0,100.0,S,A,3938522.0,6.0,6226802.0
2023-03-20 10:11:58,600519.0,4041185.0,1737.0,100.0,S,A,3940419.0,6.0,6229712.0
2023-03-20 10:11:59,600519.0,4042489.0,1830.0,100.0,S,A,3941790.0,6.0,6231754.0
2023-03-20 10:12:00,600519.0,4043728.0,1737.0,100.0,S,A,3942875.0,6.0,6233648.0
2023-03-20 10:12:01,600519.0,4044698.0,1766.0,200.0,S,A,3943819.0,6.0,6235226.0
2023-03-20 10:12:02,600519.0,4045694.0,1737.0,200.0,S,A,3944898.0,6.0,6236843.0
2023-03-20 10:12:04,600519.0,4048997.0,1738.99,20.0,S,A,3948380.0,6.0,6242159.0
2023-03-20 10:12:06,600519.0,3103887.0,1718.0,100.0,B,D,3951286.0,6.0,6246419.0
2023-03-20 10:12:09,600519.0,4055577.0,1736.49,100.0,S,A,3955488.0,6.0,6252668.0
2023-03-20 10:12:12,600519.0,4034347.0,1738.99,100.0,S,D,3958903.0,6.0,6258042.0
2023-03-20 10:12:14,600519.0,4061213.0,1736.01,200.0,B,A,3961234.0,6.0,6261669.0
2023-03-20 10:12:16,600519.0,4063369.0,1736.01,100.0,B,A,3963541.0,6.0,6265162.0
2023-03-20 10:12:17,600519.0,4064087.0,1737.0,200.0,S,A,3964314.0,6.0,6266318.0
2023-03-20 10:12:18,600519.0,4065391.0,1736.49,200.0,S,A,3965800.0,6.0,6268519.0
2023-03-20 10:12:19,600519.0,4029661.0,1735.0,100.0,B,D,3966904.0,6.0,6270197.0
2023-03-20 10:12:21,600519.0,4068510.0,1736.02,200.0,B,A,3969219.0,6.0,6273482.0
2023-03-20 10:12:22,600519.0,4069538.0,1750.0,100.0,S,A,3970360.0,6.0,6275097.0
2023-03-20 10:12:23,600519.0,4070697.0,1772.0,100.0,S,A,3971565.0,6.0,6276933.0
2023-03-20 10:12:25,600519.0,4072439.0,1737.0,100.0,S,A,3973510.0,6.0,6279768.0
2023-03-20 10:12:26,600519.0,4073221.0,1737.0,100.0,S,A,3974266.0,6.0,6281061.0
2023-03-20 10:12:27,600519.0,4074451.0,1736.49,300.0,S,A,3975562.0,6.0,6282935.0
2023-03-20 10:12:28,600519.0,4076004.0,1736.0,100.0,B,A,3977106.0,6.0,6285331.0
2023-03-20 10:12:30,600519.0,4078562.0,1748.88,100.0,S,A,3979819.0,6.0,6289384.0
2023-03-20 10:12:31,600519.0,4079567.0,1730.72,100.0,B,A,3980844.0,6.0,6290915.0
2023-03-20 10:12:32,600519.0,4080434.0,1736.49,100.0,S,A,3981813.0,6.0,6292254.0
2023-03-20 10:12:33,600519.0,4081948.0,1736.0,100.0,B,A,3983375.0,6.0,6294550.0
2023-03-20 10:12:34,600519.0,4082634.0,1736.49,100.0,S,A,3984086.0,6.0,6295659.0
2023-03-20 10:12:35,600519.0,3876251.0,1730.0,500.0,B,D,3985472.0,6.0,6297751.0
2023-03-20 10:12:37,600519.0,4086058.0,1736.02,100.0,S,A,3987863.0,6.0,6301203.0
2023-03-20 10:12:38,600519.0,4086338.0,1730.0,100.0,B,A,3988188.0,6.0,6301686.0
2023-03-20 10:12:39,600519.0,4087978.0,1730.0,100.0,B,A,3990014.0,6.0,6304327.0
2023-03-20 10:12:40,600519.0,4089097.0,1736.49,100.0,S,A,3991194.0,6.0,6306115.0
2023-03-20 10:12:41,600519.0,4089998.0,1700.0,100.0,B,A,3992182.0,6.0,6307545.0
2023-03-20 10:12:42,600519.0,4090355.0,1735.0,1700.0,B,A,3992565.0,6.0,6308132.0
2023-03-20 10:12:43,600519.0,4092012.0,1748.0,100.0,S,A,3994273.0,6.0,6310782.0
2023-03-20 10:12:44,600519.0,4092494.0,1736.49,100.0,S,A,3994802.0,6.0,6311552.0
2023-03-20 10:12:45,600519.0,4094005.0,1736.01,200.0,S,A,3996299.0,6.0,6313829.0
2023-03-20 10:12:47,600519.0,4089979.0,1736.02,200.0,S,D,3998454.0,6.0,6317234.0
2023-03-20 10:12:48,600519.0,4097275.0,1736.01,200.0,S,A,3999699.0,6.0,6319109.0
2023-03-20 10:12:51,600519.0,4100669.0,1736.99,100.0,S,A,4003543.0,6.0,6324654.0
2023-03-20 10:12:52,600519.0,4101752.0,1736.0,100.0,B,A,4004709.0,6.0,6326290.0
2023-03-20 10:12:53,600519.0,4102750.0,1736.0,100.0,B,A,4005787.0,6.0,6327897.0
2023-03-20 10:12:54,600519.0,3019875.0,1723.16,100.0,B,D,4006763.0,6.0,6329283.0
2023-03-20 10:12:55,600519.0,4045694.0,1737.0,200.0,S,D,4007532.0,6.0,6330456.0
2023-03-20 10:12:56,600519.0,4105550.0,1747.52,100.0,S,A,4008824.0,6.0,6332295.0
2023-03-20 10:12:57,600519.0,4041185.0,1737.0,100.0,S,D,4008974.0,6.0,6332507.0
2023-03-20 10:12:58,600519.0,4107267.0,1736.01,200.0,S,A,4010755.0,6.0,6335047.0
2023-03-20 10:12:59,600519.0,4107698.0,1736.01,100.0,S,A,4011268.0,6.0,6335809.0
2023-03-20 10:13:00,600519.0,4109058.0,1736.01,100.0,S,A,4012667.0,6.0,6337952.0
2023-03-20 10:13:01,600519.0,4109624.0,1736.0,200.0,S,A,4013216.0,6.0,6338862.0
2023-03-20 10:13:02,600519.0,4110548.0,1735.0,200.0,B,A,4014235.0,6.0,6340408.0
2023-03-20 10:13:03,600519.0,3881888.0,1730.02,100.0,B,D,4015935.0,6.0,6343043.0
2023-03-20 10:13:04,600519.0,4113299.0,1736.01,200.0,S,A,4017119.0,6.0,6344846.0
2023-03-20 10:13:05,600519.0,4010895.0,1733.0,100.0,B,D,4018137.0,6.0,6346409.0
2023-03-20 10:13:07,600519.0,4109624.0,1736.0,200.0,S,D,4021124.0,6.0,6350940.0
2023-03-20 10:13:08,600519.0,4043111.0,1737.0,100.0,S,D,4022185.0,6.0,6352508.0
2023-03-20 10:13:09,600519.0,4119353.0,1736.0,100.0,S,A,4023585.0,6.0,6354932.0
2023-03-20 10:13:10,600519.0,4085515.0,1736.02,100.0,S,D,4024755.0,6.0,6356777.0
2023-03-20 10:13:11,600519.0,4109620.0,1735.0,100.0,B,D,4025597.0,6.0,6358094.0
2023-03-20 10:13:12,600519.0,4087745.0,1736.02,100.0,S,D,4026498.0,6.0,6359505.0
2023-03-20 10:13:13,600519.0,4122846.0,1736.0,100.0,S,A,4027257.0,6.0,6360714.0
2023-03-20 10:13:14,600519.0,4124307.0,1730.09,100.0,B,A,4028796.0,6.0,6362974.0
2023-03-20 10:13:16,600519.0,4110505.0,1736.0,100.0,S,D,4031349.0,6.0,6366844.0
2023-03-20 10:13:17,600519.0,4127422.0,1738.0,100.0,S,A,4031955.0,6.0,6367817.0
2023-03-20 10:13:19,600519.0,4129361.0,1735.01,100.0,B,A,4034102.0,6.0,6371070.0
2023-03-20 10:13:20,600519.0,4130565.0,1725.98,100.0,B,A,4035386.0,6.0,6373092.0
2023-03-20 10:13:22,600519.0,4130217.0,1735.01,100.0,B,D,4038016.0,6.0,6377231.0
2023-03-20 10:13:24,600519.0,4062506.0,1738.8,100.0,S,D,4039850.0,6.0,6380026.0
2023-03-20 10:13:25,600519.0,4074451.0,1736.49,300.0,S,D,4040536.0,6.0,6380985.0
2023-03-20 10:13:26,600519.0,4136201.0,1736.0,300.0,S,A,4041294.0,6.0,6382201.0
2023-03-20 10:13:28,600519.0,4138640.0,1720.0,100.0,B,A,4043818.0,6.0,6386255.0
2023-03-20 10:13:29,600519.0,4139631.0,1769.0,100.0,S,A,4044783.0,6.0,6387794.0
2023-03-20 10:13:30,600519.0,4140839.0,1740.0,100.0,S,A,4046068.0,6.0,6389661.0
2023-03-20 10:13:31,600519.0,4062952.0,1736.99,100.0,S,D,4046578.0,6.0,6390391.0
2023-03-20 10:13:32,600519.0,4100669.0,1736.99,100.0,S,D,4047834.0,6.0,6392365.0
2023-03-20 10:13:33,600519.0,4143457.0,1735.99,100.0,S,A,4049051.0,6.0,6394038.0
2023-03-20 10:13:34,600519.0,220968.0,1790.0,100.0,S,D,4049827.0,6.0,6395431.0
2023-03-20 10:13:36,600519.0,4146157.0,1730.0,100.0,B,A,4051778.0,6.0,6398287.0
2023-03-20 10:13:37,600519.0,4146896.0,1735.0,100.0,B,A,4052567.0,6.0,6399456.0
2023-03-20 10:13:38,600519.0,4147732.0,1736.0,100.0,S,A,4053493.0,6.0,6400819.0
2023-03-20 10:13:39,600519.0,4148270.0,1732.0,100.0,B,A,4054010.0,6.0,6401731.0
2023-03-20 10:13:41,600519.0,4150955.0,1710.26,100.0,B,A,4056758.0,6.0,6406045.0
2023-03-20 10:13:42,600519.0,4092494.0,1736.49,100.0,S,D,4056956.0,6.0,6406340.0
2023-03-20 10:13:43,600519.0,4152199.0,1800.0,100.0,S,A,4058108.0,6.0,6408077.0
2023-03-20 10:13:44,600519.0,4153413.0,1735.01,100.0,S,A,4059406.0,6.0,6409952.0
2023-03-20 10:13:45,600519.0,4154076.0,1729.8,100.0,B,A,4060075.0,6.0,6410993.0
2023-03-20 10:13:46,600519.0,4155547.0,1735.0,100.0,S,A,4061617.0,6.0,6413254.0
2023-03-20 10:13:47,600519.0,4156713.0,1700.0,100.0,B,A,4062820.0,6.0,6415018.0
2023-03-20 10:13:48,600519.0,4112688.0,1736.01,200.0,S,D,4063787.0,6.0,6416390.0
2023-03-20 10:13:49,600519.0,4158383.0,1735.01,200.0,S,A,4064680.0,6.0,6417716.0
2023-03-20 10:13:50,600519.0,4158972.0,1734.02,100.0,B,A,4065219.0,6.0,6418583.0
2023-03-20 10:13:52,600519.0,4161331.0,1735.0,100.0,S,A,4067626.0,6.0,6422304.0
2023-03-20 10:13:54,600519.0,4163331.0,1729.0,100.0,B,A,4069773.0,6.0,6425759.0
2023-03-20 10:13:55,600519.0,4164006.0,1733.0,100.0,B,A,4070491.0,6.0,6426820.0
2023-03-20 10:13:56,600519.0,4164296.0,1735.0,100.0,S,A,4070764.0,6.0,6427246.0
2023-03-20 10:13:57,600519.0,4048997.0,1738.99,20.0,S,D,4071830.0,6.0,6428849.0
2023-03-20 10:14:00,600519.0,4152199.0,1800.0,100.0,S,D,4074781.0,6.0,6433248.0
2023-03-20 10:14:01,600519.0,4169487.0,1730.0,100.0,B,A,4076355.0,6.0,6435570.0
2023-03-20 10:14:02,600519.0,4171154.0,1725.5,100.0,B,A,4078154.0,6.0,6438170.0
2023-03-20 10:14:04,600519.0,4173072.0,1733.0,100.0,B,A,4080098.0,6.0,6441513.0
2023-03-20 10:14:05,600519.0,4174553.0,1733.0,100.0,B,A,4081609.0,6.0,6443878.0
2023-03-20 10:14:07,600519.0,4147221.0,1738.0,100.0,S,D,4083044.0,6.0,6445932.0
2023-03-20 10:14:08,600519.0,116297.0,1768.35,100.0,S,D,4084506.0,6.0,6448115.0
2023-03-20 10:14:09,600519.0,4177758.0,1729.33,100.0,B,A,4085185.0,6.0,6449137.0
2023-03-20 10:14:11,600519.0,4180631.0,1730.0,100.0,B,A,4088152.0,6.0,6453574.0
2023-03-20 10:14:13,600519.0,4182892.0,1706.0,100.0,B,A,4090440.0,6.0,6457131.0
2023-03-20 10:14:14,600519.0,3344051.0,1728.4,100.0,B,D,4091387.0,6.0,6458562.0
2023-03-20 10:14:16,600519.0,4185644.0,1734.01,100.0,B,A,4093333.0,6.0,6461547.0
2023-03-20 10:14:18,600519.0,4187676.0,1725.57,200.0,B,A,4095488.0,6.0,6464675.0
2023-03-20 10:14:19,600519.0,4188786.0,1745.11,200.0,S,A,4096754.0,6.0,6466574.0
2023-03-20 10:14:20,600519.0,4189780.0,1737.0,100.0,S,A,4097868.0,6.0,6468226.0
2023-03-20 10:14:21,600519.0,4190932.0,1720.0,100.0,B,A,4099011.0,6.0,6470071.0
2023-03-20 10:14:22,600519.0,2321401.0,1755.0,100.0,S,D,4099553.0,6.0,6470847.0
2023-03-20 10:14:23,600519.0,2840137.0,1720.0,100.0,B,D,4100695.0,6.0,6472642.0
2023-03-20 10:14:24,600519.0,4193801.0,1730.0,200.0,B,A,4101891.0,6.0,6474579.0
2023-03-20 10:14:26,600519.0,442315.0,1761.33,100.0,S,D,4104133.0,6.0,6477802.0
2023-03-20 10:14:27,600519.0,4196773.0,1735.01,100.0,B,A,4105211.0,6.0,6479380.0
2023-03-20 10:14:28,600519.0,4197602.0,1750.0,100.0,S,A,4106038.0,6.0,6480754.0
2023-03-20 10:14:29,600519.0,4198518.0,1736.0,100.0,S,A,4106958.0,6.0,6482200.0
2023-03-20 10:14:30,600519.0,4199924.0,1735.8,100.0,B,A,4108543.0,6.0,6484532.0
2023-03-20 10:14:31,600519.0,4200872.0,1735.02,100.0,B,A,4109598.0,6.0,6486190.0
2023-03-20 10:14:32,600519.0,4201488.0,1734.0,100.0,B,A,4110248.0,6.0,6487121.0
2023-03-20 10:14:34,600519.0,4174553.0,1733.0,100.0,B,D,4112300.0,6.0,6490149.0
2023-03-20 10:14:35,600519.0,4173072.0,1733.0,100.0,B,D,4112523.0,6.0,6490483.0
2023-03-20 10:14:36,600519.0,4189780.0,1737.0,100.0,S,D,4114343.0,6.0,6493080.0
2023-03-20 10:14:37,600519.0,4205469.0,1764.01,100.0,S,A,4114885.0,6.0,6493850.0
2023-03-20 10:14:38,600519.0,4073221.0,1737.0,100.0,S,D,4116582.0,6.0,6496179.0
2023-03-20 10:14:39,600519.0,4207245.0,1706.8,100.0,B,A,4117002.0,6.0,6496858.0
2023-03-20 10:14:41,600519.0,4209290.0,1735.01,100.0,S,A,4119317.0,6.0,6500139.0
2023-03-20 10:14:43,600519.0,4210808.0,1720.0,100.0,B,A,4120895.0,6.0,6502488.0
2023-03-20 10:14:45,600519.0,4213136.0,1730.0,100.0,B,A,4123499.0,6.0,6506300.0
2023-03-20 10:14:47,600519.0,4214812.0,1696.0,100.0,B,A,4125383.0,6.0,6509214.0
2023-03-20 10:14:49,600519.0,4216502.0,1736.0,100.0,S,A,4127229.0,6.0,6511954.0
2023-03-20 10:14:50,600519.0,4174160.0,1734.01,100.0,B,D,4127881.0,6.0,6512873.0
2023-03-20 10:14:51,600519.0,4218098.0,1734.02,100.0,B,A,4128999.0,6.0,6514427.0
2023-03-20 10:14:52,600519.0,4219054.0,1735.01,100.0,B,A,4130052.0,6.0,6516005.0
2023-03-20 10:14:53,600519.0,4220128.0,1715.0,100.0,B,A,4131241.0,6.0,6517728.0
2023-03-20 10:14:54,600519.0,4043728.0,1737.0,100.0,S,D,4132068.0,6.0,6519028.0
2023-03-20 10:14:55,600519.0,4221647.0,1736.0,100.0,S,A,4132868.0,6.0,6520212.0
2023-03-20 10:14:56,600519.0,1205868.0,1752.77,100.0,S,D,4134038.0,6.0,6522055.0
2023-03-20 10:14:57,600519.0,4223304.0,1735.01,100.0,S,A,4134674.0,6.0,6523034.0
2023-03-20 10:14:58,600519.0,4224386.0,1769.9,100.0,S,A,4135821.0,6.0,6524708.0
2023-03-20 10:14:59,600519.0,4089097.0,1736.49,100.0,S,D,4136979.0,6.0,6526386.0
2023-03-20 10:15:00,600519.0,4225702.0,1734.02,100.0,S,A,4137256.0,6.0,6526774.0
2023-03-20 10:15:01,600519.0,4227910.0,1721.0,100.0,B,A,4139459.0,6.0,6530147.0
2023-03-20 10:15:02,600519.0,4228230.0,1735.29,500.0,S,A,4139817.0,6.0,6530645.0
2023-03-20 10:15:03,600519.0,2978883.0,1699.0,200.0,B,D,4141904.0,6.0,6533833.0
2023-03-20 10:15:04,600519.0,4165247.0,1730.0,100.0,B,D,4142210.0,6.0,6534261.0
2023-03-20 10:15:05,600519.0,4198518.0,1736.0,100.0,S,D,4144404.0,6.0,6537691.0
2023-03-20 10:15:06,600519.0,4233797.0,1734.0,100.0,B,A,4145823.0,6.0,6539812.0
2023-03-20 10:15:07,600519.0,4233941.0,1735.99,20.0,S,A,4145962.0,6.0,6540018.0
2023-03-20 10:15:08,600519.0,4235607.0,1734.02,100.0,S,A,4147749.0,6.0,6542760.0
2023-03-20 10:15:09,600519.0,3896184.0,1730.59,100.0,B,D,4148256.0,6.0,6543482.0
2023-03-20 10:15:10,600519.0,4237307.0,1730.0,100.0,B,A,4149652.0,6.0,6545494.0
2023-03-20 10:15:11,600519.0,4237906.0,1734.0,100.0,B,A,4150262.0,6.0,6546460.0
2023-03-20 10:15:12,600519.0,4177758.0,1729.33,100.0,B,D,4152136.0,6.0,6549360.0
2023-03-20 10:15:14,600519.0,4241975.0,1734.02,100.0,B,A,4154672.0,6.0,6553040.0
2023-03-20 10:15:18,600519.0,4245993.0,1734.02,100.0,B,A,4158959.0,6.0,6559267.0
2023-03-20 10:15:19,600519.0,4216502.0,1736.0,100.0,S,D,4160099.0,6.0,6561026.0
2023-03-20 10:15:20,600519.0,4248002.0,1734.0,100.0,B,A,4160947.0,6.0,6562332.0
2023-03-20 10:15:21,600519.0,72356.0,1766.81,100.0,S,D,4161535.0,6.0,6563231.0
2023-03-20 10:15:22,600519.0,4250260.0,1756.0,500.0,S,A,4163263.0,6.0,6565761.0
2023-03-20 10:15:23,600519.0,4206651.0,1730.0,100.0,B,D,4163928.0,6.0,6566779.0
2023-03-20 10:15:24,600519.0,4252396.0,1729.34,100.0,B,A,4165475.0,6.0,6568971.0
2023-03-20 10:15:25,600519.0,4233797.0,1734.0,100.0,B,D,4166462.0,6.0,6570610.0
2023-03-20 10:15:26,600519.0,4254724.0,1730.1,100.0,B,A,4167569.0,6.0,6572275.0
2023-03-20 10:15:28,600519.0,4256732.0,1734.0,100.0,B,A,4169607.0,6.0,6575423.0
2023-03-20 10:15:33,600519.0,4261696.0,1760.0,100.0,S,A,4174341.0,6.0,6583009.0
2023-03-20 10:15:34,600519.0,4262964.0,1730.0,100.0,B,A,4175548.0,6.0,6584929.0
2023-03-20 10:15:35,600519.0,4263409.0,1734.0,100.0,B,A,4175980.0,6.0,6585567.0
2023-03-20 10:15:36,600519.0,121563.0,1600.0,100.0,B,D,4177482.0,6.0,6587901.0
2023-03-20 10:15:37,600519.0,4265971.0,1734.0,100.0,B,A,4178654.0,6.0,6589770.0
2023-03-20 10:15:38,600519.0,4266690.0,1740.0,100.0,S,A,4179349.0,6.0,6590870.0
2023-03-20 10:15:39,600519.0,4268133.0,1734.0,200.0,S,A,4180588.0,6.0,6593115.0
2023-03-20 10:15:40,600519.0,4268824.0,1734.68,100.0,S,A,4181196.0,6.0,6594265.0
2023-03-20 10:15:41,600519.0,4270109.0,1734.99,300.0,S,A,4182418.0,6.0,6596287.0
2023-03-20 10:15:42,600519.0,4271698.0,1728.99,100.0,B,A,4183968.0,6.0,6598798.0
2023-03-20 10:15:43,600519.0,4272914.0,1730.0,100.0,B,A,4185010.0,6.0,6600674.0
2023-03-20 10:15:45,600519.0,4274661.0,1734.0,200.0,S,A,4186804.0,6.0,6603335.0
2023-03-20 10:15:46,600519.0,4275449.0,1734.0,100.0,S,A,4187608.0,6.0,6604541.0
2023-03-20 10:15:47,600519.0,4154050.0,1736.0,100.0,S,D,4188860.0,6.0,6606424.0
2023-03-20 10:15:48,600519.0,4277309.0,1725.19,100.0,B,A,4189702.0,6.0,6607759.0
2023-03-20 10:15:50,600519.0,4279605.0,1750.0,100.0,S,A,4192057.0,6.0,6611541.0
2023-03-20 10:15:51,600519.0,4148270.0,1732.0,100.0,B,D,4193352.0,6.0,6613601.0
2023-03-20 10:15:52,600519.0,3917839.0,1733.13,200.0,B,D,4194290.0,6.0,6615113.0
2023-03-20 10:15:53,600519.0,4261696.0,1760.0,100.0,S,D,4194658.0,6.0,6615736.0
2023-03-20 10:15:54,600519.0,4283624.0,1733.91,100.0,S,A,4196019.0,6.0,6617973.0
2023-03-20 10:15:56,600519.0,4285033.0,1721.03,100.0,B,A,4197507.0,6.0,6620255.0
2023-03-20 10:15:58,600519.0,4286973.0,1733.13,100.0,S,A,4199590.0,6.0,6624066.0
2023-03-20 10:15:59,600519.0,4287900.0,1730.0,100.0,B,A,4200540.0,6.0,6625551.0
2023-03-20 10:16:03,600519.0,4292167.0,1733.01,100.0,B,A,4205063.0,6.0,6632454.0
2023-03-20 10:16:04,600519.0,4293115.0,1733.99,200.0,S,A,4205917.0,6.0,6633951.0
2023-03-20 10:16:06,600519.0,4294694.0,1748.35,100.0,S,A,4207394.0,6.0,6636316.0
2023-03-20 10:16:08,600519.0,4297436.0,1688.88,100.0,B,A,4210208.0,6.0,6640703.0
2023-03-20 10:16:09,600519.0,4298727.0,1753.35,100.0,S,A,4211625.0,6.0,6642771.0
2023-03-20 10:16:10,600519.0,4298860.0,1730.0,100.0,B,A,4211784.0,6.0,6643014.0
2023-03-20 10:16:11,600519.0,4300652.0,1733.05,100.0,S,A,4213671.0,6.0,6645850.0
2023-03-20 10:16:13,600519.0,4302352.0,1733.01,100.0,S,A,4215504.0,6.0,6648581.0
2023-03-20 10:16:14,600519.0,4303628.0,1729.0,100.0,B,A,4216899.0,6.0,6650718.0
2023-03-20 10:16:15,600519.0,4304307.0,1737.99,70.0,S,A,4217594.0,6.0,6651736.0
2023-03-20 10:16:16,600519.0,4305768.0,1733.99,100.0,S,A,4219128.0,6.0,6654046.0
2023-03-20 10:16:17,600519.0,4306525.0,1730.0,100.0,B,A,4219847.0,6.0,6655221.0
2023-03-20 10:16:18,600519.0,4307580.0,1737.8,200.0,S,A,4220661.0,6.0,6656886.0
2023-03-20 10:16:19,600519.0,4308885.0,1719.01,100.0,B,A,4222025.0,6.0,6658994.0
2023-03-20 10:16:20,600519.0,4309344.0,1733.0,100.0,S,A,4222542.0,6.0,6659739.0
2023-03-20 10:16:22,600519.0,4163331.0,1729.0,100.0,B,D,4224734.0,6.0,6663272.0
2023-03-20 10:16:23,600519.0,4312168.0,1732.68,3000.0,B,A,4225398.0,6.0,6664316.0
2023-03-20 10:16:24,600519.0,4307424.0,1733.01,100.0,S,D,4225992.0,6.0,6665255.0
2023-03-20 10:16:25,600519.0,4314171.0,1733.0,50.0,S,A,4227420.0,6.0,6667363.0
2023-03-20 10:16:27,600519.0,4315567.0,1730.0,100.0,B,A,4228849.0,6.0,6669521.0
2023-03-20 10:16:28,600519.0,4316032.0,1729.96,100.0,B,A,4229304.0,6.0,6670243.0
2023-03-20 10:16:30,600519.0,4318282.0,1733.02,100.0,B,A,4231704.0,6.0,6673751.0
2023-03-20 10:16:31,600519.0,4317893.0,1733.02,50.0,B,D,4232702.0,6.0,6675261.0
2023-03-20 10:16:32,600519.0,4319635.0,1732.0,100.0,B,A,4233136.0,6.0,6675928.0
2023-03-20 10:16:33,600519.0,4321123.0,1734.01,700.0,B,A,4234692.0,6.0,6678296.0
2023-03-20 10:16:34,600519.0,4318079.0,1732.99,100.0,B,D,4235983.0,6.0,6680377.0
2023-03-20 10:16:35,600519.0,3103409.0,1728.0,100.0,B,D,4237002.0,6.0,6682097.0
2023-03-20 10:16:36,600519.0,4320767.0,1733.05,100.0,B,D,4237558.0,6.0,6682873.0
2023-03-20 10:16:37,600519.0,4325865.0,1733.0,100.0,B,A,4239850.0,6.0,6686059.0
2023-03-20 10:16:38,600519.0,4321027.0,1734.0,100.0,B,D,4240835.0,6.0,6687702.0
2023-03-20 10:16:39,600519.0,4320943.0,1734.0,100.0,B,D,4241570.0,6.0,6688754.0
2023-03-20 10:16:40,600519.0,4329137.0,1725.0,100.0,B,A,4243241.0,6.0,6691256.0
2023-03-20 10:16:41,600519.0,4246887.0,1730.0,100.0,B,D,4244276.0,6.0,6692972.0
2023-03-20 10:16:42,600519.0,4330748.0,1734.04,100.0,B,A,4244794.0,6.0,6693890.0
2023-03-20 10:16:43,600519.0,4331915.0,1731.11,100.0,B,A,4246015.0,6.0,6695741.0
2023-03-20 10:16:44,600519.0,4333121.0,1734.04,100.0,B,A,4247295.0,6.0,6697739.0
2023-03-20 10:16:45,600519.0,4333861.0,1735.29,100.0,S,A,4248106.0,6.0,6698936.0
2023-03-20 10:16:47,600519.0,4335992.0,1735.99,100.0,S,A,4250086.0,6.0,6702206.0
2023-03-20 10:16:48,600519.0,4336801.0,1733.14,100.0,B,A,4250921.0,6.0,6703433.0
2023-03-20 10:16:49,600519.0,4337743.0,1730.0,500.0,B,A,4251937.0,6.0,6704967.0
2023-03-20 10:16:50,600519.0,4326085.0,1733.13,700.0,B,D,4253356.0,6.0,6707245.0
2023-03-20 10:16:51,600519.0,4340005.0,1730.0,100.0,B,A,4254481.0,6.0,6708891.0
2023-03-20 10:16:52,600519.0,4340282.0,1730.0,200.0,B,A,4254791.0,6.0,6709379.0
2023-03-20 10:16:55,600519.0,3898008.0,1732.0,500.0,B,D,4257867.0,6.0,6713834.0
2023-03-20 10:16:56,600519.0,4343929.0,1794.26,100.0,S,A,4258658.0,6.0,6715010.0
2023-03-20 10:16:57,600519.0,4344813.0,1735.29,100.0,B,A,4259696.0,6.0,6716547.0
2023-03-20 10:16:58,600519.0,4218703.0,1736.0,100.0,S,D,4260170.0,6.0,6717228.0
