TradingTime,TradeVolume,TradeValue,SecurityID,OrderNo,OfferNo,TradeNo,ChannelCode,SBMark,SerialNo,SendingTime,TradePrice
2023-03-20 09:49:12,200,347787.0,600519.0,2111310.0,2418446.0,1334907.0,6.0,S,3636689.0,20230320094910.0,1738.935
2023-03-20 09:49:13,100,173900.0,600519.0,2419963.0,2417879.0,1335682.0,6.0,B,3639123.0,20230320094910.0,1739.0
2023-03-20 09:49:14,100,173880.0,600519.0,2027904.0,2420944.0,1336167.0,6.0,S,3640568.0,20230320094913.0,1738.8
2023-03-20 09:49:17,100,173900.0,600519.0,2424554.0,2419457.0,1338043.0,6.0,B,3646118.0,20230320094916.0,1739.0
2023-03-20 09:49:18,100,173880.0,600519.0,2420677.0,2425701.0,1338665.0,6.0,S,3647938.0,20230320094916.0,1738.8
2023-03-20 09:49:20,200,347720.0,600519.0,2420587.0,2427651.0,1339739.0,6.0,S,3650921.0,20230320094919.0,1738.6
2023-03-20 09:49:29,200,347648.0,600519.0,1539394.0,2438847.0,1346352.0,6.0,S,3668756.0,20230320094928.0,1738.24
2023-03-20 09:49:34,100,173825.0,600519.0,2442278.0,2444197.0,1349353.0,6.0,S,3676974.0,20230320094931.0,1738.25
2023-03-20 09:49:35,100,173825.0,600519.0,2442278.0,2445767.0,1350294.0,6.0,S,3679326.0,20230320094934.0,1738.25
2023-03-20 09:49:37,760,1320934.0,600519.0,154171.0,2448286.0,1351627.0,6.0,S,3683237.0,20230320094934.0,1738.071052631579
2023-03-20 09:49:38,100,173805.0,600519.0,2448434.0,2449440.0,1352230.0,6.0,S,3685016.0,20230320094937.0,1738.05
2023-03-20 09:49:39,200,347640.0,600519.0,2449841.0,2450892.0,1353081.0,6.0,S,3687428.0,20230320094937.0,1738.2
2023-03-20 09:49:40,1900,3302271.0,600519.0,2453140.0,2446118.0,1354193.0,6.0,B,3691096.0,20230320094940.0,1738.0373684210526
2023-03-20 09:49:41,1640,2850268.6,600519.0,2454061.0,2453232.0,1354686.0,6.0,B,3692616.0,20230320094940.0,1737.9686585365855
2023-03-20 09:49:44,300,521352.0,600519.0,2456486.0,2456804.0,1356306.0,6.0,S,3697014.0,20230320094943.0,1737.84
2023-03-20 09:49:45,200,347525.0,600519.0,173623.0,2458184.0,1357203.0,6.0,S,3699168.0,20230320094943.0,1737.625
2023-03-20 09:49:47,100,173800.0,600519.0,2460128.0,2458463.0,1358227.0,6.0,B,3702226.0,20230320094946.0,1738.0
2023-03-20 09:49:49,100,173700.0,600519.0,81325.0,2463134.0,1360232.0,6.0,S,3707059.0,20230320094946.0,1737.0
2023-03-20 09:49:51,300,521400.0,600519.0,2465839.0,2459300.0,1361885.0,6.0,B,3711325.0,20230320094949.0,1738.0
2023-03-20 09:49:52,400,695100.0,600519.0,2466893.0,2465901.0,1362579.0,6.0,B,3712999.0,20230320094949.0,1737.75
2023-03-20 09:49:53,1000,1737305.0,600519.0,2468430.0,2462786.0,1363513.0,6.0,B,3715379.0,20230320094952.0,1737.305
2023-03-20 09:49:54,100,173800.0,600519.0,2468968.0,2469262.0,1364053.0,6.0,S,3716706.0,20230320094952.0,1738.0
2023-03-20 09:49:55,200,347600.0,600519.0,2471460.0,2471663.0,1365751.0,6.0,S,3720595.0,20230320094955.0,1738.0
2023-03-20 09:49:56,100,173800.0,600519.0,2471460.0,2472691.0,1366810.0,6.0,S,3722652.0,20230320094955.0,1738.0
2023-03-20 09:49:58,100,173805.0,600519.0,2475545.0,2468696.0,1368391.0,6.0,B,3727011.0,20230320094958.0,1738.05
2023-03-20 09:49:59,100,173805.0,600519.0,2475545.0,2476568.0,1369035.0,6.0,S,3728643.0,20230320094958.0,1738.05
2023-03-20 09:50:00,400,695220.0,600519.0,2475929.0,2477383.0,1369443.0,6.0,S,3729823.0,20230320094958.0,1738.05
2023-03-20 09:50:02,100,173706.0,600519.0,2470054.0,2479960.0,1370969.0,6.0,S,3734096.0,20230320095001.0,1737.06
2023-03-20 09:50:04,300,521100.0,600519.0,2483657.0,2484447.0,1373731.0,6.0,S,3741600.0,20230320095004.0,1737.0
2023-03-20 09:50:05,200,347412.0,600519.0,2484646.0,2484111.0,1373880.0,6.0,B,3741966.0,20230320095004.0,1737.06
2023-03-20 09:50:06,100,173706.0,600519.0,2487190.0,2484426.0,1375504.0,6.0,B,3745917.0,20230320095004.0,1737.06
2023-03-20 09:50:08,100,173720.0,600519.0,2488151.0,2489580.0,1376939.0,6.0,S,3749720.0,20230320095007.0,1737.2
2023-03-20 09:50:09,600,1042208.0,600519.0,2484285.0,2491496.0,1378063.0,6.0,S,3752720.0,20230320095007.0,1737.0133333333333
2023-03-20 09:50:10,300,521080.0,600519.0,2005835.0,2495064.0,1379959.0,6.0,S,3758492.0,20230320095010.0,1736.9333333333334
2023-03-20 09:50:11,100,173680.0,600519.0,2496244.0,2496079.0,1380524.0,6.0,B,3760392.0,20230320095010.0,1736.8
2023-03-20 09:50:15,100,173666.0,600519.0,8104.0,2502726.0,1384516.0,6.0,S,3770964.0,20230320095013.0,1736.66
2023-03-20 09:50:16,200,347324.0,600519.0,2040935.0,2504167.0,1385301.0,6.0,S,3773148.0,20230320095013.0,1736.62
2023-03-20 09:50:17,200,347353.0,600519.0,2504983.0,2504733.0,1385783.0,6.0,B,3774466.0,20230320095016.0,1736.765
2023-03-20 09:50:18,100,173670.0,600519.0,2506501.0,2506911.0,1386764.0,6.0,S,3777429.0,20230320095016.0,1736.7
2023-03-20 09:50:19,400,694732.0,600519.0,2505988.0,2508185.0,1387494.0,6.0,S,3779448.0,20230320095016.0,1736.83
2023-03-20 09:50:20,400,694412.0,600519.0,80005.0,2509558.0,1388269.0,6.0,S,3781715.0,20230320095019.0,1736.03
2023-03-20 09:50:22,200,347324.0,600519.0,2512793.0,2508185.0,1389906.0,6.0,B,3786729.0,20230320095022.0,1736.62
2023-03-20 09:50:23,300,520943.0,600519.0,2513107.0,2508185.0,1390156.0,6.0,B,3787283.0,20230320095022.0,1736.4766666666667
2023-03-20 09:50:25,200,347324.0,600519.0,2514967.0,2516683.0,1392140.0,6.0,S,3792895.0,20230320095025.0,1736.62
2023-03-20 09:50:26,500,868330.0,600519.0,2518275.0,2517574.0,1393052.0,6.0,B,3795295.0,20230320095025.0,1736.66
2023-03-20 09:50:29,100,173666.0,600519.0,2518551.0,2521481.0,1394816.0,6.0,S,3800315.0,20230320095028.0,1736.66
2023-03-20 09:50:30,400,694555.0,600519.0,2523296.0,2523415.0,1395759.0,6.0,S,3803299.0,20230320095028.0,1736.3875
2023-03-20 09:50:31,300,520822.0,600519.0,2525008.0,2523415.0,1396579.0,6.0,B,3805801.0,20230320095031.0,1736.0733333333333
2023-03-20 09:50:32,300,520978.0,600519.0,2526741.0,2524148.0,1397679.0,6.0,B,3808472.0,20230320095031.0,1736.5933333333332
2023-03-20 09:50:34,1100,1909853.0,600519.0,134126.0,2529083.0,1398869.0,6.0,S,3812096.0,20230320095031.0,1736.23
2023-03-20 09:50:35,300,520966.0,600519.0,2530072.0,2529864.0,1399383.0,6.0,B,3813802.0,20230320095034.0,1736.5533333333333
2023-03-20 09:50:36,200,347316.0,600519.0,2531374.0,2529864.0,1400203.0,6.0,B,3815875.0,20230320095034.0,1736.58
2023-03-20 09:50:38,400,694473.0,600519.0,2534034.0,2529864.0,1401813.0,6.0,B,3820111.0,20230320095037.0,1736.1825
2023-03-20 09:50:40,200,347201.0,600519.0,2536867.0,2537150.0,1403609.0,6.0,S,3824969.0,20230320095037.0,1736.005
2023-03-20 09:50:42,100,173611.0,600519.0,2538969.0,2536787.0,1404739.0,6.0,B,3827926.0,20230320095040.0,1736.11
2023-03-20 09:50:43,100,173658.0,600519.0,2541498.0,2533394.0,1406431.0,6.0,B,3832016.0,20230320095043.0,1736.58
2023-03-20 09:50:46,100,173620.0,600519.0,2543628.0,2544114.0,1408102.0,6.0,S,3836308.0,20230320095043.0,1736.2
2023-03-20 09:50:47,200,347201.0,600519.0,134126.0,2544905.0,1408631.0,6.0,S,3837633.0,20230320095046.0,1736.005
2023-03-20 09:50:48,100,173611.0,600519.0,2545951.0,2546562.0,1409607.0,6.0,S,3840294.0,20230320095046.0,1736.11
2023-03-20 09:50:49,200,347201.0,600519.0,134126.0,2548402.0,1410649.0,6.0,S,3843156.0,20230320095046.0,1736.005
2023-03-20 09:50:50,200,347266.0,600519.0,2549105.0,2549659.0,1411443.0,6.0,S,3845151.0,20230320095049.0,1736.33
2023-03-20 09:50:51,300,520913.0,600519.0,2549386.0,2549847.0,1411548.0,6.0,S,3845408.0,20230320095049.0,1736.3766666666668
2023-03-20 09:50:52,200,347257.0,600519.0,2551837.0,2543310.0,1412794.0,6.0,B,3848440.0,20230320095049.0,1736.285
2023-03-20 09:50:53,200,347202.0,600519.0,2549386.0,2553266.0,1413496.0,6.0,S,3850643.0,20230320095052.0,1736.01
2023-03-20 09:50:54,100,173601.0,600519.0,2549386.0,2554238.0,1413979.0,6.0,S,3852044.0,20230320095052.0,1736.01
2023-03-20 09:50:55,200,347300.0,600519.0,2554363.0,2556283.0,1414977.0,6.0,S,3855111.0,20230320095055.0,1736.5
2023-03-20 09:50:57,200,347312.0,600519.0,2558257.0,2558892.0,1416701.0,6.0,S,3859158.0,20230320095055.0,1736.56
2023-03-20 09:50:58,1600,2778521.0,600519.0,2561040.0,2529003.0,1418130.0,6.0,B,3862566.0,20230320095058.0,1736.575625
2023-03-20 09:50:59,700,1215516.0,600519.0,2549386.0,2562199.0,1418987.0,6.0,S,3864504.0,20230320095058.0,1736.4514285714286
2023-03-20 09:51:01,300,520880.0,600519.0,2565510.0,2566305.0,1421410.0,6.0,S,3870966.0,20230320095101.0,1736.2666666666667
2023-03-20 09:51:02,600,1041624.0,600519.0,2557421.0,2567534.0,1422293.0,6.0,S,3872972.0,20230320095101.0,1736.04
2023-03-20 09:51:03,300,521100.0,600519.0,2568671.0,2568691.0,1423019.0,6.0,S,3874736.0,20230320095101.0,1737.0
2023-03-20 09:51:04,100,173720.0,600519.0,2570585.0,2500283.0,1424121.0,6.0,B,3877574.0,20230320095101.0,1737.2
2023-03-20 09:51:06,200,347312.0,600519.0,2571294.0,2573112.0,1425536.0,6.0,S,3881495.0,20230320095104.0,1736.56
2023-03-20 09:51:07,300,521160.0,600519.0,2575255.0,2563659.0,1426798.0,6.0,B,3884869.0,20230320095104.0,1737.2
2023-03-20 09:51:08,400,695117.0,600519.0,2576766.0,2576444.0,1427749.0,6.0,B,3887347.0,20230320095107.0,1737.7925
2023-03-20 09:51:09,200,347401.0,600519.0,2574733.0,2578682.0,1429039.0,6.0,S,3890506.0,20230320095107.0,1737.005
2023-03-20 09:51:11,100,173722.0,600519.0,2579032.0,2581357.0,1430536.0,6.0,S,3894845.0,20230320095110.0,1737.22
2023-03-20 09:51:13,300,521160.0,600519.0,2583777.0,2583807.0,1431799.0,6.0,S,3898683.0,20230320095110.0,1737.2
2023-03-20 09:51:16,100,173722.0,600519.0,2585677.0,2588141.0,1434526.0,6.0,S,3905805.0,20230320095113.0,1737.22
2023-03-20 09:51:22,100,173722.0,600519.0,2590331.0,2596255.0,1439191.0,6.0,S,3918705.0,20230320095119.0,1737.22
2023-03-20 09:51:23,400,695196.0,600519.0,2597651.0,2518177.0,1439954.0,6.0,B,3920812.0,20230320095122.0,1737.99
2023-03-20 09:51:24,200,347472.0,600519.0,2592781.0,2598964.0,1440784.0,6.0,S,3922979.0,20230320095122.0,1737.36
2023-03-20 09:51:25,100,173722.0,600519.0,2597620.0,2599792.0,1441300.0,6.0,S,3924286.0,20230320095122.0,1737.22
2023-03-20 09:51:26,300,521238.0,600519.0,2584719.0,2600599.0,1441702.0,6.0,S,3925497.0,20230320095125.0,1737.46
2023-03-20 09:51:27,600,1042559.0,600519.0,2597534.0,2601922.0,1442486.0,6.0,S,3927637.0,20230320095125.0,1737.5983333333334
2023-03-20 09:51:29,100,173799.0,600519.0,2605098.0,2596618.0,1444239.0,6.0,B,3932451.0,20230320095128.0,1737.99
2023-03-20 09:51:32,100,173793.0,600519.0,2608546.0,2608173.0,1446267.0,6.0,B,3937916.0,20230320095131.0,1737.93
2023-03-20 09:51:33,200,347598.0,600519.0,2608546.0,2609660.0,1446840.0,6.0,S,3939646.0,20230320095131.0,1737.99
2023-03-20 09:51:35,100,173799.0,600519.0,2610560.0,2612163.0,1448651.0,6.0,S,3944037.0,20230320095134.0,1737.99
2023-03-20 09:51:36,100,173800.0,600519.0,2614262.0,2482981.0,1449754.0,6.0,B,3947041.0,20230320095134.0,1738.0
2023-03-20 09:51:38,100,173800.0,600519.0,2616376.0,2486071.0,1450993.0,6.0,B,3950469.0,20230320095137.0,1738.0
2023-03-20 09:51:39,200,347600.0,600519.0,2617686.0,2608102.0,1451869.0,6.0,B,3952516.0,20230320095137.0,1738.0
2023-03-20 09:51:40,200,347599.0,600519.0,2614667.0,2618826.0,1452491.0,6.0,S,3954359.0,20230320095140.0,1737.995
2023-03-20 09:51:42,300,521397.0,600519.0,2614667.0,2621099.0,1453814.0,6.0,S,3958018.0,20230320095140.0,1737.99
2023-03-20 09:51:44,100,173799.0,600519.0,2614667.0,2622562.0,1454760.0,6.0,S,3960455.0,20230320095143.0,1737.99
2023-03-20 09:51:47,100,173818.0,600519.0,2626569.0,2481478.0,1457491.0,6.0,B,3967111.0,20230320095146.0,1738.18
2023-03-20 09:51:49,100,173818.0,600519.0,2629764.0,2628021.0,1459390.0,6.0,B,3971971.0,20230320095146.0,1738.18
2023-03-20 09:51:50,300,521400.0,600519.0,2624454.0,2630976.0,1460096.0,6.0,S,3973892.0,20230320095149.0,1738.0
2023-03-20 09:51:52,400,695237.0,600519.0,2624454.0,2633516.0,1461536.0,6.0,S,3977865.0,20230320095149.0,1738.0925
2023-03-20 09:51:53,100,173800.0,600519.0,2624454.0,2633833.0,1461746.0,6.0,S,3978391.0,20230320095152.0,1738.0
2023-03-20 09:51:55,300,521419.0,600519.0,2624454.0,2637220.0,1463846.0,6.0,S,3983964.0,20230320095155.0,1738.0633333333333
2023-03-20 09:51:56,200,347652.0,600519.0,2637347.0,2637723.0,1464107.0,6.0,S,3984729.0,20230320095155.0,1738.26
2023-03-20 09:51:57,800,1390427.0,600519.0,2630268.0,2639320.0,1465472.0,6.0,S,3987576.0,20230320095155.0,1738.03375
2023-03-20 09:52:02,300,521403.0,600519.0,2640579.0,2646152.0,1469301.0,6.0,S,3998298.0,20230320095201.0,1738.01
2023-03-20 09:52:03,200,347649.0,600519.0,2647924.0,2646998.0,1470552.0,6.0,B,4001276.0,20230320095201.0,1738.245
2023-03-20 09:52:04,300,521449.0,600519.0,2649025.0,2649411.0,1471459.0,6.0,S,4003622.0,20230320095204.0,1738.1633333333334
2023-03-20 09:52:05,600,1042828.0,600519.0,2638524.0,2650234.0,1472048.0,6.0,S,4004909.0,20230320095204.0,1738.0466666666666
2023-03-20 09:52:06,100,173800.0,600519.0,2639798.0,2652026.0,1473179.0,6.0,S,4007762.0,20230320095204.0,1738.0
2023-03-20 09:52:07,500,868996.0,600519.0,2628139.0,2654050.0,1474937.0,6.0,S,4011436.0,20230320095207.0,1737.992
2023-03-20 09:52:08,200,347654.0,600519.0,2654199.0,2653242.0,1475029.0,6.0,B,4011652.0,20230320095207.0,1738.27
2023-03-20 09:52:10,100,173792.0,600519.0,2632266.0,2658239.0,1477846.0,6.0,S,4018173.0,20230320095210.0,1737.92
2023-03-20 09:52:11,200,347595.0,600519.0,2659343.0,2655222.0,1478487.0,6.0,B,4020042.0,20230320095210.0,1737.975
2023-03-20 09:52:12,100,173800.0,600519.0,2660049.0,2659528.0,1478917.0,6.0,B,4021188.0,20230320095210.0,1738.0
2023-03-20 09:52:14,100,173827.0,600519.0,2663425.0,2659799.0,1481261.0,6.0,B,4027006.0,20230320095213.0,1738.27
2023-03-20 09:52:16,400,695200.0,600519.0,2665892.0,2665504.0,1482794.0,6.0,B,4030784.0,20230320095213.0,1738.0
2023-03-20 09:52:17,100,173800.0,600519.0,2667032.0,2665504.0,1483401.0,6.0,B,4032502.0,20230320095216.0,1738.0
2023-03-20 09:52:18,200,347600.0,600519.0,2667247.0,2668523.0,1484394.0,6.0,S,4035062.0,20230320095216.0,1738.0
2023-03-20 09:52:20,200,347606.0,600519.0,2669766.0,2670575.0,1485611.0,6.0,S,4038601.0,20230320095219.0,1738.03
2023-03-20 09:52:21,400,695199.0,600519.0,2662537.0,2672351.0,1486698.0,6.0,S,4041623.0,20230320095219.0,1737.9975
2023-03-20 09:52:22,300,521400.0,600519.0,2673897.0,2673270.0,1487450.0,6.0,B,4043972.0,20230320095219.0,1738.0
2023-03-20 09:52:24,500,869023.0,600519.0,2674151.0,2676041.0,1488656.0,6.0,S,4047464.0,20230320095222.0,1738.046
2023-03-20 09:52:26,100,173827.0,600519.0,2677263.0,2677716.0,1489795.0,6.0,S,4050310.0,20230320095225.0,1738.27
2023-03-20 09:52:27,400,695284.0,600519.0,2676736.0,2679414.0,1490881.0,6.0,S,4053150.0,20230320095225.0,1738.21
2023-03-20 09:52:28,100,173849.0,600519.0,2680439.0,2655528.0,1491447.0,6.0,B,4054783.0,20230320095225.0,1738.49
2023-03-20 09:52:30,100,173799.0,600519.0,2683375.0,2682215.0,1493368.0,6.0,B,4059760.0,20230320095228.0,1737.99
2023-03-20 09:52:31,100,173799.0,600519.0,2685149.0,2682391.0,1494384.0,6.0,B,4062675.0,20230320095231.0,1737.99
2023-03-20 09:52:34,200,347600.0,600519.0,2686126.0,2688462.0,1496309.0,6.0,S,4067998.0,20230320095231.0,1738.0
2023-03-20 09:52:36,100,173791.0,600519.0,2645049.0,2691557.0,1498316.0,6.0,S,4073146.0,20230320095234.0,1737.91
2023-03-20 09:52:37,300,521298.0,600519.0,2692700.0,2692123.0,1498848.0,6.0,B,4074871.0,20230320095234.0,1737.66
2023-03-20 09:52:39,700,1216273.0,600519.0,2696058.0,2693150.0,1500920.0,6.0,B,4080391.0,20230320095237.0,1737.5328571428572
2023-03-20 09:52:40,100,173720.0,600519.0,2664784.0,2696711.0,1501278.0,6.0,S,4081411.0,20230320095237.0,1737.2
2023-03-20 09:52:47,300,521298.0,600519.0,2705683.0,2706273.0,1507225.0,6.0,S,4097354.0,20230320095246.0,1737.66
2023-03-20 09:52:49,100,173713.0,600519.0,2698135.0,2708592.0,1508610.0,6.0,S,4101172.0,20230320095246.0,1737.13
2023-03-20 09:52:50,700,1215885.0,600519.0,2710708.0,2710208.0,1509687.0,6.0,B,4104495.0,20230320095249.0,1736.9785714285715
2023-03-20 09:52:52,100,173721.0,600519.0,2711004.0,2712971.0,1510818.0,6.0,S,4108107.0,20230320095249.0,1737.21
2023-03-20 09:52:54,100,173700.0,600519.0,2714507.0,2712971.0,1511790.0,6.0,B,4110723.0,20230320095252.0,1737.0
2023-03-20 09:52:55,100,173700.0,600519.0,2716721.0,2716112.0,1513038.0,6.0,B,4114161.0,20230320095255.0,1737.0
2023-03-20 09:52:58,100,173700.0,600519.0,2719500.0,2718215.0,1515340.0,6.0,B,4119222.0,20230320095255.0,1737.0
2023-03-20 09:53:00,100,173715.0,600519.0,2722843.0,2722451.0,1517433.0,6.0,B,4124501.0,20230320095258.0,1737.15
2023-03-20 09:53:01,400,694524.0,600519.0,2572038.0,2724253.0,1518138.0,6.0,S,4126695.0,20230320095301.0,1736.31
2023-03-20 09:53:08,400,694459.0,600519.0,2572038.0,2733665.0,1523638.0,6.0,S,4141488.0,20230320095307.0,1736.1475
2023-03-20 09:53:09,400,694419.0,600519.0,2557750.0,2735454.0,1524697.0,6.0,S,4144315.0,20230320095307.0,1736.0475
2023-03-20 09:53:10,1000,1736053.0,600519.0,2737163.0,2733767.0,1525727.0,6.0,B,4146982.0,20230320095310.0,1736.053
2023-03-20 09:53:11,1000,1736000.0,600519.0,134126.0,2737248.0,1525765.0,6.0,S,4147112.0,20230320095310.0,1736.0
2023-03-20 09:53:13,300,520818.0,600519.0,2740187.0,2733767.0,1527435.0,6.0,B,4151793.0,20230320095310.0,1736.06
2023-03-20 09:53:14,100,173600.0,600519.0,134126.0,2741644.0,1528237.0,6.0,S,4154000.0,20230320095313.0,1736.0
2023-03-20 09:53:15,2000,3472000.0,600519.0,1530145.0,2742744.0,1528823.0,6.0,S,4155787.0,20230320095313.0,1736.0
2023-03-20 09:53:17,100,173606.0,600519.0,2744405.0,2745213.0,1529937.0,6.0,S,4159656.0,20230320095316.0,1736.06
2023-03-20 09:53:18,100,173600.0,600519.0,1530145.0,2747164.0,1530995.0,6.0,S,4162741.0,20230320095316.0,1736.0
2023-03-20 09:53:19,100,173600.0,600519.0,1530145.0,2747719.0,1531306.0,6.0,S,4163643.0,20230320095316.0,1736.0
2023-03-20 09:53:21,100,173601.0,600519.0,2747881.0,2750596.0,1532813.0,6.0,S,4168097.0,20230320095319.0,1736.01
2023-03-20 09:53:22,100,173617.0,600519.0,2751192.0,2748289.0,1533127.0,6.0,B,4168994.0,20230320095319.0,1736.17
2023-03-20 09:53:24,100,173601.0,600519.0,2748484.0,2753662.0,1534511.0,6.0,S,4172817.0,20230320095322.0,1736.01
2023-03-20 09:53:25,400,694404.0,600519.0,2752755.0,2754736.0,1535125.0,6.0,S,4174467.0,20230320095322.0,1736.01
2023-03-20 09:53:27,300,520801.0,600519.0,2016672.0,2758026.0,1536712.0,6.0,S,4179497.0,20230320095325.0,1736.0033333333333
2023-03-20 09:53:29,200,347200.0,600519.0,2141586.0,2760166.0,1537878.0,6.0,S,4182815.0,20230320095328.0,1736.0
2023-03-20 09:53:30,100,173600.0,600519.0,2444169.0,2761554.0,1538695.0,6.0,S,4184981.0,20230320095328.0,1736.0
2023-03-20 09:53:31,100,173600.0,600519.0,2507644.0,2762753.0,1539313.0,6.0,S,4186902.0,20230320095331.0,1736.0
2023-03-20 09:53:32,600,1041600.0,600519.0,2529410.0,2763044.0,1539475.0,6.0,S,4187338.0,20230320095331.0,1736.0
2023-03-20 09:53:33,100,173600.0,600519.0,2529410.0,2765093.0,1540479.0,6.0,S,4190459.0,20230320095331.0,1736.0
2023-03-20 09:53:35,200,347202.0,600519.0,2766801.0,2759720.0,1541370.0,6.0,B,4193052.0,20230320095334.0,1736.01
2023-03-20 09:53:36,100,173600.0,600519.0,2529410.0,2768894.0,1542576.0,6.0,S,4196446.0,20230320095334.0,1736.0
2023-03-20 09:53:37,3100,5381598.0,600519.0,2686804.0,2769973.0,1543180.0,6.0,S,4198204.0,20230320095337.0,1735.9993548387097
2023-03-20 09:53:38,200,347181.0,600519.0,2133161.0,2770781.0,1543588.0,6.0,S,4199483.0,20230320095337.0,1735.905
2023-03-20 09:53:39,200,347160.0,600519.0,2771872.0,2770781.0,1544205.0,6.0,B,4201261.0,20230320095337.0,1735.8
2023-03-20 09:53:40,700,1214995.0,600519.0,2772888.0,2773389.0,1545005.0,6.0,S,4203659.0,20230320095340.0,1735.7071428571428
2023-03-20 09:53:42,100,173589.0,600519.0,2774476.0,2775083.0,1545920.0,6.0,S,4206427.0,20230320095340.0,1735.89
2023-03-20 09:53:45,100,173597.0,600519.0,2777671.0,2775903.0,1547179.0,6.0,B,4210497.0,20230320095343.0,1735.97
2023-03-20 09:53:46,300,520755.0,600519.0,2779711.0,2771459.0,1548387.0,6.0,B,4213771.0,20230320095346.0,1735.85
2023-03-20 09:53:53,100,173555.0,600519.0,2557432.0,2787443.0,1553417.0,6.0,S,4226420.0,20230320095352.0,1735.55
2023-03-20 09:53:55,200,347137.0,600519.0,2774068.0,2789894.0,1554738.0,6.0,S,4230342.0,20230320095355.0,1735.685
2023-03-20 09:53:56,300,520633.0,600519.0,2790372.0,2790050.0,1554947.0,6.0,B,4231123.0,20230320095355.0,1735.4433333333334
2023-03-20 09:54:01,100,173530.0,600519.0,2781012.0,2796666.0,1558537.0,6.0,S,4241309.0,20230320095358.0,1735.3
2023-03-20 09:54:02,100,173520.0,600519.0,2070627.0,2797142.0,1558865.0,6.0,S,4242115.0,20230320095401.0,1735.2
2023-03-20 09:54:06,100,173516.0,600519.0,2557271.0,2802491.0,1562283.0,6.0,S,4250845.0,20230320095404.0,1735.16
2023-03-20 09:54:07,200,347072.0,600519.0,2804531.0,2801797.0,1563552.0,6.0,B,4254128.0,20230320095407.0,1735.36
2023-03-20 09:54:09,100,173515.0,600519.0,346088.0,2807009.0,1565002.0,6.0,S,4258127.0,20230320095407.0,1735.15
2023-03-20 09:54:10,300,520650.0,600519.0,2807249.0,2801797.0,1565103.0,6.0,B,4258459.0,20230320095407.0,1735.5
2023-03-20 09:54:11,200,347067.0,600519.0,2809847.0,2809590.0,1566457.0,6.0,B,4262598.0,20230320095410.0,1735.335
2023-03-20 09:54:12,100,173516.0,600519.0,2810210.0,2809590.0,1566657.0,6.0,B,4263139.0,20230320095410.0,1735.16
2023-03-20 09:54:13,100,173520.0,600519.0,2811509.0,2810401.0,1567238.0,6.0,B,4265238.0,20230320095410.0,1735.2
2023-03-20 09:54:15,300,520547.0,600519.0,2814824.0,2811815.0,1569393.0,6.0,B,4270982.0,20230320095413.0,1735.1566666666668
2023-03-20 09:54:17,600,1041093.0,600519.0,2816896.0,2817704.0,1571108.0,6.0,S,4275526.0,20230320095416.0,1735.155
2023-03-20 09:54:18,300,520529.0,600519.0,1518355.0,2818053.0,1571300.0,6.0,S,4276056.0,20230320095416.0,1735.0966666666666
2023-03-20 09:54:19,100,173515.0,600519.0,2819628.0,2817888.0,1572329.0,6.0,B,4278699.0,20230320095416.0,1735.15
2023-03-20 09:54:20,400,694020.0,600519.0,2806942.0,2820487.0,1572859.0,6.0,S,4280097.0,20230320095419.0,1735.05
2023-03-20 09:54:21,100,173526.0,600519.0,2820540.0,2821633.0,1573621.0,6.0,S,4282129.0,20230320095419.0,1735.26
2023-03-20 09:54:22,100,173516.0,600519.0,2823395.0,2823103.0,1574500.0,6.0,B,4284893.0,20230320095422.0,1735.16
2023-03-20 09:54:24,200,347018.0,600519.0,2824999.0,2825458.0,1575587.0,6.0,S,4288190.0,20230320095422.0,1735.09
2023-03-20 09:54:25,300,520532.0,600519.0,48413.0,2826259.0,1576016.0,6.0,S,4289317.0,20230320095422.0,1735.1066666666666
2023-03-20 09:54:27,9700,16829506.0,600519.0,2827078.0,2829163.0,1577565.0,6.0,S,4293906.0,20230320095425.0,1735.000618556701
2023-03-20 09:54:28,1600,2774580.0,600519.0,134390.0,2830265.0,1578174.0,6.0,S,4295601.0,20230320095428.0,1734.1125
2023-03-20 09:54:29,500,867000.0,600519.0,134390.0,2830678.0,1578442.0,6.0,S,4296302.0,20230320095428.0,1734.0
2023-03-20 09:54:30,200,346934.0,600519.0,2832230.0,2829776.0,1579364.0,6.0,B,4298854.0,20230320095428.0,1734.67
2023-03-20 09:54:31,100,173400.0,600519.0,134390.0,2833075.0,1579861.0,6.0,S,4300222.0,20230320095428.0,1734.0
2023-03-20 09:54:33,100,173400.0,600519.0,134390.0,2835879.0,1581183.0,6.0,S,4304690.0,20230320095431.0,1734.0
2023-03-20 09:54:34,200,346800.0,600519.0,134390.0,2836849.0,1581688.0,6.0,S,4306212.0,20230320095431.0,1734.0
2023-03-20 09:54:37,2400,4161600.0,600519.0,2830400.0,2840559.0,1583642.0,6.0,S,4312067.0,20230320095437.0,1734.0
2023-03-20 09:54:38,300,520269.0,600519.0,2841146.0,2839860.0,1583990.0,6.0,B,4312974.0,20230320095437.0,1734.23
2023-03-20 09:54:39,200,346868.0,600519.0,2830515.0,2842564.0,1584737.0,6.0,S,4315214.0,20230320095437.0,1734.34
2023-03-20 09:54:40,300,520200.0,600519.0,2838139.0,2843003.0,1584987.0,6.0,S,4315900.0,20230320095437.0,1734.0
